#{"t_start": 1540954303.196792, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.490122
-200.0,200,0.657523
-200.0,200,0.791374
-200.0,200,0.791553
-200.0,200,1.020101
-200.0,200,1.020252
-200.0,200,1.222766
-200.0,200,1.223035
-200.0,200,1.584336
-200.0,200,1.584437
-200.0,200,1.669174
-65.0,65,1.669289
-65.0,65,1.669346
-200.0,200,1.936239
-200.0,200,1.936359
-200.0,200,2.0627
-94.0,94,2.062821
-94.0,94,2.062879
-200.0,200,2.098353
-94.0,94,2.098472
-27.0,27,2.09853
-27.0,27,2.098581
-200.0,200,2.364945
-200.0,200,2.365062
-200.0,200,2.403804
-94.0,94,2.403919
-27.0,27,2.403976
-27.0,27,2.404025
-200.0,200,2.532299
-94.0,94,2.532413
-94.0,94,2.532471
-200.0,200,2.573699
-32.0,32,2.573817
-32.0,32,2.573873
-200.0,200,2.615558
-32.0,32,2.615674
-32.0,32,2.615731
-200.0,200,2.867023
-200.0,200,2.867139
-200.0,200,2.910004
-32.0,32,2.910107
-32.0,32,2.91016
-200.0,200,2.943185
-94.0,94,2.943298
-27.0,27,2.943352
-27.0,27,2.943398
-200.0,200,3.062746
-94.0,94,3.062858
-94.0,94,3.062912
-200.0,200,3.32047
-200.0,200,3.320583
-200.0,200,3.356521
-94.0,94,3.356633
-27.0,27,3.35669
-27.0,27,3.356739
-200.0,200,3.48294
-94.0,94,3.483058
-94.0,94,3.483117
-200.0,200,3.519723
-94.0,94,3.519842
-27.0,27,3.519901
-27.0,27,3.519952
-200.0,200,3.554946
-94.0,94,3.555062
-27.0,27,3.55512
-27.0,27,3.555171
-200.0,200,3.642467
-65.0,65,3.642582
-65.0,65,3.642637
-200.0,200,3.904822
-200.0,200,3.904928
-200.0,200,3.945534
-32.0,32,3.94565
-32.0,32,3.945708
-200.0,200,4.033537
-65.0,65,4.033661
-65.0,65,4.033712
-200.0,200,4.286196
-200.0,200,4.286307
-200.0,200,4.320801
-94.0,94,4.320916
-27.0,27,4.320971
-27.0,27,4.321016
-200.0,200,4.365617
-32.0,32,4.365727
-32.0,32,4.365779
-200.0,200,4.486557
-94.0,94,4.486663
-94.0,94,4.486717
-200.0,200,4.753995
-200.0,200,4.75412
-200.0,200,4.799781
-32.0,32,4.799906
-32.0,32,4.799968
-200.0,200,4.83831
-94.0,94,4.838435
-27.0,27,4.838498
-27.0,27,4.838552
-200.0,200,5.131927
-200.0,200,5.132054
-200.0,200,5.17554
-94.0,94,5.17565
-27.0,27,5.175719
-27.0,27,5.17578
-200.0,200,5.469523
-200.0,200,5.469629
-200.0,200,5.515518
-32.0,32,5.515646
-32.0,32,5.515709
-200.0,200,5.655072
-94.0,94,5.655198
-94.0,94,5.655261
-200.0,200,5.795594
-94.0,94,5.795718
-94.0,94,5.795782
-200.0,200,5.842691
-32.0,32,5.842813
-32.0,32,5.842874
-200.0,200,6.136732
-200.0,200,6.136855
-200.0,200,6.431758
-200.0,200,6.431882
-200.0,200,6.725121
-200.0,200,6.725248
-200.0,200,6.765127
-94.0,94,6.765251
-27.0,27,6.765316
-27.0,27,6.765372
-200.0,200,6.80882
-94.0,94,6.808944
-27.0,27,6.809016
-27.0,27,6.809078
-200.0,200,7.103876
-200.0,200,7.103994
-200.0,200,7.395683
-200.0,200,7.395805
-200.0,200,7.534206
-94.0,94,7.534313
-94.0,94,7.534375
-200.0,200,7.798462
-182.0,182,7.798589
-182.0,182,7.798651
-200.0,200,7.940347
-96.0,96,7.940474
-96.0,96,7.94055
-200.0,200,7.983965
-94.0,94,7.984086
-27.0,27,7.984149
-27.0,27,7.984205
-200.0,200,8.124554
-96.0,96,8.124665
-96.0,96,8.124727
-200.0,200,8.38687
-182.0,182,8.387
-182.0,182,8.387062
-200.0,200,8.429944
-94.0,94,8.430076
-27.0,27,8.43014
-27.0,27,8.430195
-200.0,200,8.522947
-65.0,65,8.523075
-65.0,65,8.523136
-200.0,200,8.670578
-96.0,96,8.670715
-96.0,96,8.670784
-200.0,200,8.971113
-182.0,182,8.971252
-182.0,182,8.971322
-200.0,200,9.021538
-32.0,32,9.021652
-32.0,32,9.021706
-200.0,200,9.067305
-32.0,32,9.067419
-32.0,32,9.067472
-200.0,200,9.109623
-32.0,32,9.109748
-32.0,32,9.109803
-200.0,200,9.196947
-65.0,65,9.197085
-65.0,65,9.197132
-200.0,200,9.238804
-32.0,32,9.238944
-32.0,32,9.239022
-200.0,200,9.5012
-200.0,200,9.501313
-200.0,200,9.534981
-94.0,94,9.535109
-27.0,27,9.535162
-27.0,27,9.535208
-200.0,200,9.57797
-32.0,32,9.578082
-32.0,32,9.578134
-200.0,200,9.835983
-200.0,200,9.836097
-200.0,200,9.958991
-96.0,96,9.959091
-96.0,96,9.959144
-200.0,200,10.22197
-200.0,200,10.222085
-200.0,200,10.345029
-94.0,94,10.345145
-94.0,94,10.345201
-200.0,200,10.385123
-94.0,94,10.385253
-27.0,27,10.385313
-27.0,27,10.385364
-200.0,200,10.470033
-65.0,65,10.47016
-65.0,65,10.470223
-200.0,200,10.509671
-94.0,94,10.509792
-27.0,27,10.50985
-27.0,27,10.509899
-200.0,200,10.59415
-65.0,65,10.594268
-65.0,65,10.594325
-200.0,200,10.720087
-94.0,94,10.720204
-94.0,94,10.720261
-200.0,200,10.766417
-32.0,32,10.766531
-32.0,32,10.766588
-200.0,200,10.850871
-65.0,65,10.85099
-65.0,65,10.851047
-200.0,200,10.897216
-32.0,32,10.897325
-32.0,32,10.897382
-200.0,200,11.137588
-182.0,182,11.137707
-182.0,182,11.137764
-200.0,200,11.266586
-96.0,96,11.266707
-96.0,96,11.266771
-200.0,200,11.534318
-200.0,200,11.534436
-200.0,200,11.580826
-32.0,32,11.580942
-32.0,32,11.580998
-200.0,200,11.622666
-32.0,32,11.622781
-32.0,32,11.622837
-200.0,200,11.890123
-200.0,200,11.890246
-200.0,200,12.029935
-94.0,94,12.03007
-94.0,94,12.030134
-200.0,200,12.069189
-94.0,94,12.069316
-27.0,27,12.069381
-27.0,27,12.069436
-200.0,200,12.166935
-65.0,65,12.167064
-65.0,65,12.167128
-200.0,200,12.434361
-182.0,182,12.434488
-182.0,182,12.434554
-200.0,200,12.698089
-182.0,182,12.698217
-182.0,182,12.69828
-200.0,200,12.742291
-94.0,94,12.742425
-27.0,27,12.742495
-27.0,27,12.742561
-200.0,200,12.78224
-94.0,94,12.782373
-27.0,27,12.782444
-27.0,27,12.782506
-200.0,200,12.821355
-94.0,94,12.821487
-27.0,27,12.821558
-27.0,27,12.82162
-200.0,200,12.872192
-32.0,32,12.872303
-32.0,32,12.872358
-200.0,200,13.110048
-182.0,182,13.110167
-182.0,182,13.110231
-200.0,200,13.236171
-94.0,94,13.236293
-94.0,94,13.236356
-200.0,200,13.364134
-96.0,96,13.364249
-96.0,96,13.364304
-200.0,200,13.630604
-200.0,200,13.630726
-200.0,200,13.874676
-182.0,182,13.874791
-182.0,182,13.874847
-200.0,200,14.00391
-96.0,96,14.004057
-96.0,96,14.004138
-200.0,200,14.251197
-182.0,182,14.251304
-182.0,182,14.251366
-200.0,200,14.290722
-182.0,182,14.290844
-30.0,30,14.290895
-30.0,30,14.290954
-200.0,200,14.329576
-182.0,182,14.329708
-30.0,30,14.329765
-30.0,30,14.329829
-200.0,200,14.368322
-94.0,94,14.368434
-27.0,27,14.368488
-27.0,27,14.368563
-200.0,200,14.635403
-200.0,200,14.635523
-200.0,200,14.75908
-94.0,94,14.759192
-94.0,94,14.759247
-200.0,200,14.798619
-32.0,32,14.798727
-32.0,32,14.798779
-200.0,200,14.911118
-89.0,89,14.91123
-89.0,89,14.911285
-200.0,200,14.948358
-182.0,182,14.948474
-30.0,30,14.948529
-30.0,30,14.948577
-200.0,200,15.073177
-94.0,94,15.073288
-94.0,94,15.073339
-200.0,200,15.115651
-32.0,32,15.115758
-32.0,32,15.115809
-200.0,200,15.154907
-94.0,94,15.155026
-27.0,27,15.155085
-27.0,27,15.155136
-200.0,200,15.349168
-182.0,182,15.349285
-147.0,147,15.349342
-147.0,147,15.349393
-200.0,200,15.615454
-200.0,200,15.61557
-200.0,200,15.734858
-89.0,89,15.734982
-89.0,89,15.735041
-200.0,200,15.864778
-94.0,94,15.864894
-94.0,94,15.86495
-200.0,200,15.900789
-94.0,94,15.900908
-27.0,27,15.900967
-27.0,27,15.901017
-200.0,200,16.019999
-89.0,89,16.020118
-89.0,89,16.020176
-200.0,200,16.10928
-65.0,65,16.109398
-65.0,65,16.109453
-200.0,200,16.237673
-96.0,96,16.237791
-96.0,96,16.237847
-200.0,200,16.430493
-182.0,182,16.43061
-147.0,147,16.430668
-147.0,147,16.430719
-200.0,200,16.476626
-32.0,32,16.476741
-32.0,32,16.476796
-200.0,200,16.719378
-182.0,182,16.719494
-182.0,182,16.719548
-200.0,200,16.76198
-182.0,182,16.762103
-30.0,30,16.762158
-30.0,30,16.762206
-200.0,200,16.801419
-32.0,32,16.801531
-32.0,32,16.801584
-200.0,200,16.933767
-182.0,182,16.933883
-103.0,103,16.933938
-103.0,103,16.93399
-200.0,200,17.046035
-89.0,89,17.046144
-89.0,89,17.046198
-200.0,200,17.05495
-94.0,94,17.055052
-7.0,7,17.055107
-7.0,7,17.055155
-200.0,200,17.096929
-32.0,32,17.097044
-32.0,32,17.0971
-156.0,156,17.234721
-138.0,138,17.234841
-103.0,103,17.234899
-103.0,103,17.23495
-200.0,200,17.361479
-94.0,94,17.361612
-94.0,94,17.361672
-200.0,200,17.371009
-94.0,94,17.371103
-7.0,7,17.37116
-7.0,7,17.371209
-200.0,200,17.616923
-182.0,182,17.617053
-182.0,182,17.617117
-200.0,200,17.627338
-94.0,94,17.627447
-7.0,7,17.627511
-7.0,7,17.627565
-200.0,200,17.768799
-96.0,96,17.768927
-96.0,96,17.768989
-200.0,200,18.00315
-182.0,182,18.003284
-147.0,147,18.003356
-147.0,147,18.003418
-200.0,200,18.301934
-182.0,182,18.302076
-182.0,182,18.302146
-200.0,200,18.44301
-89.0,89,18.443146
-89.0,89,18.443215
-200.0,200,18.491457
-94.0,94,18.491594
-27.0,27,18.491663
-27.0,27,18.491722
-200.0,200,18.503959
-94.0,94,18.504094
-7.0,7,18.504166
-7.0,7,18.504229
-200.0,200,18.5163
-94.0,94,18.516421
-7.0,7,18.51649
-7.0,7,18.516551
-200.0,200,18.527881
-94.0,94,18.527997
-7.0,7,18.528065
-7.0,7,18.528125
-200.0,200,18.684857
-96.0,96,18.684993
-96.0,96,18.685061
-200.0,200,18.729219
-94.0,94,18.729357
-27.0,27,18.729428
-27.0,27,18.729488
-200.0,200,18.74097
-94.0,94,18.741082
-7.0,7,18.741153
-7.0,7,18.741214
-200.0,200,18.797824
-182.0,182,18.797949
-30.0,30,18.798037
-30.0,30,18.798107
-200.0,200,18.809783
-94.0,94,18.809912
-7.0,7,18.809983
-7.0,7,18.810056
-200.0,200,18.970918
-96.0,96,18.971041
-96.0,96,18.971113
-200.0,200,19.11297
-89.0,89,19.113106
-89.0,89,19.113179
-200.0,200,19.276173
-96.0,96,19.276317
-96.0,96,19.276389
-200.0,200,19.330175
-182.0,182,19.330312
-30.0,30,19.330384
-30.0,30,19.330444
-200.0,200,19.571384
-182.0,182,19.571523
-147.0,147,19.571594
-147.0,147,19.571654
-200.0,200,19.623312
-32.0,32,19.623444
-32.0,32,19.623513
-200.0,200,19.771353
-89.0,89,19.771493
-89.0,89,19.771564
-200.0,200,19.783142
-94.0,94,19.783265
-7.0,7,19.783338
-7.0,7,19.783401
-200.0,200,20.069221
-182.0,182,20.069351
-182.0,182,20.069414
-200.0,200,20.115253
