#{"t_start": 1540440604.126654, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.58633
-200.0,200,0.696834
-3.0,3,0.698247
-3.0,3,0.699677
-3.0,3,0.700971
-3.0,3,0.70229
-3.0,3,0.703621
-3.0,3,0.705774
-3.0,3,0.707546
-3.0,3,0.708916
-3.0,3,0.710286
-3.0,3,0.711631
-3.0,3,0.71304
-3.0,3,0.714372
-3.0,3,0.715787
-3.0,3,0.717211
-3.0,3,0.718568
-3.0,3,0.719854
-3.0,3,0.721138
-3.0,3,0.722781
-3.0,3,0.725858
-3.0,3,0.727644
-3.0,3,0.729267
-3.0,3,0.730723
-3.0,3,0.732062
-3.0,3,0.733403
-3.0,3,0.734725
-3.0,3,0.736091
-3.0,3,0.737411
-3.0,3,0.738815
-3.0,3,0.740209
-3.0,3,0.741676
-3.0,3,0.743766
-3.0,3,0.746273
-3.0,3,0.747783
-3.0,3,0.754168
-3.0,3,0.755607
-3.0,3,0.756992
-3.0,3,0.758391
-3.0,3,0.759802
-3.0,3,0.761248
-3.0,3,0.76272
-3.0,3,0.765443
-3.0,3,0.767024
-3.0,3,0.768434
-3.0,3,0.769937
-3.0,3,0.771281
-3.0,3,0.772652
-3.0,3,0.774051
-3.0,3,0.775306
-3.0,3,0.776549
-3.0,3,0.778078
-3.0,3,0.779821
-3.0,3,0.782998
-3.0,3,0.78447
-3.0,3,0.785989
-3.0,3,0.787279
-3.0,3,0.788575
-3.0,3,0.790025
-3.0,3,0.791444
-3.0,3,0.79276
-3.0,3,0.794112
-3.0,3,0.795489
-3.0,3,0.796751
-3.0,3,0.798112
-3.0,3,0.799378
-3.0,3,0.800728
-3.0,3,0.803834
-3.0,3,0.810516
-3.0,3,0.812029
-3.0,3,0.813699
-3.0,3,0.815155
-3.0,3,0.816828
-3.0,3,0.820035
-3.0,3,0.82186
-3.0,3,0.823345
-3.0,3,0.824908
-3.0,3,0.826469
-3.0,3,0.828002
-3.0,3,0.829433
-3.0,3,0.830907
-3.0,3,0.832349
-3.0,3,0.833788
-3.0,3,0.83518
-3.0,3,0.836595
-3.0,3,0.838281
-3.0,3,0.840951
-3.0,3,0.842747
-3.0,3,0.844568
-3.0,3,0.846034
-3.0,3,0.847577
-3.0,3,0.848994
-3.0,3,0.850355
-3.0,3,0.851775
-3.0,3,0.853107
-3.0,3,0.854579
-3.0,3,0.857044
-3.0,3,0.858788
-3.0,3,0.860295
-3.0,3,0.86181
-3.0,3,0.863105
-3.0,3,0.870106
-3.0,3,0.871667
-3.0,3,0.873164
-3.0,3,0.874752
-3.0,3,0.876165
-3.0,3,0.879269
-3.0,3,0.881104
-3.0,3,0.882613
-3.0,3,0.883939
-3.0,3,0.885578
-3.0,3,0.88735
-3.0,3,0.888829
-3.0,3,0.890404
-3.0,3,0.89177
-3.0,3,0.893227
-3.0,3,0.896486
-3.0,3,0.897975
-3.0,3,0.899326
-3.0,3,0.900641
-3.0,3,0.902067
-3.0,3,0.90347
-3.0,3,0.904806
-3.0,3,0.906222
-3.0,3,0.90758
-3.0,3,0.908928
-3.0,3,0.910338
-3.0,3,0.911742
-3.0,3,0.913136
-3.0,3,0.914528
-3.0,3,0.918167
-3.0,3,0.920876
-3.0,3,0.922888
-3.0,3,0.92428
-3.0,3,0.925639
-3.0,3,0.934202
-3.0,3,0.935866
-3.0,3,0.937545
-3.0,3,0.939006
-3.0,3,0.940643
-3.0,3,0.942106
-3.0,3,0.943501
-3.0,3,0.944899
-3.0,3,0.94642
