#{"t_start": 1540438908.7701566, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.555422
-200.0,200,0.665625
-3.0,3,0.667294
-3.0,3,0.668948
-3.0,3,0.670501
-3.0,3,0.672174
-3.0,3,0.673767
-3.0,3,0.676056
-3.0,3,0.680584
-3.0,3,0.683311
-3.0,3,0.685569
-3.0,3,0.687666
-3.0,3,0.689245
-3.0,3,0.690839
-3.0,3,0.692378
-3.0,3,0.693955
-3.0,3,0.695538
-3.0,3,0.697277
-3.0,3,0.698977
-3.0,3,0.700634
-3.0,3,0.702237
-3.0,3,0.703807
-3.0,3,0.705387
-3.0,3,0.706843
-3.0,3,0.708243
-3.0,3,0.709639
-3.0,3,0.710937
-3.0,3,0.712326
-3.0,3,0.71378
-3.0,3,0.715165
-3.0,3,0.716553
-3.0,3,0.717987
-3.0,3,0.719362
-3.0,3,0.720762
-3.0,3,0.722245
-3.0,3,0.728941
-3.0,3,0.730327
-3.0,3,0.731646
-3.0,3,0.732986
-3.0,3,0.734309
-3.0,3,0.735726
-3.0,3,0.737126
-3.0,3,0.738477
-3.0,3,0.739794
-3.0,3,0.741162
-3.0,3,0.742474
-3.0,3,0.743859
-3.0,3,0.745226
-3.0,3,0.746626
-3.0,3,0.74804
-3.0,3,0.749452
-3.0,3,0.750882
-3.0,3,0.752232
-3.0,3,0.753594
-3.0,3,0.754907
-3.0,3,0.756287
-3.0,3,0.757818
-3.0,3,0.759341
-3.0,3,0.760763
-3.0,3,0.7621
-3.0,3,0.763474
-3.0,3,0.764873
-3.0,3,0.766237
-3.0,3,0.767615
-3.0,3,0.769116
-3.0,3,0.770582
-3.0,3,0.771954
-3.0,3,0.773363
-3.0,3,0.779713
-3.0,3,0.781196
-3.0,3,0.782643
-3.0,3,0.784046
-3.0,3,0.785473
-3.0,3,0.786795
-3.0,3,0.788355
-3.0,3,0.789839
-3.0,3,0.79122
-3.0,3,0.792549
-3.0,3,0.793955
-3.0,3,0.795301
-3.0,3,0.796706
-3.0,3,0.798063
-3.0,3,0.799361
-3.0,3,0.800728
-3.0,3,0.802065
-3.0,3,0.803404
-3.0,3,0.80478
-3.0,3,0.80637
-3.0,3,0.807752
-3.0,3,0.809281
-3.0,3,0.810659
-3.0,3,0.812123
-3.0,3,0.813417
