#{"t_start": 1541176883.3140035, "env_id": "MiniGrid-Empty-6x6-v0"}
r,l,t
0,144,1.001688
0.475,84,1.065698
0,144,1.207878
0,144,1.388693
0.375,100,1.461414
0.48125,83,1.557406
0,144,1.700972
0.325,108,1.820132
0.50625,79,1.912793
0,144,2.06197
0.68125,51,2.099437
0,144,2.245812
0,144,2.38837
0.6,64,2.471161
0,144,2.616044
0.1625,134,2.745782
0.74375,41,2.775399
0.1625,134,2.910426
0.63125,59,2.99088
0,144,3.133589
0.63125,59,3.174154
0,144,3.35657
0,144,3.498372
0,144,3.633445
0,144,3.77753
0.69375,49,3.81385
0,144,3.956756
0.60625,63,4.036126
0,144,4.179488
0,144,4.321863
0,144,4.466343
0,144,4.612096
0,144,4.790574
0,144,4.935204
0,144,5.075638
0,144,5.222697
0,144,5.363359
0,144,5.50396
0,144,5.640507
0,144,5.781952
0.3875,98,5.891437
0,144,6.035301
0,144,6.180454
0,144,6.360449
0,144,6.513049
0,144,6.661079
0,144,6.809753
0,144,6.953329
0,144,7.095208
0,144,7.238534
0,144,7.380374
0.26875,117,7.503996
0,144,7.648675
0.41875,93,7.749518
0,144,7.893148
0.68125,51,7.965096
0,144,8.112754
0.3875,98,8.218561
0,144,8.363522
0,144,8.509633
0.1375,138,8.650663
0.375,100,8.76085
0,144,8.906301
0,144,9.053328
0.29375,113,9.172016
0.5375,74,9.229633
0,144,9.406091
0.55,72,9.459548
0,144,9.603984
0.18125,131,9.735025
0,144,9.880842
0.73125,43,9.945517
0,144,10.085326
0.59375,65,10.132292
0,144,10.271835
0,144,10.445868
0.7375,42,10.475935
0.21875,125,10.601702
0.44375,89,10.701012
0.39375,97,10.773916
0.85,24,10.821982
0.4,96,10.890434
0,144,11.031261
0,144,11.206381
0.3875,98,11.274574
0.36875,101,11.380524
0,144,11.523722
0,144,11.664005
0.3625,102,11.773855
0.38125,99,11.87864
0.4,96,11.97976
0,144,12.119664
0.54375,73,12.174839
0.6875,50,12.243726
0.775,36,12.268661
0.2,128,12.394645
0,144,12.533219
0.55625,71,12.616491
0.9375,10,12.6237
0.29375,113,12.741195
0.7125,46,12.776701
0.3875,98,12.89283
0.24375,121,13.014856
0,144,13.152372
0.70625,47,13.184269
0.70625,47,13.24912
