#{"t_start": 1540954728.4274292, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.483982
-200.0,200,0.632245
-200.0,200,0.839608
-200.0,200,0.839858
-200.0,200,1.032622
-200.0,200,1.032759
-200.0,200,1.274857
-200.0,200,1.275103
-200.0,200,1.629713
-200.0,200,1.629817
-200.0,200,1.713111
-65.0,65,1.713228
-65.0,65,1.713286
-200.0,200,1.979843
-200.0,200,1.979962
-200.0,200,2.107768
-94.0,94,2.107884
-94.0,94,2.107941
-200.0,200,2.143192
-94.0,94,2.143311
-27.0,27,2.143377
-27.0,27,2.143428
-200.0,200,2.413632
-200.0,200,2.413759
-200.0,200,2.455786
-94.0,94,2.455908
-27.0,27,2.45597
-27.0,27,2.456025
-200.0,200,2.594003
-94.0,94,2.59412
-94.0,94,2.594182
-200.0,200,2.640572
-32.0,32,2.640696
-32.0,32,2.640757
-200.0,200,2.685751
-32.0,32,2.685877
-32.0,32,2.68594
-200.0,200,2.978938
-200.0,200,2.979064
-200.0,200,3.028788
-32.0,32,3.028903
-32.0,32,3.028966
-200.0,200,3.068373
-94.0,94,3.068498
-27.0,27,3.06856
-27.0,27,3.068614
-200.0,200,3.20817
-94.0,94,3.208294
-94.0,94,3.208356
-200.0,200,3.500347
-200.0,200,3.50048
-200.0,200,3.539303
-94.0,94,3.539444
-27.0,27,3.539515
-27.0,27,3.539577
-200.0,200,3.678315
-94.0,94,3.678443
-94.0,94,3.678507
-200.0,200,3.717739
-94.0,94,3.717862
-27.0,27,3.717926
-27.0,27,3.717981
-200.0,200,3.757019
-94.0,94,3.757143
-27.0,27,3.757206
-27.0,27,3.75726
-200.0,200,3.859777
-65.0,65,3.859912
-65.0,65,3.859982
-200.0,200,4.189537
-200.0,200,4.189674
-200.0,200,4.232439
-32.0,32,4.232545
-32.0,32,4.232593
-200.0,200,4.320058
-65.0,65,4.320172
-65.0,65,4.320225
-200.0,200,4.572997
-200.0,200,4.573111
-200.0,200,4.607051
-94.0,94,4.607164
-27.0,27,4.60722
-27.0,27,4.607268
-200.0,200,4.651319
-32.0,32,4.651441
-32.0,32,4.651495
-200.0,200,4.771273
-94.0,94,4.771396
-94.0,94,4.77145
-200.0,200,5.029474
-200.0,200,5.02959
-200.0,200,5.071234
-32.0,32,5.071358
-32.0,32,5.071417
-200.0,200,5.106271
-94.0,94,5.106383
-27.0,27,5.106439
-27.0,27,5.106487
-200.0,200,5.371324
-200.0,200,5.371449
-200.0,200,5.410529
-94.0,94,5.410632
-27.0,27,5.410689
-27.0,27,5.410739
-200.0,200,5.675442
-200.0,200,5.675544
-200.0,200,5.717814
-32.0,32,5.717931
-32.0,32,5.717988
-200.0,200,5.844028
-94.0,94,5.844146
-94.0,94,5.844203
-200.0,200,5.971258
-94.0,94,5.971384
-94.0,94,5.971443
-200.0,200,6.013648
-32.0,32,6.013766
-32.0,32,6.013823
-200.0,200,6.279818
-200.0,200,6.279934
-200.0,200,6.546849
