#{"t_start": 1540444241.3220267, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.500858
-200.0,200,0.600673
-3.0,3,0.601991
-3.0,3,0.603206
-3.0,3,0.60446
-3.0,3,0.605772
-3.0,3,0.607215
-3.0,3,0.60871
-3.0,3,0.609975
-3.0,3,0.61135
-3.0,3,0.612755
-3.0,3,0.614111
-3.0,3,0.615437
-3.0,3,0.616753
-3.0,3,0.618209
-3.0,3,0.619555
-3.0,3,0.620849
-3.0,3,0.622144
-3.0,3,0.623591
-3.0,3,0.624821
-3.0,3,0.626202
-3.0,3,0.627528
-3.0,3,0.628738
-3.0,3,0.629986
-3.0,3,0.631767
-3.0,3,0.633548
-3.0,3,0.634936
-3.0,3,0.636335
-3.0,3,0.637578
-3.0,3,0.638875
-3.0,3,0.640171
-3.0,3,0.641602
-3.0,3,0.643085
-3.0,3,0.644365
-3.0,3,0.645571
-3.0,3,0.652071
-3.0,3,0.653434
-3.0,3,0.654823
-3.0,3,0.656213
-3.0,3,0.657558
-3.0,3,0.659015
-3.0,3,0.660473
-3.0,3,0.66187
-3.0,3,0.663162
-3.0,3,0.664474
-3.0,3,0.66566
-3.0,3,0.666998
-3.0,3,0.668335
-3.0,3,0.669565
-3.0,3,0.670866
-3.0,3,0.672095
-3.0,3,0.673375
-3.0,3,0.67476
-3.0,3,0.676095
-3.0,3,0.677485
-3.0,3,0.678833
-3.0,3,0.680159
-3.0,3,0.681347
-3.0,3,0.682539
-3.0,3,0.683726
-3.0,3,0.684909
-3.0,3,0.686217
-3.0,3,0.687571
-3.0,3,0.688818
-3.0,3,0.689978
-3.0,3,0.69167
-3.0,3,0.693148
-3.0,3,0.694401
-3.0,3,0.701055
-3.0,3,0.702484
-3.0,3,0.703775
-3.0,3,0.705056
-3.0,3,0.706486
-3.0,3,0.70788
-3.0,3,0.70926
-3.0,3,0.710673
-3.0,3,0.711952
-3.0,3,0.713269
-3.0,3,0.714697
-3.0,3,0.715994
-3.0,3,0.717313
-3.0,3,0.718536
-3.0,3,0.719987
-3.0,3,0.72137
-3.0,3,0.722618
-3.0,3,0.723767
-3.0,3,0.724987
-3.0,3,0.726169
-3.0,3,0.727487
-3.0,3,0.728998
-3.0,3,0.730596
-3.0,3,0.732012
-3.0,3,0.733351
-3.0,3,0.734783
-3.0,3,0.736195
-3.0,3,0.737484
-3.0,3,0.738844
-3.0,3,0.740124
-3.0,3,0.741457
-3.0,3,0.743143
-3.0,3,0.744443
-3.0,3,0.750672
-3.0,3,0.751949
-3.0,3,0.753224
-3.0,3,0.754622
-3.0,3,0.755903
-3.0,3,0.757275
-3.0,3,0.758619
-3.0,3,0.759946
-3.0,3,0.761235
-3.0,3,0.762648
-3.0,3,0.763866
-3.0,3,0.76517
-3.0,3,0.766645
-3.0,3,0.76805
-3.0,3,0.769388
-3.0,3,0.770844
-3.0,3,0.772178
-3.0,3,0.77347
-3.0,3,0.774975
-3.0,3,0.776444
-3.0,3,0.777975
-3.0,3,0.779629
-3.0,3,0.781177
-3.0,3,0.782654
-3.0,3,0.784011
-3.0,3,0.785259
-3.0,3,0.786593
-3.0,3,0.787972
-3.0,3,0.7893
-3.0,3,0.790676
-3.0,3,0.792225
-3.0,3,0.793528
-3.0,3,0.794765
-3.0,3,0.796063
-3.0,3,0.802119
-3.0,3,0.803563
-3.0,3,0.804952
-3.0,3,0.806279
-3.0,3,0.807636
-3.0,3,0.809264
-3.0,3,0.810532
-3.0,3,0.811774
-3.0,3,0.813208
-3.0,3,0.814521
-3.0,3,0.815869
-3.0,3,0.817172
-3.0,3,0.818412
-3.0,3,0.819744
-3.0,3,0.82111
-3.0,3,0.822401
-3.0,3,0.823665
-3.0,3,0.82498
-3.0,3,0.82663
-3.0,3,0.828785
-3.0,3,0.830308
-3.0,3,0.831614
-3.0,3,0.832842
-3.0,3,0.834158
-3.0,3,0.835432
-3.0,3,0.836808
-3.0,3,0.838154
-3.0,3,0.839458
-3.0,3,0.840872
-3.0,3,0.842165
-3.0,3,0.843495
-3.0,3,0.845034
-3.0,3,0.846408
-3.0,3,0.851175
-3.0,3,0.852614
-3.0,3,0.853862
-3.0,3,0.85559
-3.0,3,0.857098
-3.0,3,0.858406
-3.0,3,0.859727
-3.0,3,0.86093
-3.0,3,0.86224
-3.0,3,0.86357
-3.0,3,0.864906
-3.0,3,0.866221
-3.0,3,0.867583
-3.0,3,0.869117
-3.0,3,0.870698
-3.0,3,0.872226
-3.0,3,0.873657
-3.0,3,0.875149
-3.0,3,0.876729
-3.0,3,0.878272
-3.0,3,0.879653
-3.0,3,0.881141
-3.0,3,0.882872
-3.0,3,0.884385
-3.0,3,0.885625
