#{"t_start": 1540175613.5605903, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.48112
-200.0,200,0.57294
-118.0,118,0.623426
-120.0,120,0.676969
-200.0,200,0.767558
-5.0,5,0.769865
-5.0,5,0.772098
-5.0,5,0.77429
-4.0,4,0.77622
-5.0,5,0.778535
-4.0,4,0.781053
-4.0,4,0.783492
-4.0,4,0.78543
-4.0,4,0.787219
-5.0,5,0.789582
-5.0,5,0.791813
-5.0,5,0.794065
-4.0,4,0.795799
-5.0,5,0.798072
-5.0,5,0.800527
-5.0,5,0.803171
-5.0,5,0.805534
-5.0,5,0.807774
-5.0,5,0.810066
-5.0,5,0.812181
-5.0,5,0.814434
-5.0,5,0.817072
-5.0,5,0.819882
-5.0,5,0.822276
-5.0,5,0.824476
-5.0,5,0.826594
-5.0,5,0.828901
-5.0,5,0.831158
-4.0,4,0.832952
-5.0,5,0.835029
-5.0,5,0.837818
-5.0,5,0.839998
-5.0,5,0.84209
-5.0,5,0.844197
-12.0,12,0.957465
-9.0,9,0.970133
-12.0,12,0.986881
-11.0,11,1.001529
-12.0,12,1.016791
-12.0,12,1.032958
-12.0,12,1.048752
-12.0,12,1.065767
-9.0,9,1.079039
-9.0,9,1.09029
-9.0,9,1.102256
-9.0,9,1.113589
-9.0,9,1.125061
-9.0,9,1.136681
-92.0,92,1.260522
-195.0,195,1.529243
-200.0,200,1.795639
-200.0,200,2.072132
-184.0,184,2.324035
-26.0,26,2.359278
-200.0,200,2.635097
-200.0,200,2.909017
-200.0,200,3.183722
-200.0,200,3.445715
-101.0,101,3.578961
-200.0,200,3.84952
-200.0,200,4.119274
-200.0,200,4.379391
-125.0,125,4.542794
-200.0,200,4.807224
-200.0,200,5.083071
-126.0,126,5.277926
-200.0,200,5.553291
-200.0,200,5.800977
-200.0,200,6.066821
-200.0,200,6.336675
-200.0,200,6.592954
-200.0,200,6.854089
-200.0,200,7.186085
-200.0,200,7.462337
-200.0,200,7.709615
-200.0,200,8.007176
-200.0,200,8.321183
-200.0,200,8.633579
-89.0,89,8.781145
-200.0,200,9.141315
-200.0,200,9.456712
-200.0,200,9.76334
-200.0,200,10.130411
-200.0,200,10.407184
-200.0,200,10.711693
-200.0,200,10.994454
-200.0,200,11.280274
-200.0,200,11.614832
-200.0,200,11.913411
-125.0,125,12.095113
-200.0,200,12.374337
-200.0,200,12.672579
-200.0,200,12.942636
-200.0,200,13.275302
-200.0,200,13.541357
