#{"t_start": 1540230195.1060004, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.490926
-200.0,200,0.592981
-200.0,200,0.699046
-200.0,200,0.797535
-200.0,200,0.904491
-200.0,200,1.247363
-200.0,200,1.500925
-200.0,200,1.739628
-200.0,200,1.983808
-200.0,200,2.238301
-200.0,200,2.503663
-200.0,200,2.784467
-200.0,200,3.063285
-200.0,200,3.342787
-200.0,200,3.624177
-200.0,200,3.903476
-200.0,200,4.185533
-200.0,200,4.466885
-200.0,200,4.745699
-200.0,200,5.029908
-200.0,200,5.280142
-200.0,200,5.528876
-200.0,200,5.799514
-200.0,200,6.070357
-200.0,200,6.342764
-200.0,200,6.645108
-200.0,200,7.02777
-200.0,200,7.423282
-200.0,200,7.814174
-200.0,200,8.213882
-200.0,200,8.587789
-200.0,200,8.961783
-200.0,200,9.336411
-200.0,200,9.710634
-200.0,200,10.13966
-200.0,200,10.480303
-200.0,200,10.819313
-200.0,200,11.158926
-200.0,200,11.500154
-200.0,200,11.841136
-200.0,200,12.206283
-200.0,200,12.600731
-200.0,200,12.993258
-200.0,200,13.388606
-200.0,200,13.779716
-200.0,200,14.171173
-200.0,200,14.566137
-200.0,200,14.846289
-200.0,200,15.094355
-200.0,200,15.341224
-200.0,200,15.587768
-200.0,200,15.83565
-200.0,200,16.084163
-200.0,200,16.33101
-200.0,200,16.575816
-200.0,200,16.822865
-200.0,200,17.070505
-200.0,200,17.318061
-200.0,200,17.567556
-200.0,200,17.838573
-200.0,200,18.125636
-200.0,200,18.428195
-200.0,200,18.728309
-200.0,200,19.030645
-200.0,200,19.335646
-200.0,200,19.637389
-200.0,200,19.940349
-200.0,200,20.242655
-200.0,200,20.546891
-200.0,200,20.852429
-200.0,200,21.15997
-200.0,200,21.461637
-200.0,200,21.764044
-200.0,200,22.12068
-200.0,200,22.513843
-200.0,200,22.905119
-200.0,200,23.301265
-200.0,200,23.694173
-200.0,200,24.085921
-200.0,200,24.479767
-200.0,200,24.874224
-200.0,200,25.269134
-200.0,200,25.664043
-200.0,200,26.059058
-200.0,200,26.36585
-200.0,200,26.64819
-200.0,200,26.930207
-200.0,200,27.214518
-200.0,200,27.498868
-200.0,200,27.780896
-200.0,200,28.063342
-200.0,200,28.349148
-200.0,200,28.631911
-200.0,200,28.91376
-200.0,200,29.196869
-200.0,200,29.482779
-200.0,200,29.766626
-200.0,200,30.048553
-200.0,200,30.333486
-200.0,200,30.621794
-200.0,200,30.904393
-200.0,200,31.186106
-200.0,200,31.472002
-200.0,200,31.755698
-200.0,200,32.05921
-200.0,200,32.376509
-200.0,200,32.691787
-200.0,200,33.008936
-200.0,200,33.325255
-200.0,200,33.641312
-200.0,200,33.957474
-200.0,200,34.277065
-200.0,200,34.59435
-200.0,200,34.908179
