#{"t_start": 1541125421.7228656, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.560928
-200.0,200,0.665262
-200.0,200,0.773295
-200.0,200,0.773438
-200.0,200,0.908241
-200.0,200,0.908324
-200.0,200,1.001552
-200.0,200,1.001633
-200.0,200,1.365825
-200.0,200,1.365916
-200.0,200,1.449988
-65.0,65,1.450099
-65.0,65,1.450152
-200.0,200,1.720269
-200.0,200,1.720388
-200.0,200,1.861893
-94.0,94,1.862013
-94.0,94,1.862073
-200.0,200,1.900745
-94.0,94,1.900865
-27.0,27,1.900927
-27.0,27,1.90098
-200.0,200,2.195177
-200.0,200,2.195296
-200.0,200,2.239464
-94.0,94,2.239579
-27.0,27,2.239639
-27.0,27,2.239691
-200.0,200,2.379016
-94.0,94,2.379143
-94.0,94,2.379206
-200.0,200,2.425551
-32.0,32,2.425666
-32.0,32,2.425725
-200.0,200,2.471368
-32.0,32,2.471482
-32.0,32,2.471543
-200.0,200,2.766108
-200.0,200,2.766226
-200.0,200,2.815859
-32.0,32,2.815969
-32.0,32,2.816029
-200.0,200,2.854614
-94.0,94,2.854735
-27.0,27,2.854796
-27.0,27,2.854848
-200.0,200,2.99727
-94.0,94,2.997391
-94.0,94,2.99745
-200.0,200,3.288515
-200.0,200,3.288631
-200.0,200,3.327839
-94.0,94,3.327959
-27.0,27,3.328021
-27.0,27,3.328073
-200.0,200,3.468585
-94.0,94,3.468706
-94.0,94,3.468766
-200.0,200,3.50886
-94.0,94,3.508981
-27.0,27,3.509043
-27.0,27,3.509096
-200.0,200,3.54547
-94.0,94,3.54559
-27.0,27,3.545677
-27.0,27,3.545736
-200.0,200,3.635249
-65.0,65,3.635354
-65.0,65,3.635405
-200.0,200,3.896435
-200.0,200,3.896551
-200.0,200,3.939238
-32.0,32,3.939358
-32.0,32,3.939414
-200.0,200,4.030312
-65.0,65,4.030425
-65.0,65,4.030479
-200.0,200,4.331088
-200.0,200,4.331214
-200.0,200,4.372535
-94.0,94,4.372658
-27.0,27,4.37272
-27.0,27,4.372775
-200.0,200,4.426667
-32.0,32,4.426783
-32.0,32,4.426844
-200.0,200,4.569042
-94.0,94,4.569147
-94.0,94,4.5692
-200.0,200,4.832953
-200.0,200,4.833064
-200.0,200,4.876438
-32.0,32,4.87655
-32.0,32,4.876603
-200.0,200,4.912058
-94.0,94,4.912176
-27.0,27,4.912224
-27.0,27,4.912281
-200.0,200,5.182567
-200.0,200,5.182668
-200.0,200,5.222513
-94.0,94,5.222599
-27.0,27,5.222646
-27.0,27,5.222687
-200.0,200,5.48943
-200.0,200,5.489517
-200.0,200,5.531885
-32.0,32,5.532003
-32.0,32,5.532049
-200.0,200,5.660681
-94.0,94,5.660785
-94.0,94,5.660834
-200.0,200,5.789422
-94.0,94,5.789539
-94.0,94,5.789586
-200.0,200,5.833229
-32.0,32,5.833333
-32.0,32,5.833381
-200.0,200,6.089429
-200.0,200,6.089538
-200.0,200,6.356058
-200.0,200,6.356176
-200.0,200,6.625957
-200.0,200,6.626074
-200.0,200,6.663502
-94.0,94,6.663602
-27.0,27,6.66365
-27.0,27,6.663691
-200.0,200,6.703164
-94.0,94,6.703274
-27.0,27,6.703321
-27.0,27,6.703361
-200.0,200,6.970285
-200.0,200,6.970391
-200.0,200,7.235641
-200.0,200,7.235745
-200.0,200,7.360416
-94.0,94,7.360507
-94.0,94,7.360562
-200.0,200,7.600073
-182.0,182,7.600191
-182.0,182,7.600247
-200.0,200,7.728128
-96.0,96,7.728242
-96.0,96,7.728296
-200.0,200,7.767254
-94.0,94,7.767359
-27.0,27,7.767414
-27.0,27,7.767462
-200.0,200,7.895293
-96.0,96,7.895406
