#{"t_start": 1540226758.290028, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.445462
-200.0,200,0.566106
-3.0,3,0.569291
-3.0,3,0.5723
-3.0,3,0.575382
-3.0,3,0.578537
-3.0,3,0.581755
-3.0,3,0.584776
-3.0,3,0.587829
-3.0,3,0.59092
-3.0,3,0.593964
-3.0,3,0.597046
-3.0,3,0.60011
-3.0,3,0.603048
-3.0,3,0.606064
-3.0,3,0.609355
-3.0,3,0.612493
-3.0,3,0.615751
-3.0,3,0.618825
-3.0,3,0.621702
-3.0,3,0.624729
-3.0,3,0.627814
-3.0,3,0.630934
-3.0,3,0.634064
-3.0,3,0.637191
-3.0,3,0.640369
-3.0,3,0.643463
-3.0,3,0.646563
-3.0,3,0.649672
-3.0,3,0.652811
-3.0,3,0.655988
-3.0,3,0.659087
-3.0,3,0.662185
-3.0,3,0.6652
-3.0,3,0.668277
-3.0,3,0.68177
-3.0,3,0.684818
-3.0,3,0.688299
-3.0,3,0.691523
-3.0,3,0.694807
-3.0,3,0.69794
-3.0,3,0.701787
-3.0,3,0.705701
-3.0,3,0.709857
-3.0,3,0.71418
-3.0,3,0.718921
-3.0,3,0.723104
-3.0,3,0.727414
-3.0,3,0.732121
-3.0,3,0.736611
-3.0,3,0.740433
-3.0,3,0.743685
-3.0,3,0.746144
-3.0,3,0.748554
-3.0,3,0.750581
-3.0,3,0.752504
-3.0,3,0.754508
-3.0,3,0.756366
-3.0,3,0.758204
-3.0,3,0.759712
-3.0,3,0.761319
-3.0,3,0.762884
-3.0,3,0.76464
-3.0,3,0.766382
-3.0,3,0.768012
-3.0,3,0.769578
-3.0,3,0.771087
-3.0,3,0.772711
-3.0,3,0.779781
-3.0,3,0.781465
-3.0,3,0.783022
-3.0,3,0.78467
-3.0,3,0.786285
-3.0,3,0.787896
-3.0,3,0.789487
-3.0,3,0.791032
-3.0,3,0.792619
-3.0,3,0.794152
-3.0,3,0.795653
-3.0,3,0.797289
-3.0,3,0.798828
-3.0,3,0.80039
-3.0,3,0.802167
-3.0,3,0.80377
-3.0,3,0.805363
-3.0,3,0.806957
-3.0,3,0.808629
-3.0,3,0.810249
-3.0,3,0.811869
-3.0,3,0.813639
-3.0,3,0.815634
-3.0,3,0.817523
-3.0,3,0.819537
-3.0,3,0.821784
-3.0,3,0.823846
-3.0,3,0.825977
-3.0,3,0.827991
-3.0,3,0.830289
-3.0,3,0.832456
-3.0,3,0.834695
-3.0,3,0.837026
-3.0,3,0.846996
-3.0,3,0.849319
-3.0,3,0.851656
-3.0,3,0.853967
-3.0,3,0.856148
-3.0,3,0.858443
-3.0,3,0.860653
-3.0,3,0.863002
-3.0,3,0.865163
-3.0,3,0.867643
-3.0,3,0.869952
-3.0,3,0.872032
-3.0,3,0.874036
-3.0,3,0.876139
-3.0,3,0.878405
-3.0,3,0.880694
-3.0,3,0.882946
-3.0,3,0.885246
-3.0,3,0.887859
-3.0,3,0.890107
-3.0,3,0.892357
-3.0,3,0.894728
-3.0,3,0.897409
-3.0,3,0.900384
-3.0,3,0.903419
-3.0,3,0.906689
-3.0,3,0.910078
-3.0,3,0.914036
