#{"t_start": 1540456462.97821, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.528382
-200.0,200,0.640207
-3.0,3,0.641738
-3.0,3,0.643174
-3.0,3,0.644599
-3.0,3,0.646086
-3.0,3,0.647546
-3.0,3,0.64901
-3.0,3,0.650477
-3.0,3,0.65187
-3.0,3,0.653243
-3.0,3,0.654751
-3.0,3,0.656206
-3.0,3,0.657603
-3.0,3,0.658989
-3.0,3,0.660387
-3.0,3,0.661753
-3.0,3,0.663306
-3.0,3,0.66469
-3.0,3,0.666173
-3.0,3,0.667655
-3.0,3,0.669143
-3.0,3,0.670615
-3.0,3,0.672132
-3.0,3,0.673607
-3.0,3,0.675299
-3.0,3,0.677458
-3.0,3,0.679011
-3.0,3,0.680737
-3.0,3,0.682489
-3.0,3,0.683991
-3.0,3,0.685441
-3.0,3,0.686931
-3.0,3,0.688401
-3.0,3,0.689817
-3.0,3,0.696507
-3.0,3,0.698108
-3.0,3,0.699751
-3.0,3,0.701374
-3.0,3,0.703141
-3.0,3,0.704865
-3.0,3,0.706274
-3.0,3,0.707702
-3.0,3,0.709133
-3.0,3,0.710622
-3.0,3,0.711969
-3.0,3,0.713351
-3.0,3,0.715173
-3.0,3,0.717052
-3.0,3,0.718598
-3.0,3,0.719998
-3.0,3,0.721509
-3.0,3,0.723014
-3.0,3,0.72452
-3.0,3,0.726074
-3.0,3,0.72756
-3.0,3,0.729064
-3.0,3,0.730515
-3.0,3,0.732101
-3.0,3,0.73365
-3.0,3,0.73519
-3.0,3,0.736914
-3.0,3,0.738252
-3.0,3,0.739601
-3.0,3,0.740916
-3.0,3,0.742304
-3.0,3,0.743668
-3.0,3,0.745019
-3.0,3,0.752304
-3.0,3,0.753814
-3.0,3,0.755333
-3.0,3,0.756788
-3.0,3,0.758232
-3.0,3,0.759726
-3.0,3,0.761208
-3.0,3,0.762756
-3.0,3,0.764162
-3.0,3,0.765646
-3.0,3,0.76714
-3.0,3,0.768537
-3.0,3,0.770025
-3.0,3,0.771568
-3.0,3,0.773111
-3.0,3,0.774801
-3.0,3,0.776273
-3.0,3,0.777729
-3.0,3,0.779256
-3.0,3,0.78068
-3.0,3,0.782295
-3.0,3,0.783986
-3.0,3,0.785414
-3.0,3,0.786763
-3.0,3,0.78855
-3.0,3,0.790237
-3.0,3,0.791775
-3.0,3,0.793191
-3.0,3,0.794774
-3.0,3,0.796288
-3.0,3,0.797982
-3.0,3,0.79961
-3.0,3,0.801147
-3.0,3,0.807955
-3.0,3,0.809613
-3.0,3,0.811184
-3.0,3,0.812789
-3.0,3,0.814207
-3.0,3,0.815782
-3.0,3,0.817297
-3.0,3,0.818725
-3.0,3,0.820124
-3.0,3,0.821486
-3.0,3,0.823093
-3.0,3,0.824768
-3.0,3,0.826342
-3.0,3,0.827771
-3.0,3,0.829216
-3.0,3,0.830588
-3.0,3,0.832079
-3.0,3,0.833552
-3.0,3,0.835053
-3.0,3,0.836627
-3.0,3,0.838055
-3.0,3,0.839452
-3.0,3,0.840922
-3.0,3,0.842414
-3.0,3,0.843948
-3.0,3,0.84538
-3.0,3,0.846885
-3.0,3,0.8484
-3.0,3,0.849922
-3.0,3,0.851514
-3.0,3,0.853046
-3.0,3,0.854595
-3.0,3,0.856041
-3.0,3,0.857765
-3.0,3,0.864808
-3.0,3,0.86641
-3.0,3,0.867835
-3.0,3,0.869176
-3.0,3,0.870582
-3.0,3,0.872111
-3.0,3,0.873699
-3.0,3,0.875857
-3.0,3,0.877562
-3.0,3,0.878981
-3.0,3,0.880501
-3.0,3,0.881986
-3.0,3,0.883457
-3.0,3,0.88513
-3.0,3,0.886719
-3.0,3,0.888145
-3.0,3,0.889852
-3.0,3,0.891287
-3.0,3,0.892623
-3.0,3,0.89412
-3.0,3,0.895623
-3.0,3,0.897076
-3.0,3,0.89855
-3.0,3,0.900157
-3.0,3,0.901558
-3.0,3,0.903016
-3.0,3,0.904447
-3.0,3,0.905918
-3.0,3,0.907387
-3.0,3,0.908862
-3.0,3,0.910337
-3.0,3,0.9118
-3.0,3,0.913189
-3.0,3,0.918662
-3.0,3,0.920471
-3.0,3,0.922246
-3.0,3,0.923778
-3.0,3,0.925193
-3.0,3,0.926766
-3.0,3,0.928262
-3.0,3,0.929705
-3.0,3,0.931283
-3.0,3,0.932725
-3.0,3,0.934178
-3.0,3,0.935673
-3.0,3,0.937213
-3.0,3,0.938693
-3.0,3,0.94025
-3.0,3,0.941763
-3.0,3,0.943262
-3.0,3,0.944775
-3.0,3,0.946286
-3.0,3,0.947839
-3.0,3,0.949342
-3.0,3,0.950837
-3.0,3,0.952501
-3.0,3,0.954081
-3.0,3,0.956053
-3.0,3,0.957752
-3.0,3,0.959664
-3.0,3,0.961272
-3.0,3,0.962944
-3.0,3,0.964478
-3.0,3,0.966176
-3.0,3,0.96774
-3.0,3,0.969272
-3.0,3,0.976087
-3.0,3,1.100785
-3.0,3,1.105545
-3.0,3,1.109536
-3.0,3,1.113732
-3.0,3,1.118342
-3.0,3,1.122663
-3.0,3,1.127132
-3.0,3,1.131893
-3.0,3,1.136342
-3.0,3,1.140335
-3.0,3,1.144252
-3.0,3,1.148646
-3.0,3,1.152536
-3.0,3,1.156247
-3.0,3,1.160715
-3.0,3,1.164751
-3.0,3,1.168835
-3.0,3,1.172926
-3.0,3,1.177226
-3.0,3,1.181277
-3.0,3,1.185693
-3.0,3,1.189848
-3.0,3,1.19388
-3.0,3,1.197829
-3.0,3,1.202346
-3.0,3,1.206427
-3.0,3,1.210297
-3.0,3,1.214235
-3.0,3,1.218396
-3.0,3,1.222951
-3.0,3,1.226997
-3.0,3,1.231078
-3.0,3,1.23536
-3.0,3,1.243406
-3.0,3,1.24755
-3.0,3,1.251711
-3.0,3,1.257214
-3.0,3,1.261342
-3.0,3,1.265281
-3.0,3,1.269262
-3.0,3,1.274802
-3.0,3,1.27914
-3.0,3,1.28322
-3.0,3,1.287563
-3.0,3,1.291807
-3.0,3,1.296616
-3.0,3,1.300575
-3.0,3,1.304708
-3.0,3,1.308862
-3.0,3,1.313457
-3.0,3,1.317608
-3.0,3,1.322049
-3.0,3,1.326105
-3.0,3,1.330323
-3.0,3,1.334626
-3.0,3,1.338977
-3.0,3,1.342925
-3.0,3,1.347002
-3.0,3,1.35109
-3.0,3,1.355195
-3.0,3,1.359284
-3.0,3,1.363264
-3.0,3,1.367839
-3.0,3,1.373218
-3.0,3,1.377473
-3.0,3,1.381342
-3.0,3,1.389162
-3.0,3,1.39344
-3.0,3,1.397527
-3.0,3,1.401486
-3.0,3,1.405561
-3.0,3,1.411332
-3.0,3,1.415427
-3.0,3,1.419436
-3.0,3,1.423914
-3.0,3,1.428564
-3.0,3,1.432586
-3.0,3,1.436622
-3.0,3,1.440709
-3.0,3,1.444939
-3.0,3,1.448885
-3.0,3,1.452994
-3.0,3,1.456937
-3.0,3,1.461441
-3.0,3,1.465775
-3.0,3,1.46986
-3.0,3,1.473887
-3.0,3,1.478362
-3.0,3,1.483123
-3.0,3,1.487124
-3.0,3,1.491103
-3.0,3,1.49519
-3.0,3,1.500747
-3.0,3,1.504971
-3.0,3,1.509145
-3.0,3,1.513071
-3.0,3,1.517832
-3.0,3,1.521994
-3.0,3,1.525922
-3.0,3,1.534035
-3.0,3,1.53862
-3.0,3,1.542627
-3.0,3,1.546668
-3.0,3,1.550953
-3.0,3,1.555756
-3.0,3,1.559845
-3.0,3,1.564057
-3.0,3,1.568216
-3.0,3,1.572964
-3.0,3,1.577255
-3.0,3,1.581655
-3.0,3,1.58576
-3.0,3,1.589957
-3.0,3,1.593928
-3.0,3,1.598203
-3.0,3,1.602266
-3.0,3,1.606775
-3.0,3,1.611475
-3.0,3,1.615672
-3.0,3,1.619903
-3.0,3,1.623948
-3.0,3,1.628292
-3.0,3,1.632375
-3.0,3,1.63649
-3.0,3,1.640498
-3.0,3,1.64447
-3.0,3,1.648416
-3.0,3,1.652343
-3.0,3,1.6564
-3.0,3,1.66056
-3.0,3,1.66452
-3.0,3,1.668596
-3.0,3,1.672579
-3.0,3,1.681806
-3.0,3,1.686008
-3.0,3,1.690439
-3.0,3,1.694616
-3.0,3,1.698719
-3.0,3,1.702987
-3.0,3,1.707523
-3.0,3,1.71147
-3.0,3,1.715559
-3.0,3,1.719769
-3.0,3,1.723873
-3.0,3,1.727856
-3.0,3,1.732069
-3.0,3,1.736066
-3.0,3,1.740191
-3.0,3,1.744112
-3.0,3,1.748111
-3.0,3,1.752208
-3.0,3,1.756332
-3.0,3,1.760359
-3.0,3,1.764542
-3.0,3,1.768598
-3.0,3,1.77254
-3.0,3,1.776918
-3.0,3,1.782344
-3.0,3,1.786453
-3.0,3,1.79056
-3.0,3,1.794965
-3.0,3,1.79943
-3.0,3,1.80337
-3.0,3,1.807298
-3.0,3,1.81128
-3.0,3,1.815417
-3.0,3,1.823275
-3.0,3,1.827448
-3.0,3,1.831491
-3.0,3,1.835564
-3.0,3,1.839445
-3.0,3,1.843622
-3.0,3,1.847823
-3.0,3,1.851866
-3.0,3,1.855831
-3.0,3,1.85974
-3.0,3,1.863784
-3.0,3,1.869774
-3.0,3,1.874253
-3.0,3,1.878411
-3.0,3,1.882564
-3.0,3,1.88642
-3.0,3,1.890326
-3.0,3,1.894962
-3.0,3,1.899079
-3.0,3,1.903004
-3.0,3,1.90737
-3.0,3,1.911468
-3.0,3,1.915366
-3.0,3,1.919403
-3.0,3,1.923533
-3.0,3,1.927539
-3.0,3,1.931555
-3.0,3,1.935768
-3.0,3,1.939891
-3.0,3,1.943938
-3.0,3,1.947959
-3.0,3,1.951988
-3.0,3,1.955956
-3.0,3,1.963645
-3.0,3,1.967998
-3.0,3,1.972169
-3.0,3,1.976086
-3.0,3,1.980502
-3.0,3,1.985175
-3.0,3,1.989295
-3.0,3,1.993374
-3.0,3,1.997485
-3.0,3,2.002063
-3.0,3,2.006243
-3.0,3,2.010301
-3.0,3,2.014468
-3.0,3,2.018617
-3.0,3,2.022732
-3.0,3,2.026663
-3.0,3,2.030725
-3.0,3,2.034913
-3.0,3,2.03898
-3.0,3,2.042929
-3.0,3,2.046887
-3.0,3,2.050758
-3.0,3,2.054819
-3.0,3,2.058755
-3.0,3,2.06287
-3.0,3,2.066844
-3.0,3,2.07107
-3.0,3,2.075128
-3.0,3,2.07985
-3.0,3,2.084052
-3.0,3,2.088078
-3.0,3,2.092366
-3.0,3,2.096733
-3.0,3,2.101605
-3.0,3,2.109608
-3.0,3,2.113859
-3.0,3,2.117955
-3.0,3,2.122173
-3.0,3,2.126378
-3.0,3,2.130418
-3.0,3,2.134506
-3.0,3,2.138655
-3.0,3,2.142704
-3.0,3,2.146736
-3.0,3,2.150638
-3.0,3,2.155056
-3.0,3,2.159209
-3.0,3,2.163141
-3.0,3,2.167091
-3.0,3,2.171126
-3.0,3,2.17521
-3.0,3,2.179239
-3.0,3,2.184124
-3.0,3,2.189101
-3.0,3,2.193098
-3.0,3,2.197319
-3.0,3,2.201769
-3.0,3,2.205928
-3.0,3,2.209879
-3.0,3,2.213875
-3.0,3,2.218116
-3.0,3,2.222425
-3.0,3,2.226566
-3.0,3,2.230591
-3.0,3,2.234761
-3.0,3,2.238872
-3.0,3,2.242961
-3.0,3,2.251122
-3.0,3,2.255387
-3.0,3,2.259371
-3.0,3,2.263378
-3.0,3,2.267463
-3.0,3,2.271339
-3.0,3,2.276236
-3.0,3,2.280463
-3.0,3,2.284443
-3.0,3,2.288396
-3.0,3,2.292459
-3.0,3,2.297168
-3.0,3,2.301735
-3.0,3,2.305823
-3.0,3,2.309968
-3.0,3,2.314087
-3.0,3,2.318038
-3.0,3,2.322122
-3.0,3,2.326121
-3.0,3,2.330069
-3.0,3,2.334105
-3.0,3,2.338
-3.0,3,2.34226
-3.0,3,2.346249
-3.0,3,2.350241
-3.0,3,2.354441
-3.0,3,2.358417
-3.0,3,2.362315
-3.0,3,2.366377
-3.0,3,2.37037
-3.0,3,2.375139
-3.0,3,2.379333
-3.0,3,2.383332
-3.0,3,2.391097
-3.0,3,2.395801
-3.0,3,2.400074
-3.0,3,2.404537
-3.0,3,2.408616
-3.0,3,2.41276
-3.0,3,2.416722
-3.0,3,2.420668
-3.0,3,2.424691
-3.0,3,2.42868
-3.0,3,2.432681
-3.0,3,2.436888
-3.0,3,2.441056
-3.0,3,2.445058
-3.0,3,2.448998
-3.0,3,2.452984
-3.0,3,2.456904
-3.0,3,2.460807
-3.0,3,2.464982
-3.0,3,2.469632
-3.0,3,2.47451
-3.0,3,2.47867
-3.0,3,2.482822
-3.0,3,2.486954
-3.0,3,2.491051
-3.0,3,2.495087
-3.0,3,2.499463
-3.0,3,2.503513
-3.0,3,2.507922
-3.0,3,2.512174
-3.0,3,2.516233
-3.0,3,2.520217
-3.0,3,2.524297
-3.0,3,2.528489
-3.0,3,2.536689
-3.0,3,2.540749
-3.0,3,2.544866
-3.0,3,2.548893
-3.0,3,2.552831
-3.0,3,2.55677
-3.0,3,2.56131
-3.0,3,2.565361
-3.0,3,2.569476
-3.0,3,2.573372
-3.0,3,2.577636
-3.0,3,2.582313
-3.0,3,2.586558
-3.0,3,2.590754
-3.0,3,2.594843
-3.0,3,2.599332
-3.0,3,2.603461
-3.0,3,2.607479
-3.0,3,2.611543
-3.0,3,2.615863
-3.0,3,2.620958
-3.0,3,2.625221
-3.0,3,2.629201
-3.0,3,2.633715
-3.0,3,2.638401
-3.0,3,2.64239
-3.0,3,2.64644
-3.0,3,2.650506
-3.0,3,2.654829
-3.0,3,2.658906
-3.0,3,2.663021
-3.0,3,2.666969
-3.0,3,2.67132
-3.0,3,2.680722
-3.0,3,2.685059
-3.0,3,2.690202
-3.0,3,2.694441
-3.0,3,2.698487
-3.0,3,2.702855
-3.0,3,2.706843
-3.0,3,2.710919
-3.0,3,2.715311
-3.0,3,2.720149
-3.0,3,2.724443
