#{"t_start": 1541178340.243542, "env_id": "MiniGrid-Empty-16x16-v0"}
r,l,t
0,1024,1.287872
0,1024,1.76666
0,1024,2.230738
0,1024,2.81477
0,1024,3.302385
0,1024,3.786642
0,1024,4.376101
0,1024,4.861213
0,1024,5.338423
0,1024,5.930516
0,1024,6.404339
0,1024,6.869945
0.465625,608,7.188686
0,1024,7.772006
0,1024,8.240085
0.693262,349,8.357836
0,1024,8.955873
0,1024,9.447033
0,1024,9.921104
0,1024,10.501486
0.282813,816,10.898365
0,1024,11.37946
0,1024,11.847011
0,1024,12.436677
0,1024,12.914242
0,1024,13.38075
0,1024,13.973167
0,1024,14.460073
0.180859,932,14.893793
0,1024,15.487543
0,1024,15.95938
0,1024,16.433727
0,1024,17.047776
0,1024,17.533045
0,1024,18.020425
0,1024,18.611367
0,1024,19.111474
0,1024,19.596215
0,1024,20.194981
0,1024,20.663713
0,1024,21.141034
0,1024,21.758791
0,1024,22.226058
0,1024,22.690577
0,1024,23.285599
0,1024,23.766895
0,1024,24.258551
0,1024,24.86882
0,1024,25.337251
0,1024,25.819841
0,1024,26.399916
0,1024,26.873019
0,1024,27.34727
0,1024,27.978528
0.353125,736,28.366956
0,1024,28.850968
0.338184,753,29.239382
0,1024,29.714208
0,1024,30.340838
0,1024,30.824519
0,1024,31.303001
0,1024,31.886757
0,1024,32.363111
0.680078,364,32.486225
0,1024,33.071656
0,1024,33.581188
0,1024,34.051961
0,1024,34.64822
0.648438,400,34.777358
0,1024,35.365954
0,1024,35.83948
0,1024,36.316268
0,1024,36.903101
0.201074,909,37.338608
0,1024,37.804394
0.376855,709,38.171377
0,1024,38.638984
0.472656,600,38.954336
0.558789,502,39.245082
0,1024,39.737254
0,1024,40.210164
0.782031,248,40.421849
0,1024,40.898265
0,1024,41.382194
0,1024,41.979069
0,1024,42.447232
0,1024,42.911039
0,1024,43.497793
0,1024,43.973355
0,1024,44.45112
0.703809,337,44.695548
0,1024,45.181842
0,1024,45.785309
0,1024,46.316403
0.263477,838,46.722487
0,1024,47.207618
0,1024,47.786318
0,1024,48.261459
0.79873,229,48.341544
0.716992,322,48.570698
0,1024,49.065559
0,1024,49.554521
0.294238,803,49.946397
0.802246,225,50.148318
0.546484,516,50.317151
0.81543,210,50.505152
0.770605,261,50.598546
0.899805,114,50.640244
0.496387,573,50.961211
0.825977,198,51.030211
0.356641,732,54.962211
0.600098,455,56.871799
0.440137,637,59.639777
0.682715,361,61.25643
0.788184,241,62.406663
0.940234,68,62.738956
0.92793,82,63.144275
0.805762,221,64.14736
0.965723,39,64.35196
0.55,512,66.814528
0.954297,52,67.070999
0.915625,96,67.511011
0.63877,411,69.468624
0.950781,56,69.747136
0.680078,364,71.439853
0.956934,49,71.694021
0.919141,92,72.137346
0.877832,139,72.817415
0.897168,117,73.362432
0,1024,78.183076
0.446289,630,81.194846
0,1024,86.035052
0.825098,199,86.997349
0.642285,407,88.89013
0.498145,571,91.527906
0.696777,345,93.150248
0.880469,136,93.823849
0.931445,78,94.193304
0.933203,76,94.569067
0.834766,188,95.495696
0.57373,485,97.799754
0.788184,241,98.956254
0.950781,56,99.257264
0.355762,733,102.800638
0.498145,571,105.573907
0.769727,262,106.819228
0.859375,160,107.583928
0.949902,57,107.850774
0.444531,632,110.891539
0.183496,929,115.347018
