#{"t_start": 1541176684.491219, "env_id": "MiniGrid-Empty-6x6-v0"}
r,l,t
0,144,0.998433
0,144,1.136428
0.2875,114,1.250217
0,144,1.380679
0,144,1.514642
0,144,1.64796
0,144,1.78167
0.725,44,1.81012
0.1375,138,1.970333
0,144,2.101426
0,144,2.232829
0.4125,94,2.327953
0,144,2.459805
0,144,2.594677
0,144,2.724429
0.75625,39,2.751409
0,144,2.886125
0.3,112,2.99433
0.525,76,3.078945
0,144,3.210278
0,144,3.342107
0,144,3.472719
0,144,3.606787
0.58125,67,3.682873
0,144,3.814385
0.26875,117,3.933819
0.15,136,4.064099
0,144,4.211594
0,144,4.360038
0,144,4.499884
0.43125,91,4.598133
0,144,4.757818
0,144,4.930833
0,144,5.092204
0,144,5.267743
0,144,5.399039
0,144,5.534044
0.11875,141,5.665469
0,144,5.807961
0,144,5.957364
0.43125,91,6.060865
0.83125,27,6.082524
0,144,6.232006
0,144,6.372143
0,144,6.524626
0,144,6.702655
0.79375,33,6.739258
0.64375,57,6.796902
0,144,7.00528
0,144,7.194723
0,144,7.326951
0.5,80,7.382886
0.86875,21,7.396507
0.11875,141,7.567548
0.6625,54,7.609484
0.70625,47,7.642848
0.8375,26,7.699021
0.575,68,7.750334
0.28125,115,7.875743
0.73125,43,7.9071
0.78125,35,7.966563
0.25,120,8.056485
0.7,48,8.128434
0.51875,77,8.18993
0.85,24,8.251565
0.24375,121,8.399353
0.93125,11,8.408824
0.85625,23,8.426219
0.8375,26,8.445066
0.86875,21,8.460395
0.575,68,8.548394
0,144,8.693013
0.48125,83,8.790071
0.85625,23,8.806422
0,144,8.949894
0.71875,45,8.980586
0,144,9.125783
0.81875,29,9.180872
0.375,100,9.256821
0.66875,53,9.330103
0.41875,93,9.398206
0,144,9.572982
0.9,16,9.584604
0.79375,33,9.608505
0,144,9.752148
0.88125,19,9.765174
0.55,72,9.853077
0.29375,113,9.970008
0.59375,65,10.019614
0.74375,41,10.082749
0.43125,91,10.148859
0.48125,83,10.244873
0.5125,78,10.303669
0.86875,21,10.353755
0.45625,87,10.426162
0.50625,79,10.525395
0.95,8,10.530514
0.4875,82,10.628057
0.83125,27,10.647763
0.51875,77,10.703546
0.6125,62,10.789478
0.81875,29,10.810575
0.70625,47,10.877366
0.65625,55,10.916062
0.375,100,11.027352
0.8375,26,11.045901
0.71875,45,11.078904
0.43125,91,11.183624
0,144,11.329006
0,144,11.475444
0.30625,111,11.594037
0.79375,33,11.617521
0.925,12,11.626824
0,144,11.803911
0.925,12,11.811979
0.76875,37,11.840223
0.125,140,11.97358
0.8375,26,11.991913
0.5125,78,12.082172
0.925,12,12.091704
0,144,12.229497
0.8,32,12.254995
0.375,100,12.362749
0.8875,18,12.375515
0.90625,15,12.385449
0.55,72,12.472173
0.8875,18,12.483507
0.86875,21,12.498901
0.73125,43,12.565438
0.75,40,12.595534
0.93125,11,12.603553
0.8,32,12.626467
0.525,76,12.717071
0.925,12,12.726369
0,144,12.866472
0.6875,50,12.902839
0.7875,34,12.962206
0.15625,135,13.096476
0.2375,122,13.223618
0.9125,14,13.233204
0.9,16,13.244646
0.90625,15,13.256247
0.53125,75,13.352251
0.53125,75,13.408914
0.71875,45,13.477184
0.9125,14,13.48763
0,144,13.626989
0,144,13.771277
0.725,44,13.803039
0.5875,66,13.901789
0,144,14.043095
0.8875,18,14.055956
0,144,14.197975
0.88125,19,14.212059
0.925,12,14.220253
0,144,14.398751
0.68125,51,14.43527
0.81875,29,14.45733
0.93125,11,14.464521
0.7125,46,14.531792
0.725,44,14.563262
0.9125,14,14.574848
0.7625,38,14.602217
0.10625,143,14.777994
0.93125,11,14.78471
0.25,120,14.909276
0.7875,34,14.931783
0.95,8,14.93801
0.88125,19,14.951203
0.91875,13,14.961228
0.76875,37,14.986427
0.69375,49,15.058177
0.58125,67,15.10714
0.88125,19,15.119813
