#{"t_start": 1540768821.211678, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.464013
-200.0,200,0.56288
-200.0,200,0.655605
-200.0,200,0.753662
-200.0,200,0.895431
-5.0,5,0.996989
-200.0,200,1.249627
-3.0,3,1.253586
-200.0,200,1.514516
-200.0,200,1.775221
-200.0,200,2.02873
-5.0,5,2.03483
-200.0,200,2.294255
-200.0,200,2.558088
-200.0,200,2.818951
-200.0,200,3.081656
-200.0,200,3.342915
-186.0,186,3.582818
-200.0,200,3.84498
-200.0,200,4.10172
-200.0,200,4.36501
-4.0,4,4.373369
-26.0,26,4.407417
-200.0,200,4.659907
-200.0,200,4.907195
-200.0,200,5.17121
-200.0,200,5.434083
-200.0,200,5.693402
-200.0,200,5.956815
-200.0,200,6.223548
-200.0,200,6.478133
-200.0,200,6.738107
-8.0,8,6.748317
-200.0,200,7.012897
-200.0,200,7.275285
-29.0,29,7.312504
-200.0,200,7.579923
-200.0,200,7.831891
-8.0,8,7.841605
-200.0,200,8.091275
-200.0,200,8.341069
-200.0,200,8.602833
-200.0,200,8.866931
-200.0,200,9.133153
-200.0,200,9.421714
-200.0,200,9.709982
-200.0,200,10.008182
-200.0,200,10.332441
-200.0,200,10.657135
-200.0,200,10.980448
-200.0,200,11.302861
-200.0,200,11.626781
-200.0,200,11.915454
-200.0,200,12.178075
-200.0,200,12.434511
-200.0,200,12.695154
-23.0,23,12.725757
-200.0,200,12.99273
-3.0,3,12.999801
-200.0,200,13.262146
-200.0,200,13.562365
-200.0,200,13.861524
-200.0,200,14.161423
-200.0,200,14.462047
-116.0,116,14.63695
-200.0,200,14.936386
-200.0,200,15.238514
-200.0,200,15.541383
-200.0,200,15.808886
-200.0,200,16.071975
-200.0,200,16.335211
-9.0,9,16.346542
-13.0,13,16.363272
-200.0,200,16.617548
-200.0,200,16.882725
-200.0,200,17.14344
-200.0,200,17.404435
-200.0,200,17.662187
-200.0,200,17.926907
-200.0,200,18.190302
-8.0,8,18.200171
-200.0,200,18.462551
-200.0,200,18.725196
-200.0,200,18.991397
-200.0,200,19.253541
-200.0,200,19.509452
-24.0,24,19.538764
-200.0,200,19.787055
-200.0,200,20.07917
-200.0,200,20.348065
-200.0,200,20.610119
-200.0,200,20.873231
-200.0,200,21.13385
-200.0,200,21.396901
-8.0,8,21.407117
-166.0,166,21.676518
-200.0,200,21.999731
-200.0,200,22.264244
-200.0,200,22.549957
-200.0,200,22.805929
-200.0,200,23.062459
-200.0,200,23.315932
-200.0,200,23.570474
-9.0,9,23.581969
-200.0,200,23.837083
-200.0,200,24.092259
-200.0,200,24.373234
-200.0,200,24.685759
-200.0,200,24.998045
-3.0,3,25.002959
-200.0,200,25.313771
-11.0,11,25.330999
-4.0,4,25.33727
-200.0,200,25.651159
-8.0,8,25.663583
-200.0,200,25.989626
-25.0,25,26.037722
-32.0,32,26.09304
-200.0,200,26.446546
-3.0,3,26.451881
-190.0,190,26.775743
-200.0,200,27.078096
-3.0,3,27.082767
-200.0,200,27.384476
-200.0,200,27.686729
-3.0,3,27.69137
-14.0,14,27.711945
-24.0,24,27.748348
-200.0,200,28.05126
-200.0,200,28.354722
-8.0,8,28.366684
-158.0,158,28.60637
-200.0,200,28.909995
-200.0,200,29.2121
-200.0,200,29.515687
-196.0,196,29.830915
-200.0,200,30.151591
-200.0,200,30.444106
-9.0,9,30.457159
-200.0,200,30.763422
-200.0,200,31.087623
-200.0,200,31.410687
-200.0,200,31.755824
-24.0,24,31.799186
-28.0,28,31.849397
-200.0,200,32.217003
-200.0,200,32.598779
-200.0,200,33.018684
-200.0,200,33.372633
-29.0,29,33.427955
-33.0,33,33.485084
-37.0,37,33.549595
-200.0,200,33.906106
-4.0,4,33.913199
-200.0,200,34.269442
-200.0,200,34.624583
-4.0,4,34.636806
-200.0,200,34.997402
-9.0,9,35.008713
-4.0,4,35.014362
-200.0,200,35.270405
-24.0,24,35.299379
-200.0,200,35.560072
-200.0,200,35.830837
-200.0,200,36.157181
-200.0,200,36.480568
-200.0,200,36.808507
-200.0,200,37.13214
-200.0,200,37.455303
-200.0,200,37.779582
-200.0,200,38.106596
-8.0,8,38.119653
-200.0,200,38.444155
-200.0,200,38.769588
-200.0,200,39.095738
-200.0,200,39.42018
-200.0,200,39.745165
-200.0,200,40.071316
-200.0,200,40.39507
-200.0,200,40.719739
-200.0,200,41.038272
-200.0,200,41.319989
-200.0,200,41.580312
-3.0,3,41.584127
-3.0,3,41.587877
-8.0,8,41.597908
-24.0,24,41.627319
-37.0,37,41.679165
-200.0,200,41.945225
-200.0,200,42.209415
-200.0,200,42.471434
-200.0,200,42.734394
