#{"t_start": 1540766830.8284967, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.491969
-200.0,200,0.661773
-200.0,200,0.891381
-200.0,200,1.109424
-200.0,200,1.367534
-4.0,4,1.467466
-24.0,24,1.500368
-200.0,200,1.757292
-200.0,200,2.01657
-200.0,200,2.276906
-200.0,200,2.555
-200.0,200,2.80711
-200.0,200,3.071179
-200.0,200,3.384808
-200.0,200,3.678625
-200.0,200,3.937322
-9.0,9,3.948928
-20.0,20,3.974998
-200.0,200,4.247293
-9.0,9,4.260013
-200.0,200,4.546423
-200.0,200,4.836525
-200.0,200,5.126216
-200.0,200,5.426381
-200.0,200,5.789961
-76.0,76,5.931077
-3.0,3,5.936591
-200.0,200,6.301475
-200.0,200,6.667361
-200.0,200,7.031827
-200.0,200,7.362373
-200.0,200,7.616692
-182.0,182,7.849279
-4.0,4,7.854437
-200.0,200,8.107698
-200.0,200,8.362303
-200.0,200,8.617951
-200.0,200,8.873184
-4.0,4,8.878091
-200.0,200,9.136906
-33.0,33,9.179596
-200.0,200,9.436119
-8.0,8,9.447238
-10.0,10,9.461474
-19.0,19,9.492708
-200.0,200,9.75876
-200.0,200,10.022532
-200.0,200,10.283555
-9.0,9,10.294929
-8.0,8,10.305112
-200.0,200,10.566489
-21.0,21,10.593765
-4.0,4,10.599047
-200.0,200,10.872365
-200.0,200,11.206406
-200.0,200,11.57505
-200.0,200,11.950094
-4.0,4,11.958709
-4.0,4,11.967244
-200.0,200,12.395156
-137.0,137,12.684648
-14.0,14,12.720481
-200.0,200,13.079812
-200.0,200,13.399614
-200.0,200,13.736171
-200.0,200,14.070258
-200.0,200,14.347133
-200.0,200,14.602162
-200.0,200,14.857118
-4.0,4,14.862089
-200.0,200,15.117012
-200.0,200,15.373503
-200.0,200,15.622924
-200.0,200,15.885357
-200.0,200,16.15245
-200.0,200,16.45752
-200.0,200,16.759116
-200.0,200,17.019039
-200.0,200,17.28276
-200.0,200,17.539785
-200.0,200,17.797465
-200.0,200,18.061022
-200.0,200,18.324912
-185.0,185,18.566234
-3.0,3,18.570174
-200.0,200,18.833907
-200.0,200,19.098122
-32.0,32,19.144554
-200.0,200,19.413378
-21.0,21,19.441051
-200.0,200,19.70807
-200.0,200,19.973991
-200.0,200,20.230606
-200.0,200,20.485421
-200.0,200,20.74597
-200.0,200,21.006755
-19.0,19,21.031239
-9.0,9,21.042944
-200.0,200,21.301215
