#{"t_start": 1541122997.6503873, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.485156
-200.0,200,0.588238
-200.0,200,0.680821
-200.0,200,0.680904
-200.0,200,0.777022
-200.0,200,0.777111
-200.0,200,0.870988
-200.0,200,0.871075
-200.0,200,1.247053
-200.0,200,1.247143
-200.0,200,1.334472
-65.0,65,1.334592
-65.0,65,1.334672
-200.0,200,1.609611
-200.0,200,1.609734
-200.0,200,1.739746
-94.0,94,1.739868
-94.0,94,1.739915
-200.0,200,1.77524
-94.0,94,1.775341
-27.0,27,1.775389
-27.0,27,1.775444
-200.0,200,2.050664
-200.0,200,2.050778
-200.0,200,2.089633
-94.0,94,2.089735
-27.0,27,2.089782
-27.0,27,2.089822
-200.0,200,2.218179
-94.0,94,2.218301
-94.0,94,2.218365
-200.0,200,2.261424
-32.0,32,2.261546
-32.0,32,2.261595
-200.0,200,2.304749
-32.0,32,2.304896
-32.0,32,2.304947
-200.0,200,2.575354
-200.0,200,2.575454
-200.0,200,2.621855
-32.0,32,2.621951
-32.0,32,2.621997
-200.0,200,2.657698
-94.0,94,2.657799
-27.0,27,2.657847
-27.0,27,2.657886
-200.0,200,2.786567
-94.0,94,2.786718
-94.0,94,2.786768
-200.0,200,3.059181
-200.0,200,3.059283
-200.0,200,3.095476
-94.0,94,3.095644
-27.0,27,3.095702
-27.0,27,3.09576
-200.0,200,3.224179
-94.0,94,3.224288
-94.0,94,3.22435
-200.0,200,3.26
-94.0,94,3.260113
-27.0,27,3.26016
-27.0,27,3.260201
-200.0,200,3.296278
-94.0,94,3.296385
-27.0,27,3.296436
-27.0,27,3.296495
-200.0,200,3.388146
-65.0,65,3.388268
-65.0,65,3.388318
-200.0,200,3.659211
-200.0,200,3.65933
-200.0,200,3.700921
-32.0,32,3.701034
-32.0,32,3.70108
-200.0,200,3.791127
-65.0,65,3.791225
-65.0,65,3.791272
-200.0,200,4.062433
-200.0,200,4.062535
-200.0,200,4.097783
-94.0,94,4.097919
-27.0,27,4.097964
-27.0,27,4.098004
-200.0,200,4.14574
-32.0,32,4.145872
-32.0,32,4.145919
-200.0,200,4.274848
-94.0,94,4.274946
-94.0,94,4.274992
-200.0,200,4.544742
-200.0,200,4.544859
-200.0,200,4.587251
-32.0,32,4.587353
-32.0,32,4.5874
-200.0,200,4.623082
-94.0,94,4.623184
-27.0,27,4.623231
-27.0,27,4.623272
-200.0,200,4.894572
-200.0,200,4.894682
-200.0,200,4.934833
-94.0,94,4.93492
-27.0,27,4.934965
-27.0,27,4.935005
-200.0,200,5.204772
-200.0,200,5.204859
-200.0,200,5.248927
-32.0,32,5.249044
-32.0,32,5.24909
-200.0,200,5.376151
-94.0,94,5.376288
-94.0,94,5.376335
