#{"t_start": 1540960958.871335, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.518355
-200.0,200,0.626582
-200.0,200,0.724605
-200.0,200,0.724699
-200.0,200,0.820593
-200.0,200,0.820694
-200.0,200,0.915225
-200.0,200,0.915341
-200.0,200,1.326796
-200.0,200,1.32691
-200.0,200,1.415934
-65.0,65,1.41608
-65.0,65,1.416146
-200.0,200,1.705065
-200.0,200,1.705226
-200.0,200,1.845
-94.0,94,1.845152
-94.0,94,1.845199
-200.0,200,1.883644
-94.0,94,1.883748
-27.0,27,1.883799
-27.0,27,1.883843
-200.0,200,2.17224
-200.0,200,2.172359
-200.0,200,2.214165
-94.0,94,2.214275
-27.0,27,2.214327
-27.0,27,2.214398
-200.0,200,2.349305
-94.0,94,2.349432
-94.0,94,2.349478
-200.0,200,2.395524
-32.0,32,2.395681
-32.0,32,2.395727
-200.0,200,2.443868
-32.0,32,2.443975
-32.0,32,2.444021
-200.0,200,2.73358
-200.0,200,2.733721
-200.0,200,2.783325
-32.0,32,2.783427
-32.0,32,2.783496
-200.0,200,2.819692
-94.0,94,2.819827
-27.0,27,2.819878
-27.0,27,2.81995
-200.0,200,2.953254
-94.0,94,2.953385
-94.0,94,2.953449
-200.0,200,3.246122
-200.0,200,3.246257
-200.0,200,3.285533
-94.0,94,3.285648
-27.0,27,3.285697
-27.0,27,3.285738
-200.0,200,3.42253
-94.0,94,3.422673
-94.0,94,3.422722
-200.0,200,3.461332
-94.0,94,3.461452
-27.0,27,3.461498
-27.0,27,3.461537
-200.0,200,3.497404
-94.0,94,3.497503
-27.0,27,3.497555
-27.0,27,3.497611
-200.0,200,3.59232
-65.0,65,3.592443
-65.0,65,3.592495
-200.0,200,3.878782
-200.0,200,3.878913
-200.0,200,3.929432
-32.0,32,3.929587
-32.0,32,3.929633
-200.0,200,4.024456
-65.0,65,4.024552
-65.0,65,4.024599
-200.0,200,4.312933
-200.0,200,4.313034
-200.0,200,4.35035
-94.0,94,4.35049
-27.0,27,4.350568
-27.0,27,4.350608
-200.0,200,4.399002
-32.0,32,4.39914
-32.0,32,4.399203
-200.0,200,4.538861
-94.0,94,4.538989
-94.0,94,4.539035
-200.0,200,4.825707
-200.0,200,4.825845
-200.0,200,4.870394
-32.0,32,4.870502
-32.0,32,4.870552
-200.0,200,4.908561
-94.0,94,4.908699
-27.0,27,4.908747
-27.0,27,4.908788
-200.0,200,5.196153
-200.0,200,5.196264
-200.0,200,5.237823
-94.0,94,5.237919
-27.0,27,5.237966
-27.0,27,5.238007
-200.0,200,5.525872
-200.0,200,5.52596
-200.0,200,5.569417
-32.0,32,5.56953
-32.0,32,5.569582
-200.0,200,5.709877
-94.0,94,5.710002
-94.0,94,5.710049
-200.0,200,5.850044
-94.0,94,5.85017
-94.0,94,5.850223
-200.0,200,5.896178
-32.0,32,5.896305
-32.0,32,5.896386
-200.0,200,6.18525
-200.0,200,6.185386
-200.0,200,6.474468
-200.0,200,6.474582
-200.0,200,6.760272
-200.0,200,6.760416
-200.0,200,6.798552
-94.0,94,6.798682
-27.0,27,6.798765
-27.0,27,6.798805
-200.0,200,6.839849
-94.0,94,6.839967
-27.0,27,6.840015
-27.0,27,6.840056
-200.0,200,7.129363
-200.0,200,7.129488
-200.0,200,7.418889
-200.0,200,7.419007
-200.0,200,7.556328
-94.0,94,7.556422
-94.0,94,7.556468
-200.0,200,7.814856
-182.0,182,7.814963
-182.0,182,7.815027
-200.0,200,7.951388
-96.0,96,7.951531
-96.0,96,7.951577
-200.0,200,7.994767
-94.0,94,7.994896
-27.0,27,7.994946
-27.0,27,7.995001
-200.0,200,8.137263
-96.0,96,8.137366
-96.0,96,8.137415
-200.0,200,8.396209
-182.0,182,8.396335
-182.0,182,8.396384
-200.0,200,8.439037
-94.0,94,8.439138
-27.0,27,8.439186
-27.0,27,8.439226
-200.0,200,8.52816
-65.0,65,8.528261
-65.0,65,8.528306
-200.0,200,8.668959
-96.0,96,8.669129
-96.0,96,8.669176
-200.0,200,8.92765
-182.0,182,8.92779
-182.0,182,8.927852
-200.0,200,8.976588
-32.0,32,8.976707
-32.0,32,8.976754
-200.0,200,9.026293
-32.0,32,9.026396
-32.0,32,9.026457
-200.0,200,9.071816
-32.0,32,9.071955
-32.0,32,9.072019
-200.0,200,9.168106
-65.0,65,9.168242
-65.0,65,9.168321
-200.0,200,9.213996
-32.0,32,9.214116
-32.0,32,9.214163
-200.0,200,9.501372
-200.0,200,9.501485
-200.0,200,9.543589
-94.0,94,9.543736
-27.0,27,9.543782
-27.0,27,9.543822
-200.0,200,9.595407
-32.0,32,9.595532
-32.0,32,9.595613
-200.0,200,9.880116
-200.0,200,9.88022
-200.0,200,10.015826
-96.0,96,10.015957
-96.0,96,10.016006
-200.0,200,10.300791
-200.0,200,10.300924
-200.0,200,10.435301
-94.0,94,10.435423
-94.0,94,10.435501
-200.0,200,10.480251
-94.0,94,10.480364
-27.0,27,10.480429
-27.0,27,10.480469
-200.0,200,10.572315
-65.0,65,10.572421
-65.0,65,10.572467
-200.0,200,10.61434
-94.0,94,10.614486
-27.0,27,10.614533
-27.0,27,10.614573
-200.0,200,10.707896
-65.0,65,10.708015
-65.0,65,10.708082
-200.0,200,10.844224
-94.0,94,10.844334
-94.0,94,10.844413
-200.0,200,10.892931
-32.0,32,10.893043
-32.0,32,10.893123
-200.0,200,10.983475
-65.0,65,10.983592
-65.0,65,10.983672
-200.0,200,11.034875
-32.0,32,11.035009
-32.0,32,11.035087
-200.0,200,11.293614
-182.0,182,11.293737
-182.0,182,11.293786
-200.0,200,11.43694
-96.0,96,11.437065
-96.0,96,11.437118
-200.0,200,11.724108
-200.0,200,11.724215
-200.0,200,11.771769
-32.0,32,11.771878
-32.0,32,11.771926
-200.0,200,11.816278
-32.0,32,11.816401
-32.0,32,11.816469
-200.0,200,12.107266
-200.0,200,12.107376
-200.0,200,12.24269
-94.0,94,12.242837
-94.0,94,12.242886
-200.0,200,12.281469
-94.0,94,12.281579
-27.0,27,12.281645
-27.0,27,12.281687
-200.0,200,12.376565
-65.0,65,12.376675
-65.0,65,12.376724
-200.0,200,12.636897
-182.0,182,12.637004
-182.0,182,12.637055
-200.0,200,12.89934
-182.0,182,12.899505
-182.0,182,12.899552
-200.0,200,12.941928
-94.0,94,12.942033
-27.0,27,12.942082
-27.0,27,12.942123
-200.0,200,12.980703
-94.0,94,12.980809
-27.0,27,12.980859
-27.0,27,12.980914
-200.0,200,13.016839
-94.0,94,13.016959
-27.0,27,13.017008
-27.0,27,13.017062
-200.0,200,13.066358
-32.0,32,13.066483
-32.0,32,13.066547
-200.0,200,13.33088
-182.0,182,13.33103
-182.0,182,13.331077
-200.0,200,13.470845
-94.0,94,13.471021
-94.0,94,13.47107
-200.0,200,13.607599
-96.0,96,13.607736
-96.0,96,13.6078
-200.0,200,13.900537
-200.0,200,13.900645
-200.0,200,14.165089
-182.0,182,14.165223
-182.0,182,14.16527
-200.0,200,14.301371
-96.0,96,14.301508
-96.0,96,14.301557
-200.0,200,14.565162
-182.0,182,14.565291
-182.0,182,14.565339
-200.0,200,14.608959
-182.0,182,14.609112
-30.0,30,14.609159
-30.0,30,14.609198
-200.0,200,14.653781
-182.0,182,14.653911
-30.0,30,14.653974
-30.0,30,14.654014
-200.0,200,14.696455
-94.0,94,14.696558
-27.0,27,14.696607
-27.0,27,14.696648
-200.0,200,14.985143
-200.0,200,14.985244
-200.0,200,15.119635
-94.0,94,15.119771
-94.0,94,15.119818
-200.0,200,15.164928
-32.0,32,15.165061
-32.0,32,15.165124
-200.0,200,15.298944
-89.0,89,15.29908
-89.0,89,15.299126
-200.0,200,15.340708
-182.0,182,15.340819
-30.0,30,15.340883
-30.0,30,15.340925
-200.0,200,15.474508
-94.0,94,15.474648
-94.0,94,15.474695
-200.0,200,15.523513
-32.0,32,15.523651
-32.0,32,15.523699
-200.0,200,15.569426
-94.0,94,15.56954
-27.0,27,15.569602
-27.0,27,15.569642
-200.0,200,15.781458
-182.0,182,15.781579
-147.0,147,15.781628
-147.0,147,15.781667
-200.0,200,16.068265
-200.0,200,16.06838
-200.0,200,16.199838
-89.0,89,16.199943
-89.0,89,16.199989
-200.0,200,16.336426
-94.0,94,16.336573
-94.0,94,16.336692
-200.0,200,16.377161
-94.0,94,16.377297
-27.0,27,16.377345
-27.0,27,16.377385
-200.0,200,16.507617
-89.0,89,16.507717
-89.0,89,16.507764
-200.0,200,16.600683
-65.0,65,16.600855
-65.0,65,16.600909
-200.0,200,16.74378
-96.0,96,16.743885
-96.0,96,16.743948
-200.0,200,16.949254
-182.0,182,16.949373
-147.0,147,16.949422
-147.0,147,16.949463
-200.0,200,17.001806
-32.0,32,17.001929
-32.0,32,17.001977
-200.0,200,17.267738
-182.0,182,17.267918
-182.0,182,17.26801
-200.0,200,17.317881
-182.0,182,17.318022
-30.0,30,17.31807
-30.0,30,17.318111
-200.0,200,17.362782
-32.0,32,17.3629
-32.0,32,17.362962
-200.0,200,17.510169
-182.0,182,17.510316
-103.0,103,17.510381
-103.0,103,17.510423
-200.0,200,17.641034
-89.0,89,17.641144
-89.0,89,17.641197
-200.0,200,17.650536
-94.0,94,17.650641
-7.0,7,17.650694
-7.0,7,17.650739
-200.0,200,17.696278
-32.0,32,17.696378
-32.0,32,17.696423
-200.0,200,17.906714
-182.0,182,17.906855
-147.0,147,17.906915
-147.0,147,17.906955
-200.0,200,17.917609
-94.0,94,17.917773
-7.0,7,17.91782
-7.0,7,17.917861
-200.0,200,18.064712
-182.0,182,18.064861
-103.0,103,18.064912
-103.0,103,18.064962
-200.0,200,18.192658
-89.0,89,18.192782
-89.0,89,18.192831
-200.0,200,18.203565
-94.0,94,18.203707
-7.0,7,18.203755
-7.0,7,18.203795
-200.0,200,18.409907
-182.0,182,18.410079
-147.0,147,18.410127
-147.0,147,18.410183
-200.0,200,18.452074
-94.0,94,18.452193
-27.0,27,18.452245
-27.0,27,18.452291
-200.0,200,18.581772
-89.0,89,18.581892
-89.0,89,18.581938
-200.0,200,18.625309
-182.0,182,18.62541
-30.0,30,18.625457
-30.0,30,18.625496
-200.0,200,18.837047
-182.0,182,18.83717
-147.0,147,18.837222
-147.0,147,18.837264
-200.0,200,19.097024
-182.0,182,19.097158
-182.0,182,19.097205
-200.0,200,19.107811
-94.0,94,19.107988
-7.0,7,19.108065
-7.0,7,19.108123
-200.0,200,19.24762
