#{"t_start": 1540438571.7640302, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.516338
-200.0,200,0.622491
-3.0,3,0.62436
-3.0,3,0.626048
-3.0,3,0.627342
-3.0,3,0.628576
-3.0,3,0.62979
-3.0,3,0.631025
-3.0,3,0.632303
-3.0,3,0.633811
-3.0,3,0.635214
-3.0,3,0.636647
-3.0,3,0.637984
-3.0,3,0.639472
-3.0,3,0.641456
-3.0,3,0.643228
-3.0,3,0.644527
-3.0,3,0.645715
-3.0,3,0.647115
-3.0,3,0.648519
-3.0,3,0.649858
-3.0,3,0.651237
-3.0,3,0.652775
-3.0,3,0.654189
-3.0,3,0.655524
-3.0,3,0.656853
-3.0,3,0.659093
-3.0,3,0.661391
-3.0,3,0.662852
-3.0,3,0.664248
-3.0,3,0.665581
-3.0,3,0.667078
-3.0,3,0.668426
-3.0,3,0.669737
-3.0,3,0.671048
-3.0,3,0.677332
-3.0,3,0.679822
-3.0,3,0.681247
-3.0,3,0.682603
-3.0,3,0.68408
-3.0,3,0.685385
-3.0,3,0.686733
-3.0,3,0.688097
-3.0,3,0.689439
-3.0,3,0.690783
-3.0,3,0.692297
-3.0,3,0.693662
-3.0,3,0.6952
-3.0,3,0.697407
-3.0,3,0.69879
-3.0,3,0.700112
-3.0,3,0.701375
-3.0,3,0.703104
-3.0,3,0.704505
-3.0,3,0.705843
-3.0,3,0.707284
-3.0,3,0.708754
-3.0,3,0.710104
-3.0,3,0.711641
-3.0,3,0.712981
-3.0,3,0.714561
-3.0,3,0.716728
-3.0,3,0.718149
-3.0,3,0.719507
-3.0,3,0.72106
-3.0,3,0.72249
-3.0,3,0.723929
-3.0,3,0.725338
-3.0,3,0.732856
-3.0,3,0.735051
-3.0,3,0.736689
-3.0,3,0.738455
-3.0,3,0.740137
-3.0,3,0.741615
-3.0,3,0.742996
-3.0,3,0.744312
-3.0,3,0.745632
-3.0,3,0.746945
-3.0,3,0.748224
-3.0,3,0.749518
-3.0,3,0.750898
-3.0,3,0.753182
-3.0,3,0.754529
-3.0,3,0.755741
-3.0,3,0.757024
-3.0,3,0.758388
-3.0,3,0.759802
-3.0,3,0.761112
-3.0,3,0.762551
-3.0,3,0.763968
-3.0,3,0.765291
-3.0,3,0.766642
-3.0,3,0.768092
-3.0,3,0.770674
-3.0,3,0.772109
-3.0,3,0.773442
-3.0,3,0.774736
-3.0,3,0.776066
-3.0,3,0.777458
-3.0,3,0.77885
-3.0,3,0.780304
-3.0,3,0.786762
-3.0,3,0.788181
-3.0,3,0.790358
-3.0,3,0.792173
-3.0,3,0.79353
-3.0,3,0.794811
-3.0,3,0.796222
-3.0,3,0.797528
-3.0,3,0.798886
-3.0,3,0.800259
