#{"t_start": 1540450171.754533, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.508577
-200.0,200,0.632988
-3.0,3,0.634632
-3.0,3,0.636294
-3.0,3,0.637931
-3.0,3,0.639531
-3.0,3,0.64141
-3.0,3,0.643072
-3.0,3,0.644777
-3.0,3,0.646512
-3.0,3,0.648215
-3.0,3,0.649812
-3.0,3,0.651402
-3.0,3,0.653394
-3.0,3,0.655133
-3.0,3,0.657084
-3.0,3,0.65863
-3.0,3,0.660248
-3.0,3,0.66196
-3.0,3,0.663658
-3.0,3,0.665337
-3.0,3,0.667037
-3.0,3,0.668632
-3.0,3,0.670229
-3.0,3,0.671827
-3.0,3,0.673723
-3.0,3,0.675439
-3.0,3,0.677104
-3.0,3,0.678846
-3.0,3,0.680381
-3.0,3,0.681932
-3.0,3,0.683509
-3.0,3,0.685073
-3.0,3,0.686703
-3.0,3,0.688308
-3.0,3,0.697358
-3.0,3,0.699065
-3.0,3,0.700603
-3.0,3,0.702143
-3.0,3,0.703629
-3.0,3,0.705222
-3.0,3,0.706892
-3.0,3,0.708501
-3.0,3,0.71015
-3.0,3,0.712073
-3.0,3,0.713785
-3.0,3,0.715393
-3.0,3,0.716963
-3.0,3,0.718602
-3.0,3,0.720266
-3.0,3,0.721946
-3.0,3,0.723561
-3.0,3,0.725235
-3.0,3,0.726832
-3.0,3,0.728884
-3.0,3,0.730675
-3.0,3,0.732342
-3.0,3,0.733886
-3.0,3,0.735457
-3.0,3,0.737014
-3.0,3,0.73872
-3.0,3,0.74036
-3.0,3,0.742002
-3.0,3,0.743607
-3.0,3,0.745337
-3.0,3,0.747156
-3.0,3,0.748965
-3.0,3,0.750803
-3.0,3,0.75851
-3.0,3,0.760251
-3.0,3,0.762014
-3.0,3,0.763782
-3.0,3,0.765759
-3.0,3,0.76748
-3.0,3,0.769127
-3.0,3,0.770668
-3.0,3,0.772344
-3.0,3,0.774051
-3.0,3,0.775712
-3.0,3,0.777714
-3.0,3,0.779782
-3.0,3,0.781445
-3.0,3,0.783081
-3.0,3,0.784826
-3.0,3,0.786522
-3.0,3,0.788223
-3.0,3,0.789865
-3.0,3,0.791534
-3.0,3,0.793326
-3.0,3,0.795075
-3.0,3,0.796729
-3.0,3,0.798353
-3.0,3,0.799974
-3.0,3,0.801694
-3.0,3,0.8034
-3.0,3,0.805363
-3.0,3,0.807184
-3.0,3,0.80877
-3.0,3,0.810647
-3.0,3,0.812382
-3.0,3,0.813992
-3.0,3,0.821869
-3.0,3,0.823695
-3.0,3,0.825442
-3.0,3,0.827433
-3.0,3,0.829196
-3.0,3,0.830794
-3.0,3,0.832415
-3.0,3,0.834146
-3.0,3,0.835739
-3.0,3,0.837423
-3.0,3,0.839116
-3.0,3,0.8412
-3.0,3,0.843
-3.0,3,0.844566
-3.0,3,0.846046
-3.0,3,0.84772
-3.0,3,0.84944
-3.0,3,0.851059
-3.0,3,0.852732
-3.0,3,0.854262
-3.0,3,0.856009
-3.0,3,0.858143
-3.0,3,0.860114
-3.0,3,0.861731
-3.0,3,0.863293
-3.0,3,0.864922
-3.0,3,0.866645
-3.0,3,0.86833
-3.0,3,0.869959
-3.0,3,0.871613
-3.0,3,0.873335
-3.0,3,0.874956
-3.0,3,0.876619
-3.0,3,0.878307
-3.0,3,0.886098
-3.0,3,0.887862
-3.0,3,0.889542
-3.0,3,0.891291
-3.0,3,0.892931
-3.0,3,0.894701
-3.0,3,0.896665
-3.0,3,0.898334
-3.0,3,0.900018
-3.0,3,0.90176
-3.0,3,0.903536
-3.0,3,0.905179
-3.0,3,0.906868
-3.0,3,0.908515
-3.0,3,0.910355
-3.0,3,0.912325
-3.0,3,0.914018
-3.0,3,0.91575
-3.0,3,0.917493
-3.0,3,0.919187
-3.0,3,0.920866
-3.0,3,0.922502
-3.0,3,0.924187
-3.0,3,0.925894
-3.0,3,0.927496
-3.0,3,0.929229
-3.0,3,0.930924
-3.0,3,0.932562
