#{"t_start": 1540440896.7581427, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.594428
-200.0,200,0.705877
-3.0,3,0.707711
-3.0,3,0.709069
-3.0,3,0.710582
-3.0,3,0.711889
-3.0,3,0.713239
-3.0,3,0.714675
-3.0,3,0.716537
-3.0,3,0.720337
-3.0,3,0.721952
-3.0,3,0.723399
-3.0,3,0.724869
-3.0,3,0.726297
-3.0,3,0.727633
-3.0,3,0.729008
-3.0,3,0.730376
-3.0,3,0.731689
-3.0,3,0.733238
-3.0,3,0.734926
-3.0,3,0.736885
-3.0,3,0.738459
-3.0,3,0.73983
-3.0,3,0.741509
-3.0,3,0.743073
-3.0,3,0.744478
-3.0,3,0.745826
-3.0,3,0.747203
-3.0,3,0.74856
-3.0,3,0.749923
-3.0,3,0.75124
-3.0,3,0.752698
-3.0,3,0.754073
-3.0,3,0.75627
-3.0,3,0.758801
-3.0,3,0.766417
-3.0,3,0.767867
-3.0,3,0.769273
-3.0,3,0.77069
-3.0,3,0.77213
-3.0,3,0.774109
-3.0,3,0.776154
-3.0,3,0.777838
-3.0,3,0.779326
-3.0,3,0.780796
-3.0,3,0.782151
-3.0,3,0.783515
-3.0,3,0.784976
-3.0,3,0.786357
-3.0,3,0.787697
-3.0,3,0.789011
-3.0,3,0.790389
-3.0,3,0.791894
-3.0,3,0.795505
-3.0,3,0.79827
-3.0,3,0.799784
-3.0,3,0.801214
-3.0,3,0.802651
-3.0,3,0.804199
-3.0,3,0.805653
-3.0,3,0.80706
-3.0,3,0.808411
-3.0,3,0.809737
-3.0,3,0.812157
-3.0,3,0.813861
-3.0,3,0.815507
-3.0,3,0.816956
-3.0,3,0.8184
-3.0,3,0.825284
-3.0,3,0.826709
-3.0,3,0.828201
-3.0,3,0.829648
-3.0,3,0.831025
-3.0,3,0.832877
-3.0,3,0.834949
-3.0,3,0.836421
-3.0,3,0.837998
-3.0,3,0.839338
-3.0,3,0.840689
-3.0,3,0.842125
-3.0,3,0.843488
-3.0,3,0.845334
-3.0,3,0.846874
-3.0,3,0.848324
-3.0,3,0.849832
-3.0,3,0.852366
-3.0,3,0.853997
-3.0,3,0.855469
-3.0,3,0.857175
-3.0,3,0.858767
-3.0,3,0.860208
-3.0,3,0.861735
-3.0,3,0.863138
-3.0,3,0.864619
-3.0,3,0.866009
-3.0,3,0.867336
-3.0,3,0.868675
-3.0,3,0.870585
-3.0,3,0.872847
-3.0,3,0.874465
-3.0,3,0.875954
-3.0,3,0.88297
-3.0,3,0.884418
-3.0,3,0.885861
-3.0,3,0.887182
-3.0,3,0.8892
-3.0,3,0.891479
-3.0,3,0.893007
-3.0,3,0.894447
-3.0,3,0.895912
-3.0,3,0.897244
-3.0,3,0.89874
-3.0,3,0.901282
-3.0,3,0.902847
-3.0,3,0.904331
-3.0,3,0.905838
-3.0,3,0.907263
-3.0,3,0.909844
-3.0,3,0.911607
-3.0,3,0.913046
-3.0,3,0.914537
-3.0,3,0.916
-3.0,3,0.9173
-3.0,3,0.918662
-3.0,3,0.920846
-3.0,3,0.922408
-3.0,3,0.923754
-3.0,3,0.92516
-3.0,3,0.926942
-3.0,3,0.928912
-3.0,3,0.930337
-3.0,3,0.931783
-3.0,3,0.93314
-3.0,3,0.934578
-3.0,3,0.935965
-3.0,3,0.942601
-3.0,3,0.944175
-3.0,3,0.946105
-3.0,3,0.948197
-3.0,3,0.94982
-3.0,3,0.951216
-3.0,3,0.952484
-3.0,3,0.95382
-3.0,3,0.955156
-3.0,3,0.95654
-3.0,3,0.957903
-3.0,3,0.959249
-3.0,3,0.960647
-3.0,3,0.961932
-3.0,3,0.963642
-3.0,3,0.966066
-3.0,3,0.967706
-3.0,3,0.969104
-3.0,3,0.970664
-3.0,3,0.972039
-3.0,3,0.97337
-3.0,3,0.974829
-3.0,3,0.976144
-3.0,3,0.977555
-3.0,3,0.978977
-3.0,3,0.98042
-3.0,3,0.981819
-3.0,3,0.983323
-3.0,3,0.985717
-3.0,3,0.988582
-3.0,3,0.990294
-3.0,3,0.991692
-3.0,3,0.993134
-3.0,3,0.998707
-3.0,3,1.0002
-3.0,3,1.002048
-3.0,3,1.003755
-3.0,3,1.005512
-3.0,3,1.007133
-3.0,3,1.008655
-3.0,3,1.010136
-3.0,3,1.011559
-3.0,3,1.013244
-3.0,3,1.014846
-3.0,3,1.016219
-3.0,3,1.017608
-3.0,3,1.019044
-3.0,3,1.02052
-3.0,3,1.021959
-3.0,3,1.023706
-3.0,3,1.025724
-3.0,3,1.027473
-3.0,3,1.029019
-3.0,3,1.030584
-3.0,3,1.032011
-3.0,3,1.033457
-3.0,3,1.034875
-3.0,3,1.03631
-3.0,3,1.037761
-3.0,3,1.039212
-3.0,3,1.04087
-3.0,3,1.042557
-3.0,3,1.044375
-3.0,3,1.045883
-3.0,3,1.047506
-3.0,3,1.04916
-3.0,3,1.054714
-3.0,3,1.167962
-3.0,3,1.172206
-3.0,3,1.178439
-3.0,3,1.183754
-3.0,3,1.188161
-3.0,3,1.192603
-3.0,3,1.198403
-3.0,3,1.20339
-3.0,3,1.207534
-3.0,3,1.213883
-3.0,3,1.218477
-3.0,3,1.222756
-3.0,3,1.227051
-3.0,3,1.233741
-3.0,3,1.238361
-3.0,3,1.242702
-3.0,3,1.247772
-3.0,3,1.254538
-3.0,3,1.259089
-3.0,3,1.263498
-3.0,3,1.268674
-3.0,3,1.274796
-3.0,3,1.28057
-3.0,3,1.28492
