#{"t_start": 1541070829.5876412, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.473981
-200.0,200,0.58211
-200.0,200,0.7168
-200.0,200,0.853108
-200.0,200,1.078759
-200.0,200,1.444955
-200.0,200,1.695696
-200.0,200,1.945312
-200.0,200,2.206919
-200.0,200,2.471168
-200.0,200,2.735913
-200.0,200,3.000246
-200.0,200,3.263219
-200.0,200,3.527375
-200.0,200,3.794394
-200.0,200,4.058345
-200.0,200,4.322358
-200.0,200,4.586856
-200.0,200,4.851584
-200.0,200,5.116221
-200.0,200,5.381052
-200.0,200,5.646889
-200.0,200,5.912527
-200.0,200,6.176587
-200.0,200,6.442091
-200.0,200,6.70922
-200.0,200,6.983166
-200.0,200,7.273175
-200.0,200,7.566338
-200.0,200,7.85892
-200.0,200,8.153646
-200.0,200,8.445569
-200.0,200,8.736915
-200.0,200,9.03013
-200.0,200,9.322807
-200.0,200,9.615269
-200.0,200,9.905338
-200.0,200,10.197681
-200.0,200,10.491043
-200.0,200,10.784963
-200.0,200,11.075793
-200.0,200,11.366401
-200.0,200,11.657943
-200.0,200,11.950373
-200.0,200,12.241251
-200.0,200,12.534805
-200.0,200,12.826049
-200.0,200,13.118852
-200.0,200,13.410726
-200.0,200,13.703573
-200.0,200,13.995148
-200.0,200,14.285685
-200.0,200,14.578814
-200.0,200,14.86964
-200.0,200,15.16237
-200.0,200,15.454394
-200.0,200,15.746231
-200.0,200,16.038793
-200.0,200,16.329706
-200.0,200,16.621447
-200.0,200,16.913022
-200.0,200,17.207016
-200.0,200,17.501125
-200.0,200,17.791768
-200.0,200,18.083457
-200.0,200,18.370622
-200.0,200,18.627314
-200.0,200,18.885323
-200.0,200,19.140095
-200.0,200,19.394425
-200.0,200,19.650798
-200.0,200,19.933742
-200.0,200,20.215637
-200.0,200,20.497883
-200.0,200,20.779024
