#{"t_start": 1540460068.3823366, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.504342
-200.0,200,0.624098
-200.0,200,0.738154
-200.0,200,0.738256
-200.0,200,0.850723
-200.0,200,0.850826
-200.0,200,0.97687
-200.0,200,0.977031
-200.0,200,1.370331
-200.0,200,1.370432
-200.0,200,1.644234
-200.0,200,1.644328
-200.0,200,1.925389
-200.0,200,1.925483
-200.0,200,2.206172
-200.0,200,2.206267
-200.0,200,2.488303
-200.0,200,2.488398
-169.0,169,2.727837
-169.0,169,2.727955
-200.0,200,3.011526
-200.0,200,3.011648
-200.0,200,3.296244
-200.0,200,3.296365
-200.0,200,3.577949
-200.0,200,3.578064
-200.0,200,3.859069
-200.0,200,3.85922
-200.0,200,4.135401
-200.0,200,4.135515
-200.0,200,4.41112
-200.0,200,4.411234
-200.0,200,4.684449
-200.0,200,4.684565
-200.0,200,4.962327
-200.0,200,4.962466
-200.0,200,5.246713
-200.0,200,5.246834
-200.0,200,5.528696
-200.0,200,5.528811
-200.0,200,5.811135
-200.0,200,5.811254
-200.0,200,6.093125
-200.0,200,6.093251
-200.0,200,6.375402
-200.0,200,6.375536
-200.0,200,6.657677
-200.0,200,6.657794
-200.0,200,6.940669
-200.0,200,6.940784
-200.0,200,7.217759
-200.0,200,7.217874
-200.0,200,7.493339
-200.0,200,7.493454
-200.0,200,7.766822
-200.0,200,7.766937
-200.0,200,8.04292
-200.0,200,8.043043
-200.0,200,8.32635
-200.0,200,8.326467
-200.0,200,8.60657
-200.0,200,8.606689
-200.0,200,8.889919
-200.0,200,8.890037
-200.0,200,9.172214
-200.0,200,9.172346
-200.0,200,9.454189
-200.0,200,9.454308
-200.0,200,9.737827
-200.0,200,9.737947
-200.0,200,10.018564
-200.0,200,10.018681
-200.0,200,10.295249
-200.0,200,10.295372
-200.0,200,10.56828
-200.0,200,10.568394
-200.0,200,10.842899
-200.0,200,10.843006
-200.0,200,11.114178
-200.0,200,11.114295
-200.0,200,11.399694
-200.0,200,11.399809
-200.0,200,11.680435
-200.0,200,11.68063
-200.0,200,11.963685
-200.0,200,11.963823
-200.0,200,12.244807
-200.0,200,12.244928
-200.0,200,12.528432
-200.0,200,12.528547
-200.0,200,12.809686
-200.0,200,12.809802
-200.0,200,13.093229
-200.0,200,13.093348
-200.0,200,13.370742
-200.0,200,13.37088
-200.0,200,13.643802
-200.0,200,13.643916
-200.0,200,13.925828
-200.0,200,13.925955
-200.0,200,14.226965
-200.0,200,14.227086
-200.0,200,14.541813
-200.0,200,14.54194
-200.0,200,14.853713
-200.0,200,14.853841
-200.0,200,15.162249
-200.0,200,15.162373
-200.0,200,15.475942
-200.0,200,15.476067
-200.0,200,15.783714
-200.0,200,15.783873
-200.0,200,16.094885
-200.0,200,16.095031
-200.0,200,16.405904
-200.0,200,16.406025
-200.0,200,16.706433
-200.0,200,16.706554
-200.0,200,17.009043
-200.0,200,17.009166
-200.0,200,17.310599
-200.0,200,17.310719
-200.0,200,17.620108
-200.0,200,17.620232
-200.0,200,17.931143
-200.0,200,17.931265
-200.0,200,18.24139
-200.0,200,18.241515
-200.0,200,18.552613
-200.0,200,18.552737
-200.0,200,18.864861
-200.0,200,18.864984
-200.0,200,19.177695
-200.0,200,19.177825
-200.0,200,19.490064
-200.0,200,19.490188
-200.0,200,19.792282
-200.0,200,19.792416
-200.0,200,20.094595
-200.0,200,20.094717
-200.0,200,20.398367
-200.0,200,20.398489
-200.0,200,20.707029
-200.0,200,20.707153
-200.0,200,21.021004
-200.0,200,21.021124
-200.0,200,21.331918
-200.0,200,21.332042
-200.0,200,21.63882
-200.0,200,21.638947
-200.0,200,21.948141
-200.0,200,21.948264
-200.0,200,22.260443
-200.0,200,22.260565
-200.0,200,22.562775
-200.0,200,22.562897
-200.0,200,22.864387
-200.0,200,22.864506
-200.0,200,23.166207
-200.0,200,23.166327
-200.0,200,23.473073
-200.0,200,23.473195
-200.0,200,23.78493
-200.0,200,23.785054
-200.0,200,24.101397
-200.0,200,24.10152
-200.0,200,24.414673
-200.0,200,24.4148
-200.0,200,24.725821
-200.0,200,24.725941
-200.0,200,25.040598
-200.0,200,25.040721
-200.0,200,25.355405
-200.0,200,25.355529
-200.0,200,25.661069
-200.0,200,25.661191
-200.0,200,25.965976
-200.0,200,25.966099
-200.0,200,26.268301
-200.0,200,26.268423
-200.0,200,26.575389
-200.0,200,26.575518
-200.0,200,26.888948
-200.0,200,26.889093
-200.0,200,27.199669
-200.0,200,27.199801
-200.0,200,27.509372
-200.0,200,27.509502
-200.0,200,27.824202
-200.0,200,27.824359
-200.0,200,28.136315
-200.0,200,28.136436
-200.0,200,28.444758
-200.0,200,28.444868
-200.0,200,28.71576
-200.0,200,28.715873
-200.0,200,28.988962
-200.0,200,28.989086
-200.0,200,29.262956
-200.0,200,29.26307
-200.0,200,29.537623
-200.0,200,29.537737
-200.0,200,29.822393
-200.0,200,29.822509
-200.0,200,30.104815
-200.0,200,30.104933
-200.0,200,30.385218
-200.0,200,30.385335
-200.0,200,30.666315
-200.0,200,30.666431
-200.0,200,30.948055
-200.0,200,30.948174
-200.0,200,31.230494
-200.0,200,31.230611
-200.0,200,31.514919
-200.0,200,31.51508
-200.0,200,31.798765
-200.0,200,31.79888
-200.0,200,32.073138
-200.0,200,32.073322
-200.0,200,32.34768
-200.0,200,32.347791
-200.0,200,32.62406
-200.0,200,32.624181
-200.0,200,32.903687
-200.0,200,32.903805
-200.0,200,33.185466
-200.0,200,33.185581
-200.0,200,33.465634
-200.0,200,33.465749
-200.0,200,33.748959
-200.0,200,33.749078
-200.0,200,34.034314
-200.0,200,34.034431
-200.0,200,34.31663
-200.0,200,34.316754
-200.0,200,34.599147
-200.0,200,34.599261
-200.0,200,34.878698
-200.0,200,34.878825
-200.0,200,35.153084
-200.0,200,35.153209
-200.0,200,35.427987
-200.0,200,35.428103
-200.0,200,35.701276
-200.0,200,35.701393
-200.0,200,35.976116
-200.0,200,35.976233
-200.0,200,36.261394
-200.0,200,36.26151
-200.0,200,36.543163
-200.0,200,36.543311
-200.0,200,36.82641
-200.0,200,36.826524
-200.0,200,37.104736
-200.0,200,37.104849
-200.0,200,37.38583
-200.0,200,37.385947
-200.0,200,37.665973
-200.0,200,37.666093
-200.0,200,37.945671
-200.0,200,37.945786
-200.0,200,38.220546
-200.0,200,38.220661
-200.0,200,38.4932
-200.0,200,38.493328
-200.0,200,38.766625
-200.0,200,38.766742
-200.0,200,39.044185
-200.0,200,39.044309
-200.0,200,39.329038
-200.0,200,39.329149
-200.0,200,39.604267
-200.0,200,39.60438
-200.0,200,39.885579
-200.0,200,39.885694
-200.0,200,40.164097
-200.0,200,40.164212
-200.0,200,40.446087
-200.0,200,40.446203
-200.0,200,40.727298
-200.0,200,40.727417
-200.0,200,41.006667
-200.0,200,41.006781
-200.0,200,41.286157
-200.0,200,41.286271
-200.0,200,41.559004
-200.0,200,41.559123
-200.0,200,41.833867
-200.0,200,41.833981
-200.0,200,42.108199
-200.0,200,42.108314
-200.0,200,42.390873
-200.0,200,42.39099
-200.0,200,42.671777
-200.0,200,42.671888
-200.0,200,42.981263
-200.0,200,42.981436
