#{"t_start": 1541177624.2579527, "env_id": "MiniGrid-Empty-16x16-v0"}
r,l,t
0,1024,1.881732
0,1024,3.012058
0,1024,4.129199
0,1024,5.273583
0,1024,6.400445
0,1024,7.511287
0,1024,8.611647
0.201953,908,9.610204
0.189648,922,10.576831
0,1024,11.659312
0,1024,12.736257
0,1024,13.857199
0,1024,14.960567
0,1024,16.034253
0,1024,17.103851
0,1024,18.193507
0,1024,19.302172
0,1024,20.374761
0,1024,21.453192
0,1024,22.539866
0,1024,23.608742
0,1024,24.682033
0,1024,25.740832
0,1024,26.818551
0,1024,27.895418
0,1024,28.961394
0,1024,30.023561
0,1024,31.09775
0,1024,32.162868
0,1024,33.241755
0,1024,34.315733
0,1024,35.366978
0,1024,36.439054
0,1024,37.503245
0,1024,38.585452
0,1024,39.648614
0,1024,40.715858
0,1024,41.816672
0,1024,42.891295
