#{"t_start": 1540438705.0433261, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.522891
-200.0,200,0.628557
-3.0,3,0.630012
-3.0,3,0.631428
-3.0,3,0.632871
-3.0,3,0.634286
-3.0,3,0.635746
-3.0,3,0.63716
-3.0,3,0.638485
-3.0,3,0.639918
-3.0,3,0.641361
-3.0,3,0.64328
-3.0,3,0.645504
-3.0,3,0.6469
-3.0,3,0.648145
-3.0,3,0.649458
-3.0,3,0.650805
-3.0,3,0.652205
-3.0,3,0.653496
-3.0,3,0.65486
-3.0,3,0.656329
-3.0,3,0.657836
-3.0,3,0.659181
-3.0,3,0.660674
-3.0,3,0.663465
-3.0,3,0.664999
-3.0,3,0.666341
-3.0,3,0.667846
-3.0,3,0.669176
-3.0,3,0.670502
-3.0,3,0.671928
-3.0,3,0.673473
-3.0,3,0.674903
-3.0,3,0.676266
-3.0,3,0.67754
-3.0,3,0.685004
-3.0,3,0.686515
-3.0,3,0.688043
-3.0,3,0.689519
-3.0,3,0.690924
-3.0,3,0.692394
-3.0,3,0.69375
-3.0,3,0.695097
-3.0,3,0.696469
-3.0,3,0.697889
-3.0,3,0.699922
-3.0,3,0.702125
-3.0,3,0.703521
-3.0,3,0.704965
-3.0,3,0.706288
-3.0,3,0.707685
-3.0,3,0.709106
-3.0,3,0.710438
-3.0,3,0.711744
-3.0,3,0.713132
-3.0,3,0.714622
-3.0,3,0.716682
-3.0,3,0.718703
-3.0,3,0.720091
-3.0,3,0.721473
-3.0,3,0.722895
-3.0,3,0.724346
-3.0,3,0.725694
-3.0,3,0.727014
-3.0,3,0.728342
-3.0,3,0.729626
-3.0,3,0.731015
-3.0,3,0.732419
-3.0,3,0.741037
-3.0,3,0.742899
-3.0,3,0.744542
-3.0,3,0.745936
-3.0,3,0.747235
-3.0,3,0.748599
-3.0,3,0.749967
-3.0,3,0.751361
-3.0,3,0.753596
-3.0,3,0.755546
-3.0,3,0.757019
-3.0,3,0.758291
-3.0,3,0.759618
-3.0,3,0.760953
-3.0,3,0.762288
-3.0,3,0.763625
-3.0,3,0.764973
-3.0,3,0.766276
-3.0,3,0.767559
-3.0,3,0.768867
-3.0,3,0.770291
-3.0,3,0.772264
-3.0,3,0.774743
-3.0,3,0.776124
-3.0,3,0.777355
-3.0,3,0.778628
-3.0,3,0.779988
-3.0,3,0.781316
-3.0,3,0.78264
-3.0,3,0.784046
-3.0,3,0.78528
-3.0,3,0.786727
-3.0,3,0.78861
-3.0,3,0.796163
-3.0,3,0.797533
-3.0,3,0.798926
-3.0,3,0.800364
-3.0,3,0.801695
-3.0,3,0.803143
-3.0,3,0.80457
-3.0,3,0.805922
