#{"t_start": 1539874562.549194, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,1081,7.602941
-21.0,877,12.619596
-17.0,1210,19.493809
-21.0,836,24.345343
-21.0,819,29.151187
-21.0,781,33.775704
-20.0,1134,40.363973
