#{"t_start": 1540766656.4726012, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.507362
-200.0,200,0.613005
-200.0,200,0.708798
-200.0,200,0.8033
-200.0,200,0.895443
-5.0,5,0.980623
-200.0,200,1.262904
-3.0,3,1.267301
-200.0,200,1.555709
-200.0,200,1.824023
-200.0,200,2.097637
-5.0,5,2.104549
-200.0,200,2.397385
-35.0,35,2.445493
-200.0,200,2.734277
-200.0,200,3.017092
-200.0,200,3.288494
-200.0,200,3.581307
-200.0,200,3.86713
-200.0,200,4.168444
-200.0,200,4.469573
-200.0,200,4.748955
-200.0,200,5.039551
-113.0,113,5.240222
-200.0,200,5.552784
-200.0,200,5.849495
-200.0,200,6.12067
-200.0,200,6.391311
-128.0,128,6.639274
-200.0,200,6.945761
-200.0,200,7.244969
-200.0,200,7.553669
-200.0,200,7.888874
-200.0,200,8.183989
-200.0,200,8.47951
-200.0,200,8.818954
-14.0,14,8.849591
-200.0,200,9.268661
-200.0,200,9.666416
-200.0,200,10.022325
-200.0,200,10.345241
-200.0,200,10.656
-14.0,14,10.675799
-200.0,200,11.027483
-200.0,200,11.477019
-200.0,200,11.804556
-200.0,200,12.348221
-200.0,200,12.649116
-200.0,200,12.957704
-4.0,4,12.964258
-200.0,200,13.247651
-200.0,200,13.533515
-200.0,200,13.855801
-11.0,11,13.87092
-4.0,4,13.876545
-200.0,200,14.153877
-200.0,200,14.566793
-200.0,200,14.971373
-200.0,200,15.315302
-13.0,13,15.333873
