#{"t_start": 1541178466.072303, "env_id": "MiniGrid-Empty-16x16-v0"}
r,l,t
0.199316,911,1.263499
0,1024,1.74594
0,1024,2.225143
0,1024,2.810103
0,1024,3.275476
0,1024,3.75422
0,1024,4.367331
0,1024,4.835688
0,1024,5.316441
0,1024,5.925556
0,1024,6.385004
0,1024,6.853443
0,1024,7.439925
0,1024,7.930094
0,1024,8.407508
0,1024,8.989551
0,1024,9.471497
0,1024,9.957457
0,1024,10.546287
0,1024,11.017513
0,1024,11.517184
0,1024,12.120248
0.607129,447,12.27135
0,1024,12.873933
0,1024,13.375114
0.307422,788,13.770296
0,1024,14.244216
0,1024,14.826842
0,1024,15.323785
0,1024,15.791691
0,1024,16.377064
0,1024,16.851298
0,1024,17.322341
0,1024,17.941131
0,1024,18.421262
0,1024,18.894235
0,1024,19.485699
0,1024,19.953697
0,1024,20.42804
0,1024,21.051332
0,1024,21.528822
0,1024,21.998318
0.563184,497,22.282041
0,1024,22.760065
0,1024,23.34961
0,1024,23.830867
0,1024,24.304307
0,1024,24.896983
0,1024,25.378464
0,1024,25.85722
0.583398,474,26.135164
0,1024,26.621828
0,1024,27.215511
0,1024,27.690882
0,1024,28.17762
0,1024,28.771609
0,1024,29.251291
0.128125,992,29.723061
0,1024,30.322792
0,1024,30.804192
0.387402,697,31.160569
0.14043,978,31.612153
0,1024,32.099414
0,1024,32.700926
0,1024,33.175748
0.30918,786,33.570115
0,1024,34.065194
0.677441,367,34.308491
0.72666,311,34.414475
0,1024,35.012248
0.401465,681,35.250494
0.45332,622,35.584672
0.272266,828,35.999134
0.740723,295,36.219474
0,1024,36.694982
0.368066,719,37.065812
0.170312,944,37.527958
0,1024,38.123967
0,1024,38.597476
0,1024,39.081944
0,1024,39.709897
0,1024,40.177981
0,1024,40.6481
0,1024,41.242305
0,1024,41.721889
0,1024,42.208921
0,1024,42.804646
0.657227,390,42.94154
0,1024,43.433491
0.797852,230,43.648573
0,1024,44.121546
0,1024,44.599439
0,1024,45.183917
0,1024,45.659739
0,1024,46.136134
0.515723,551,46.436537
0.11582,1006,46.921991
0,1024,47.499933
0,1024,47.976896
0,1024,48.455269
0,1024,49.052608
0,1024,49.529768
0,1024,50.011924
0,1024,50.609198
0,1024,51.084861
0,1024,51.551411
0,1024,56.508418
0,1024,61.316451
0,1024,66.137468
0,1024,70.88326
