#{"t_start": 1541048649.298804, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.483125
-200.0,200,0.644073
-200.0,200,0.81179
-200.0,200,0.811919
-200.0,200,1.029082
-200.0,200,1.029188
-200.0,200,1.12413
-200.0,200,1.124218
-200.0,200,1.519638
-200.0,200,1.519748
-200.0,200,1.623436
-65.0,65,1.623561
-65.0,65,1.623625
-200.0,200,1.953841
-200.0,200,1.953969
-200.0,200,2.11012
-94.0,94,2.110251
-94.0,94,2.110319
-200.0,200,2.153592
-94.0,94,2.15372
-27.0,27,2.153786
-27.0,27,2.153841
-200.0,200,2.4791
-200.0,200,2.479232
-200.0,200,2.527419
-94.0,94,2.527544
-27.0,27,2.52761
-27.0,27,2.527667
-200.0,200,2.681871
-94.0,94,2.681993
-94.0,94,2.682057
-200.0,200,2.733132
-32.0,32,2.733258
-32.0,32,2.733322
-200.0,200,2.784697
-32.0,32,2.784823
-32.0,32,2.784888
-200.0,200,3.127618
-200.0,200,3.127761
-200.0,200,3.191172
-32.0,32,3.191307
-32.0,32,3.19138
-200.0,200,3.240637
-94.0,94,3.240777
-27.0,27,3.240852
-27.0,27,3.240917
-200.0,200,3.417076
-94.0,94,3.417223
-94.0,94,3.417298
-200.0,200,3.787044
-200.0,200,3.787177
-200.0,200,3.836476
-94.0,94,3.836628
-27.0,27,3.836705
-27.0,27,3.83677
-200.0,200,4.014473
-94.0,94,4.014612
-94.0,94,4.014686
-200.0,200,4.065425
-94.0,94,4.065561
-27.0,27,4.065634
-27.0,27,4.065697
-200.0,200,4.11495
-94.0,94,4.115091
-27.0,27,4.115165
-27.0,27,4.11523
-200.0,200,4.235187
-65.0,65,4.235315
-65.0,65,4.235378
-200.0,200,4.550803
-200.0,200,4.550929
-200.0,200,4.600005
-32.0,32,4.60013
-32.0,32,4.600193
-200.0,200,4.704758
-65.0,65,4.704884
-65.0,65,4.704945
-200.0,200,5.016616
-200.0,200,5.01674
-200.0,200,5.059201
-94.0,94,5.059323
-27.0,27,5.059386
-27.0,27,5.059439
-200.0,200,5.114654
-32.0,32,5.114777
-32.0,32,5.114838
-200.0,200,5.264653
-94.0,94,5.264778
-94.0,94,5.264842
-200.0,200,5.577386
-200.0,200,5.577507
-200.0,200,5.626808
-32.0,32,5.626931
-32.0,32,5.626993
-200.0,200,5.668691
-94.0,94,5.668814
-27.0,27,5.668875
-27.0,27,5.668928
-200.0,200,5.985621
-200.0,200,5.985747
-200.0,200,6.031995
-94.0,94,6.032102
-27.0,27,6.032167
-27.0,27,6.032223
-200.0,200,6.346454
-200.0,200,6.346559
-200.0,200,6.396209
-32.0,32,6.396332
-32.0,32,6.396394
-200.0,200,6.548439
-94.0,94,6.548563
-94.0,94,6.548636
-200.0,200,6.690428
-94.0,94,6.690535
-94.0,94,6.690589
-200.0,200,6.734788
-32.0,32,6.734902
-32.0,32,6.734957
-200.0,200,7.008037
-200.0,200,7.00815
-200.0,200,7.283614
-200.0,200,7.283726
-200.0,200,7.583503
-200.0,200,7.583638
-200.0,200,7.629272
-94.0,94,7.629404
-27.0,27,7.62947
-27.0,27,7.629527
-200.0,200,7.681158
-94.0,94,7.681286
-27.0,27,7.681354
-27.0,27,7.681412
-200.0,200,8.022945
-200.0,200,8.023068
-200.0,200,8.360424
-200.0,200,8.360552
-200.0,200,8.522509
-94.0,94,8.522623
-94.0,94,8.522692
-200.0,200,8.828018
-182.0,182,8.828151
-182.0,182,8.828221
-200.0,200,8.991623
-96.0,96,8.991756
-96.0,96,8.991825
-200.0,200,9.04231
-94.0,94,9.04244
-27.0,27,9.042511
-27.0,27,9.042572
-200.0,200,9.206165
-96.0,96,9.206283
-96.0,96,9.206352
-200.0,200,9.511158
-182.0,182,9.511292
-182.0,182,9.511359
-200.0,200,9.562577
-94.0,94,9.562709
-27.0,27,9.562776
-27.0,27,9.562834
-200.0,200,9.646035
-65.0,65,9.646137
-65.0,65,9.646187
-200.0,200,9.769726
-96.0,96,9.769837
-96.0,96,9.769891
-200.0,200,10.006419
-182.0,182,10.006529
-182.0,182,10.00658
-200.0,200,10.047171
-32.0,32,10.047282
-32.0,32,10.047333
-200.0,200,10.09215
-32.0,32,10.092257
-32.0,32,10.092309
-200.0,200,10.132885
-32.0,32,10.132988
-32.0,32,10.133041
-200.0,200,10.218255
-65.0,65,10.218359
-65.0,65,10.218412
-200.0,200,10.258534
-32.0,32,10.25864
-32.0,32,10.258692
-200.0,200,10.54027
-200.0,200,10.540389
-200.0,200,10.58228
-94.0,94,10.5824
-27.0,27,10.582464
-27.0,27,10.582519
-200.0,200,10.637103
-32.0,32,10.63722
