#{"t_start": 1540227083.1640317, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.485525
-200.0,200,0.581359
-3.0,3,0.582677
-3.0,3,0.584505
-3.0,3,0.58603
-3.0,3,0.587653
-3.0,3,0.589026
-3.0,3,0.590438
-3.0,3,0.591802
-3.0,3,0.593053
-3.0,3,0.594274
-3.0,3,0.596023
-3.0,3,0.597341
-3.0,3,0.598677
-3.0,3,0.600024
-3.0,3,0.601359
-3.0,3,0.602625
-3.0,3,0.604009
-3.0,3,0.605376
-3.0,3,0.606777
-3.0,3,0.608149
-3.0,3,0.609489
-3.0,3,0.610798
-3.0,3,0.612089
-3.0,3,0.613435
-3.0,3,0.614879
-3.0,3,0.616192
-3.0,3,0.617446
-3.0,3,0.618792
-3.0,3,0.620163
-3.0,3,0.621622
-3.0,3,0.623104
-3.0,3,0.624357
-3.0,3,0.625631
-3.0,3,0.627104
-3.0,3,0.633096
-3.0,3,0.634608
-3.0,3,0.635858
-3.0,3,0.637325
-3.0,3,0.638747
-3.0,3,0.640059
-3.0,3,0.641493
-3.0,3,0.642972
-3.0,3,0.644209
-3.0,3,0.64548
-3.0,3,0.646878
-3.0,3,0.648183
-3.0,3,0.649516
-3.0,3,0.650965
-3.0,3,0.652187
-3.0,3,0.653519
-3.0,3,0.654901
-3.0,3,0.656259
-3.0,3,0.657637
-3.0,3,0.659035
-3.0,3,0.66045
-3.0,3,0.661857
-3.0,3,0.663252
-3.0,3,0.664602
-3.0,3,0.665768
-3.0,3,0.667131
-3.0,3,0.66853
-3.0,3,0.670064
-3.0,3,0.671449
-3.0,3,0.672849
-3.0,3,0.6742
-3.0,3,0.675649
-3.0,3,0.676883
-3.0,3,0.683057
-3.0,3,0.684463
-3.0,3,0.68605
-3.0,3,0.687539
-3.0,3,0.688961
-3.0,3,0.690251
-3.0,3,0.691628
-3.0,3,0.692888
-3.0,3,0.694483
-3.0,3,0.695946
-3.0,3,0.697174
-3.0,3,0.698526
-3.0,3,0.699804
-3.0,3,0.701091
-3.0,3,0.702527
-3.0,3,0.703967
-3.0,3,0.705267
-3.0,3,0.706558
-3.0,3,0.707835
-3.0,3,0.709183
-3.0,3,0.710938
-3.0,3,0.712258
-3.0,3,0.713953
-3.0,3,0.715301
-3.0,3,0.716711
-3.0,3,0.718119
-3.0,3,0.719468
-3.0,3,0.720881
-3.0,3,0.722189
-3.0,3,0.723546
-3.0,3,0.72491
-3.0,3,0.726278
-3.0,3,0.727623
-3.0,3,0.733701
-3.0,3,0.735131
-3.0,3,0.736531
-3.0,3,0.737924
-3.0,3,0.739391
-3.0,3,0.740662
-3.0,3,0.741958
-3.0,3,0.743307
-3.0,3,0.744579
-3.0,3,0.745875
-3.0,3,0.747067
-3.0,3,0.748316
-3.0,3,0.749629
-3.0,3,0.751012
-3.0,3,0.752395
-3.0,3,0.753728
-3.0,3,0.755139
-3.0,3,0.756553
-3.0,3,0.75808
-3.0,3,0.759484
-3.0,3,0.760909
-3.0,3,0.762264
-3.0,3,0.763612
-3.0,3,0.764812
-3.0,3,0.766149
-3.0,3,0.767481
-3.0,3,0.768811
-3.0,3,0.770154
-3.0,3,0.77151
-3.0,3,0.77283
-3.0,3,0.77417
-3.0,3,0.775927
-3.0,3,0.777387
-3.0,3,0.778895
-3.0,3,0.785123
-3.0,3,0.786832
-3.0,3,0.788349
-3.0,3,0.78966
-3.0,3,0.79114
-3.0,3,0.792503
-3.0,3,0.793861
-3.0,3,0.795192
-3.0,3,0.796491
-3.0,3,0.797867
-3.0,3,0.799243
-3.0,3,0.800947
-3.0,3,0.802391
-3.0,3,0.803839
-3.0,3,0.805268
-3.0,3,0.80667
-3.0,3,0.808007
-3.0,3,0.809424
-3.0,3,0.810807
-3.0,3,0.812269
-3.0,3,0.813646
-3.0,3,0.814961
-3.0,3,0.816641
-3.0,3,0.81811
-3.0,3,0.819526
-3.0,3,0.82097
-3.0,3,0.822474
-3.0,3,0.824234
-3.0,3,0.825657
-3.0,3,0.827099
-3.0,3,0.828403
-3.0,3,0.829746
-3.0,3,0.831345
-3.0,3,0.83621
-3.0,3,0.837562
-3.0,3,0.838845
-3.0,3,0.840282
-3.0,3,0.84156
-3.0,3,0.843014
-3.0,3,0.844397
-3.0,3,0.845838
-3.0,3,0.847314
-3.0,3,0.848843
-3.0,3,0.850292
-3.0,3,0.851915
-3.0,3,0.853173
-3.0,3,0.854505
-3.0,3,0.855816
-3.0,3,0.857096
-3.0,3,0.858441
