#{"t_start": 1540777265.2470264, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.495745
-200.0,200,0.599723
-200.0,200,0.692994
-200.0,200,0.7852
-200.0,200,0.87778
-4.0,4,0.988623
-200.0,200,1.266124
-200.0,200,1.543748
-200.0,200,1.814863
-200.0,200,2.091279
-200.0,200,2.366604
-200.0,200,2.642864
-200.0,200,2.915975
-200.0,200,3.194928
-200.0,200,3.469797
-200.0,200,3.747486
-200.0,200,4.02599
-200.0,200,4.304953
-200.0,200,4.583477
-200.0,200,4.861608
-200.0,200,5.133661
-200.0,200,5.404772
-200.0,200,5.669564
-200.0,200,5.927243
-200.0,200,6.19572
-200.0,200,6.463598
-13.0,13,6.480405
-200.0,200,6.751621
-200.0,200,7.021728
-200.0,200,7.294076
-200.0,200,7.570141
-5.0,5,7.576719
-200.0,200,7.844105
-200.0,200,8.113534
-200.0,200,8.38571
-200.0,200,8.662353
-200.0,200,8.936629
-200.0,200,9.214463
-200.0,200,9.485555
-200.0,200,9.742635
-4.0,4,9.747825
-200.0,200,10.00636
-200.0,200,10.265667
-200.0,200,10.535565
-11.0,11,10.55023
-200.0,200,10.818958
-200.0,200,11.088043
-200.0,200,11.359034
-200.0,200,11.63066
-200.0,200,11.901686
-200.0,200,12.170603
-200.0,200,12.439786
-200.0,200,12.70721
-3.0,3,12.71099
-200.0,200,12.981123
-200.0,200,13.24687
-200.0,200,13.520535
-200.0,200,13.792775
-200.0,200,14.065803
-200.0,200,14.335174
-200.0,200,14.592529
-200.0,200,14.863402
-32.0,32,14.905626
-200.0,200,15.174814
-200.0,200,15.444276
-16.0,16,15.465616
-200.0,200,15.734351
-200.0,200,16.003128
-200.0,200,16.273856
-200.0,200,16.542349
-200.0,200,16.812175
-3.0,3,16.816275
-22.0,22,16.848941
-200.0,200,17.11859
-200.0,200,17.386618
-200.0,200,17.65648
-3.0,3,17.660667
-200.0,200,17.929021
-4.0,4,17.934506
-200.0,200,18.202701
-200.0,200,18.470918
-200.0,200,18.741005
-200.0,200,19.011326
-200.0,200,19.279717
-200.0,200,19.549587
-200.0,200,19.817078
-11.0,11,19.831466
-200.0,200,20.099621
-200.0,200,20.37076
-200.0,200,20.639659
-200.0,200,21.731951
-124.0,124,22.474168
