#{"t_start": 1540766317.4336805, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.51271
-200.0,200,0.622371
-200.0,200,0.756842
-200.0,200,0.896599
-200.0,200,1.039983
-5.0,5,1.131962
-200.0,200,1.407066
-3.0,3,1.411252
-200.0,200,1.694157
-200.0,200,1.96954
-200.0,200,2.248526
-5.0,5,2.255306
-200.0,200,2.516797
-200.0,200,2.78653
-200.0,200,3.061167
-200.0,200,3.338702
-200.0,200,3.613688
-196.0,196,3.913519
-200.0,200,4.236053
-200.0,200,4.547271
-200.0,200,4.814477
-5.0,5,4.820642
-200.0,200,5.096111
-110.0,110,5.251676
-200.0,200,5.521518
-200.0,200,5.810531
-200.0,200,6.098038
-116.0,116,6.265383
-200.0,200,6.555089
-137.0,137,6.749158
