#{"t_start": 1540225618.9122186, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.459669
-200.0,200,0.57276
-3.0,3,0.574338
-3.0,3,0.575846
-3.0,3,0.577357
-3.0,3,0.579114
-3.0,3,0.580729
-3.0,3,0.582393
-3.0,3,0.584095
-3.0,3,0.585671
-3.0,3,0.587253
-3.0,3,0.588854
-3.0,3,0.59038
-3.0,3,0.592109
-3.0,3,0.593795
-3.0,3,0.59552
-3.0,3,0.597006
-3.0,3,0.598637
-3.0,3,0.600205
-3.0,3,0.601892
-3.0,3,0.603462
-3.0,3,0.605095
-3.0,3,0.606666
-3.0,3,0.608456
-3.0,3,0.609994
-3.0,3,0.611586
-3.0,3,0.613175
-3.0,3,0.614837
-3.0,3,0.616285
-3.0,3,0.61777
-3.0,3,0.619347
-3.0,3,0.62099
-3.0,3,0.62263
-3.0,3,0.624246
-3.0,3,0.62588
-3.0,3,0.633116
-3.0,3,0.634671
-3.0,3,0.636319
-3.0,3,0.637915
-3.0,3,0.639524
-3.0,3,0.641184
-3.0,3,0.643142
-3.0,3,0.644721
-3.0,3,0.6463
-3.0,3,0.647852
-3.0,3,0.649322
-3.0,3,0.650843
-3.0,3,0.652478
-3.0,3,0.654057
-3.0,3,0.655636
-3.0,3,0.657246
-3.0,3,0.65894
-3.0,3,0.660611
-3.0,3,0.662133
-3.0,3,0.663711
-3.0,3,0.665287
-3.0,3,0.666896
-3.0,3,0.668558
-3.0,3,0.670145
-3.0,3,0.671703
-3.0,3,0.673313
-3.0,3,0.674995
-3.0,3,0.67656
-3.0,3,0.678148
-3.0,3,0.679973
-3.0,3,0.681583
-3.0,3,0.683324
-3.0,3,0.68513
-3.0,3,0.693334
-3.0,3,0.695184
-3.0,3,0.696917
-3.0,3,0.698889
-3.0,3,0.700773
-3.0,3,0.702473
-3.0,3,0.7043
-3.0,3,0.70615
-3.0,3,0.708021
-3.0,3,0.709847
-3.0,3,0.711824
-3.0,3,0.713563
-3.0,3,0.715215
-3.0,3,0.717073
-3.0,3,0.718756
-3.0,3,0.720643
-3.0,3,0.722134
-3.0,3,0.723643
-3.0,3,0.725076
-3.0,3,0.726419
-3.0,3,0.727957
-3.0,3,0.729386
-3.0,3,0.730835
-3.0,3,0.732255
-3.0,3,0.73352
-3.0,3,0.734819
-3.0,3,0.736082
-3.0,3,0.737362
-3.0,3,0.738882
-3.0,3,0.740257
-3.0,3,0.741467
-3.0,3,0.742967
-3.0,3,0.744354
-3.0,3,0.750609
-3.0,3,0.75215
-3.0,3,0.753468
-3.0,3,0.754632
-3.0,3,0.756008
-3.0,3,0.757323
-3.0,3,0.75881
-3.0,3,0.760123
-3.0,3,0.761484
-3.0,3,0.762931
-3.0,3,0.764286
-3.0,3,0.76563
-3.0,3,0.767037
-3.0,3,0.768438
-3.0,3,0.769833
-3.0,3,0.771087
-3.0,3,0.772383
-3.0,3,0.773749
-3.0,3,0.775258
-3.0,3,0.776694
-3.0,3,0.778026
-3.0,3,0.779433
-3.0,3,0.780833
-3.0,3,0.782181
-3.0,3,0.783471
-3.0,3,0.784733
-3.0,3,0.786037
-3.0,3,0.787429
-3.0,3,0.788856
-3.0,3,0.790206
-3.0,3,0.79166
-3.0,3,0.793013
-3.0,3,0.794487
-3.0,3,0.79599
-3.0,3,0.802144
