#{"t_start": 1540454031.8642812, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.517525
-200.0,200,0.662446
-3.0,3,0.664638
-3.0,3,0.666817
-3.0,3,0.668847
-3.0,3,0.670932
-3.0,3,0.672909
-3.0,3,0.674997
-3.0,3,0.677109
-3.0,3,0.679623
-3.0,3,0.681937
-3.0,3,0.684591
-3.0,3,0.687372
-3.0,3,0.690697
-3.0,3,0.693644
-3.0,3,0.696154
-3.0,3,0.698434
-3.0,3,0.701046
-3.0,3,0.703593
-3.0,3,0.706054
-3.0,3,0.708571
-3.0,3,0.710947
-3.0,3,0.713537
-3.0,3,0.715982
-3.0,3,0.71855
-3.0,3,0.72093
-3.0,3,0.723397
-3.0,3,0.725657
-3.0,3,0.728123
-3.0,3,0.730561
-3.0,3,0.732934
-3.0,3,0.73533
-3.0,3,0.737808
-3.0,3,0.740108
-3.0,3,0.742542
-3.0,3,0.753793
-3.0,3,0.756299
-3.0,3,0.758584
-3.0,3,0.760952
-3.0,3,0.763223
-3.0,3,0.765776
-3.0,3,0.768085
-3.0,3,0.770406
-3.0,3,0.772939
-3.0,3,0.775425
-3.0,3,0.77792
-3.0,3,0.780367
-3.0,3,0.783233
-3.0,3,0.786011
-3.0,3,0.788578
-3.0,3,0.790993
-3.0,3,0.793583
-3.0,3,0.796202
-3.0,3,0.79868
-3.0,3,0.801158
-3.0,3,0.803605
-3.0,3,0.806171
-3.0,3,0.808604
-3.0,3,0.811168
-3.0,3,0.813838
-3.0,3,0.816624
-3.0,3,0.819457
-3.0,3,0.821957
-3.0,3,0.82441
-3.0,3,0.826665
-3.0,3,0.828874
-3.0,3,0.831281
-3.0,3,0.83373
-3.0,3,0.844728
-3.0,3,0.847205
-3.0,3,0.849749
-3.0,3,0.852087
-3.0,3,0.85448
-3.0,3,0.856919
-3.0,3,0.859168
-3.0,3,0.861868
-3.0,3,0.864193
-3.0,3,0.866603
-3.0,3,0.869074
-3.0,3,0.871483
-3.0,3,0.873963
-3.0,3,0.876459
-3.0,3,0.879009
-3.0,3,0.881405
-3.0,3,0.884431
-3.0,3,0.886838
-3.0,3,0.889257
-3.0,3,0.891721
-3.0,3,0.894174
-3.0,3,0.896648
-3.0,3,0.899224
-3.0,3,0.901677
-3.0,3,0.904251
-3.0,3,0.906658
-3.0,3,0.909133
-3.0,3,0.911416
-3.0,3,0.913842
-3.0,3,0.916456
-3.0,3,0.919252
-3.0,3,0.921756
-3.0,3,0.924299
-3.0,3,0.934685
-3.0,3,0.937249
-3.0,3,0.939629
-3.0,3,0.941877
-3.0,3,0.944376
-3.0,3,0.946693
-3.0,3,0.949134
-3.0,3,0.951501
-3.0,3,0.953915
-3.0,3,0.956644
