#{"t_start": 1540227427.2888718, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.507178
-200.0,200,0.615237
-3.0,3,0.616716
-3.0,3,0.618145
-3.0,3,0.619915
-3.0,3,0.621953
-3.0,3,0.623244
-3.0,3,0.624481
-3.0,3,0.625859
-3.0,3,0.627196
-3.0,3,0.628785
-3.0,3,0.630918
-3.0,3,0.632236
-3.0,3,0.633638
-3.0,3,0.635164
-3.0,3,0.636707
-3.0,3,0.638319
-3.0,3,0.639599
-3.0,3,0.640979
-3.0,3,0.64237
-3.0,3,0.643711
-3.0,3,0.645075
-3.0,3,0.64715
-3.0,3,0.648674
-3.0,3,0.650189
-3.0,3,0.651721
-3.0,3,0.653302
-3.0,3,0.654781
-3.0,3,0.656059
-3.0,3,0.657438
-3.0,3,0.658938
-3.0,3,0.660324
-3.0,3,0.6617
-3.0,3,0.663361
-3.0,3,0.665371
-3.0,3,0.672308
-3.0,3,0.673855
-3.0,3,0.675319
-3.0,3,0.676609
-3.0,3,0.678325
-3.0,3,0.68042
-3.0,3,0.6826
-3.0,3,0.684014
-3.0,3,0.6857
-3.0,3,0.687402
-3.0,3,0.688846
-3.0,3,0.690371
-3.0,3,0.69169
-3.0,3,0.693035
-3.0,3,0.694512
-3.0,3,0.695967
-3.0,3,0.698298
-3.0,3,0.699767
-3.0,3,0.701238
-3.0,3,0.702844
-3.0,3,0.704328
-3.0,3,0.705768
-3.0,3,0.707187
-3.0,3,0.708495
-3.0,3,0.709801
-3.0,3,0.711237
-3.0,3,0.712617
-3.0,3,0.715124
-3.0,3,0.716473
-3.0,3,0.717722
-3.0,3,0.719015
-3.0,3,0.720491
-3.0,3,0.721831
-3.0,3,0.728168
-3.0,3,0.729833
-3.0,3,0.731528
-3.0,3,0.732932
-3.0,3,0.734424
-3.0,3,0.736095
-3.0,3,0.737521
-3.0,3,0.738809
-3.0,3,0.7401
-3.0,3,0.741414
-3.0,3,0.74268
-3.0,3,0.744117
-3.0,3,0.745623
-3.0,3,0.747581
-3.0,3,0.749033
-3.0,3,0.750406
-3.0,3,0.751968
-3.0,3,0.753466
-3.0,3,0.754859
-3.0,3,0.756333
-3.0,3,0.757738
-3.0,3,0.759117
-3.0,3,0.76042
-3.0,3,0.761872
-3.0,3,0.763621
-3.0,3,0.765184
-3.0,3,0.766595
-3.0,3,0.768056
-3.0,3,0.769649
-3.0,3,0.771159
-3.0,3,0.772494
-3.0,3,0.773837
-3.0,3,0.775168
-3.0,3,0.782263
-3.0,3,0.783799
-3.0,3,0.785475
-3.0,3,0.787026
-3.0,3,0.788432
-3.0,3,0.789874
-3.0,3,0.791286
-3.0,3,0.79269
-3.0,3,0.79418
-3.0,3,0.795647
-3.0,3,0.797493
-3.0,3,0.799085
-3.0,3,0.800459
-3.0,3,0.801937
-3.0,3,0.803592
-3.0,3,0.805042
-3.0,3,0.806385
-3.0,3,0.80784
-3.0,3,0.809235
-3.0,3,0.810755
-3.0,3,0.81203
-3.0,3,0.814181
-3.0,3,0.815886
-3.0,3,0.817166
-3.0,3,0.81865
-3.0,3,0.820282
-3.0,3,0.821667
-3.0,3,0.823218
-3.0,3,0.824553
-3.0,3,0.825947
-3.0,3,0.827426
-3.0,3,0.828802
-3.0,3,0.830732
-3.0,3,0.832104
-3.0,3,0.839195
-3.0,3,0.840589
-3.0,3,0.841965
-3.0,3,0.843484
-3.0,3,0.844824
-3.0,3,0.847089
-3.0,3,0.848784
-3.0,3,0.850373
-3.0,3,0.851779
-3.0,3,0.853559
-3.0,3,0.855108
-3.0,3,0.856606
-3.0,3,0.858119
-3.0,3,0.85969
-3.0,3,0.861084
-3.0,3,0.863013
-3.0,3,0.865739
-3.0,3,0.867316
-3.0,3,0.868666
-3.0,3,0.870095
-3.0,3,0.871537
-3.0,3,0.872847
-3.0,3,0.874168
-3.0,3,0.875437
-3.0,3,0.876692
-3.0,3,0.877974
-3.0,3,0.879436
-3.0,3,0.881442
-3.0,3,0.883054
-3.0,3,0.884625
-3.0,3,0.886208
-3.0,3,0.887508
-3.0,3,0.888849
-3.0,3,0.893601
-3.0,3,0.895174
-3.0,3,0.897044
-3.0,3,0.898593
-3.0,3,0.900021
-3.0,3,0.901425
-3.0,3,0.902894
-3.0,3,0.904259
-3.0,3,0.905697
-3.0,3,0.907064
-3.0,3,0.90838
-3.0,3,0.909751
