#{"t_start": 1540790678.168311, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.51204
-200.0,200,0.618611
-200.0,200,0.713188
-200.0,200,0.713279
-200.0,200,0.80483
-200.0,200,0.804922
-200.0,200,0.900293
-200.0,200,0.90038
-200.0,200,1.302957
-200.0,200,1.303051
-200.0,200,1.577752
-200.0,200,1.577842
-200.0,200,1.850735
-200.0,200,1.85084
-200.0,200,2.126321
-200.0,200,2.126423
-200.0,200,2.403783
-200.0,200,2.403872
-200.0,200,2.688087
-200.0,200,2.688177
-200.0,200,2.966092
-200.0,200,2.966183
-200.0,200,3.248412
-200.0,200,3.248507
-200.0,200,3.526374
-200.0,200,3.526463
-200.0,200,3.802604
-200.0,200,3.802692
-200.0,200,4.077706
-200.0,200,4.0778
-200.0,200,4.356111
-200.0,200,4.356204
-200.0,200,4.632549
-200.0,200,4.632642
-200.0,200,4.901847
-200.0,200,4.901942
-200.0,200,5.169803
-200.0,200,5.169902
-200.0,200,5.440965
-200.0,200,5.441051
-200.0,200,5.716922
-200.0,200,5.717004
-200.0,200,5.989789
-200.0,200,5.989888
-200.0,200,6.265375
-200.0,200,6.265461
-200.0,200,6.533659
-200.0,200,6.533749
-200.0,200,6.812038
-200.0,200,6.812126
-200.0,200,7.085851
-200.0,200,7.085941
-200.0,200,7.348321
-200.0,200,7.348415
-200.0,200,7.620396
-200.0,200,7.620492
-200.0,200,7.894843
-200.0,200,7.894936
-200.0,200,8.163989
-200.0,200,8.164085
-200.0,200,8.435989
-200.0,200,8.436096
-200.0,200,8.708306
-200.0,200,8.708399
-200.0,200,8.980675
-200.0,200,8.980773
-200.0,200,9.252367
-200.0,200,9.252472
-200.0,200,9.524425
-200.0,200,9.524525
-200.0,200,9.796484
-200.0,200,9.796583
-200.0,200,10.068325
-200.0,200,10.068426
-200.0,200,10.338274
-200.0,200,10.338374
-200.0,200,10.609418
-200.0,200,10.609513
-200.0,200,10.881411
-200.0,200,10.881505
-200.0,200,11.152531
-200.0,200,11.152667
-200.0,200,11.424982
-200.0,200,11.425087
-200.0,200,11.696649
-200.0,200,11.696744
-200.0,200,11.966644
-200.0,200,11.966748
-200.0,200,12.233988
-200.0,200,12.234085
-200.0,200,12.503776
-200.0,200,12.50388
-200.0,200,12.775424
-200.0,200,12.775516
-200.0,200,13.045766
-200.0,200,13.045871
-200.0,200,13.317602
-200.0,200,13.317703
-200.0,200,13.579748
-200.0,200,13.579846
-200.0,200,13.851547
-200.0,200,13.851647
-200.0,200,14.122933
-200.0,200,14.123027
-200.0,200,14.396393
-200.0,200,14.396492
-200.0,200,14.66609
-200.0,200,14.666182
-200.0,200,14.940764
-200.0,200,14.940865
-200.0,200,15.211731
-200.0,200,15.211825
-200.0,200,15.466994
-200.0,200,15.467083
-200.0,200,15.73267
-200.0,200,15.732764
-200.0,200,16.003983
-200.0,200,16.00409
-200.0,200,16.273832
-200.0,200,16.273926
-200.0,200,16.547982
-200.0,200,16.548087
-200.0,200,16.82138
-200.0,200,16.821479
-200.0,200,17.092303
-200.0,200,17.092403
-200.0,200,17.362476
-200.0,200,17.362571
-200.0,200,17.62011
-200.0,200,17.620204
-200.0,200,17.876603
-200.0,200,17.876704
-200.0,200,18.148728
-200.0,200,18.148827
-200.0,200,18.417629
-200.0,200,18.417724
-200.0,200,18.690311
-200.0,200,18.69041
-200.0,200,18.96065
-200.0,200,18.960754
-200.0,200,19.218161
-200.0,200,19.218253
-200.0,200,19.488534
-200.0,200,19.488634
-200.0,200,19.749927
-200.0,200,19.750021
-200.0,200,20.022114
-200.0,200,20.022214
-200.0,200,20.298058
-200.0,200,20.298146
-200.0,200,20.562707
-200.0,200,20.562792
-200.0,200,20.832657
-200.0,200,20.83276
-200.0,200,21.091606
-200.0,200,21.091694
-200.0,200,21.359101
-200.0,200,21.359196
-200.0,200,21.628996
-200.0,200,21.629099
-200.0,200,21.896399
-200.0,200,21.896499
-200.0,200,22.170772
-200.0,200,22.170872
-200.0,200,22.445035
-200.0,200,22.445134
-200.0,200,22.72041
-200.0,200,22.720507
-200.0,200,22.99391
-200.0,200,22.994014
-200.0,200,23.266234
-200.0,200,23.266327
-200.0,200,23.537473
-200.0,200,23.537578
-200.0,200,23.809402
-200.0,200,23.8095
-200.0,200,24.08218
-200.0,200,24.082281
-200.0,200,24.353254
-200.0,200,24.353355
-200.0,200,24.625417
-200.0,200,24.625512
-200.0,200,24.897779
-200.0,200,24.897871
-200.0,200,25.170353
-200.0,200,25.170451
-200.0,200,25.445137
-200.0,200,25.445231
-200.0,200,25.71711
-200.0,200,25.717211
-200.0,200,25.990461
-200.0,200,25.990554
-200.0,200,26.260789
-200.0,200,26.260884
-200.0,200,26.532684
-200.0,200,26.532785
-200.0,200,26.804288
-200.0,200,26.804385
-200.0,200,27.076287
-200.0,200,27.076386
-200.0,200,27.347309
-200.0,200,27.347407
-200.0,200,27.618845
-200.0,200,27.618941
-200.0,200,27.890315
-200.0,200,27.890417
-200.0,200,28.163049
-200.0,200,28.163154
-200.0,200,28.433115
-200.0,200,28.43321
-200.0,200,28.704126
-200.0,200,28.704227
-200.0,200,28.975709
-200.0,200,28.975804
-200.0,200,29.242907
-200.0,200,29.242996
-200.0,200,29.509048
-200.0,200,29.509144
-200.0,200,29.77446
-200.0,200,29.774551
-200.0,200,30.040452
-200.0,200,30.040548
-200.0,200,30.312498
-200.0,200,30.312596
-200.0,200,30.586848
-200.0,200,30.586946
-200.0,200,30.858039
-200.0,200,30.858139
-200.0,200,31.131005
-200.0,200,31.131116
-200.0,200,31.401221
-200.0,200,31.401325
-200.0,200,31.671212
-200.0,200,31.671307
-200.0,200,31.943837
-200.0,200,31.943944
-200.0,200,32.215775
-200.0,200,32.215876
-200.0,200,32.488662
-200.0,200,32.488754
-200.0,200,32.762254
-200.0,200,32.762352
-200.0,200,33.032079
-200.0,200,33.032176
-200.0,200,33.30343
-200.0,200,33.303531
-200.0,200,33.577571
-200.0,200,33.577666
-200.0,200,33.848456
-200.0,200,33.848551
-200.0,200,34.120491
-200.0,200,34.120596
-200.0,200,34.391319
-200.0,200,34.391414
-200.0,200,34.66502
-200.0,200,34.665125
-200.0,200,34.936437
-200.0,200,34.936542
-200.0,200,35.208989
-200.0,200,35.209084
-200.0,200,35.480567
-200.0,200,35.480669
-200.0,200,35.752025
-200.0,200,35.752121
-200.0,200,36.02524
-200.0,200,36.025334
-200.0,200,36.29636
-200.0,200,36.296458
-200.0,200,36.568466
-200.0,200,36.568564
-200.0,200,36.842844
-200.0,200,36.842963
-200.0,200,37.115299
-200.0,200,37.115392
-200.0,200,37.384397
-200.0,200,37.384496
-200.0,200,37.655375
-200.0,200,37.655481
-200.0,200,37.927058
-200.0,200,37.927162
-200.0,200,38.200548
-200.0,200,38.200646
-200.0,200,38.473465
-200.0,200,38.473566
-200.0,200,38.747478
-200.0,200,38.747571
-200.0,200,39.019835
-200.0,200,39.019933
-200.0,200,39.290599
-200.0,200,39.290696
-200.0,200,39.561154
-200.0,200,39.561247
-200.0,200,39.833847
-200.0,200,39.833941
-200.0,200,40.105465
-200.0,200,40.105558
-200.0,200,40.377038
-200.0,200,40.377137
-200.0,200,40.648384
-200.0,200,40.648481
-200.0,200,40.920149
-200.0,200,40.920244
-200.0,200,41.192279
-200.0,200,41.192381
-200.0,200,41.464583
-200.0,200,41.464678
-200.0,200,41.737845
-200.0,200,41.737947
-200.0,200,42.008482
-200.0,200,42.008581
-200.0,200,42.281963
-200.0,200,42.282062
-200.0,200,42.551942
-200.0,200,42.552053
-200.0,200,42.823221
-200.0,200,42.823318
-200.0,200,43.09657
-200.0,200,43.09667
-200.0,200,43.367306
-200.0,200,43.367412
-200.0,200,43.638791
-200.0,200,43.63889
-200.0,200,43.908671
-200.0,200,43.908794
-200.0,200,44.179767
-200.0,200,44.17987
-200.0,200,44.453366
-200.0,200,44.453464
-200.0,200,44.725141
-200.0,200,44.725234
-200.0,200,45.00083
-200.0,200,45.000931
-200.0,200,45.271437
-200.0,200,45.271531
-200.0,200,45.543037
-200.0,200,45.543153
-200.0,200,45.815094
-200.0,200,45.815191
-200.0,200,46.087556
-200.0,200,46.087655
-200.0,200,46.358384
-200.0,200,46.358485
-200.0,200,46.631053
-200.0,200,46.631158
-200.0,200,46.901492
-200.0,200,46.901588
-200.0,200,47.172141
-200.0,200,47.17224
-200.0,200,47.44365
-200.0,200,47.443748
-200.0,200,47.714425
-200.0,200,47.714523
-200.0,200,47.986686
-200.0,200,47.986789
-200.0,200,48.259394
-200.0,200,48.259493
-200.0,200,48.531342
-200.0,200,48.531449
-200.0,200,48.803625
-200.0,200,48.803729
-200.0,200,49.103813
-200.0,200,49.103918
-200.0,200,49.403412
-200.0,200,49.403518
-200.0,200,49.703639
-200.0,200,49.703743
-200.0,200,50.004321
-200.0,200,50.004423
-200.0,200,50.302719
-200.0,200,50.302831
-200.0,200,50.606246
-200.0,200,50.606352
-200.0,200,50.89937
-200.0,200,50.89946
-200.0,200,51.158064
-200.0,200,51.158165
-200.0,200,51.431914
-200.0,200,51.431997
-200.0,200,51.70537
-200.0,200,51.705458
-200.0,200,51.982902
-200.0,200,51.982992
-200.0,200,52.257022
-200.0,200,52.25712
-200.0,200,52.533978
-200.0,200,52.53408
-200.0,200,52.808371
-200.0,200,52.80847
-200.0,200,53.083781
-200.0,200,53.083871
-200.0,200,53.360889
-200.0,200,53.360986
-200.0,200,53.628706
-200.0,200,53.628799
-200.0,200,53.901144
-200.0,200,53.901235
-200.0,200,54.175799
-200.0,200,54.175891
-200.0,200,54.450185
-200.0,200,54.450275
-200.0,200,54.727356
-200.0,200,54.727444
-200.0,200,54.997359
-200.0,200,54.997457
-200.0,200,55.268879
-200.0,200,55.268975
-200.0,200,55.543775
-200.0,200,55.543864
-200.0,200,55.816649
-200.0,200,55.816736
-200.0,200,56.090621
-200.0,200,56.090715
-200.0,200,56.36448
-200.0,200,56.364572
-200.0,200,56.641992
-200.0,200,56.642076
-200.0,200,56.918221
-200.0,200,56.918331
-200.0,200,57.194504
-200.0,200,57.194591
-200.0,200,57.467458
-200.0,200,57.467551
-200.0,200,57.744952
-200.0,200,57.745039
-200.0,200,58.020417
-200.0,200,58.020512
-200.0,200,58.29351
-200.0,200,58.293598
-200.0,200,58.571841
-200.0,200,58.571938
