#{"t_start": 1540175654.9557889, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.46757
-200.0,200,0.550893
-3.0,3,0.552298
-3.0,3,0.553651
-3.0,3,0.55541
-3.0,3,0.557003
-3.0,3,0.558299
-3.0,3,0.559634
-3.0,3,0.561083
-3.0,3,0.562504
-3.0,3,0.563735
-3.0,3,0.565021
-3.0,3,0.566315
-3.0,3,0.56766
-3.0,3,0.569028
-3.0,3,0.570391
-3.0,3,0.571726
-3.0,3,0.573481
-3.0,3,0.575052
-3.0,3,0.576517
-3.0,3,0.578151
-3.0,3,0.579569
-3.0,3,0.58105
-3.0,3,0.58244
-3.0,3,0.583804
-3.0,3,0.585159
-3.0,3,0.586503
-3.0,3,0.587959
-3.0,3,0.589386
-3.0,3,0.590998
-3.0,3,0.592648
-3.0,3,0.594049
-3.0,3,0.595438
-3.0,3,0.596845
-3.0,3,0.598247
-3.0,3,0.599625
-3.0,3,0.601198
-3.0,3,0.602713
-3.0,3,0.604172
-3.0,3,0.605723
-3.0,3,0.60731
-3.0,3,0.608904
-3.0,3,0.610982
-3.0,3,0.612561
-3.0,3,0.614048
-3.0,3,0.615518
-3.0,3,0.617088
-3.0,3,0.61855
-3.0,3,0.620027
-3.0,3,0.621453
-3.0,3,0.622892
-3.0,3,0.624329
-3.0,3,0.625904
-3.0,3,0.627683
-3.0,3,0.629267
-3.0,3,0.630778
-3.0,3,0.63229
-3.0,3,0.633744
-3.0,3,0.635132
-3.0,3,0.636568
-3.0,3,0.638157
-3.0,3,0.639594
-3.0,3,0.641113
-3.0,3,0.642602
-3.0,3,0.643979
-3.0,3,0.645394
-3.0,3,0.647359
-3.0,3,0.649004
-3.0,3,0.650595
-3.0,3,0.652312
-3.0,3,0.654147
-3.0,3,0.656019
-3.0,3,0.657871
-3.0,3,0.659724
-3.0,3,0.661437
-3.0,3,0.663004
-3.0,3,0.664786
-3.0,3,0.666437
-3.0,3,0.668039
-3.0,3,0.669496
-3.0,3,0.67091
-3.0,3,0.672388
-3.0,3,0.673785
-3.0,3,0.675209
-3.0,3,0.676842
-3.0,3,0.678254
-3.0,3,0.679636
-3.0,3,0.680988
-3.0,3,0.682726
-3.0,3,0.68432
-3.0,3,0.68584
-3.0,3,0.687288
-3.0,3,0.688733
-3.0,3,0.690251
-3.0,3,0.691776
-3.0,3,0.693226
-3.0,3,0.694743
-3.0,3,0.696119
-3.0,3,0.697605
-3.0,3,0.699136
-3.0,3,0.701093
-3.0,3,0.703274
-3.0,3,0.70483
-3.0,3,0.706249
-3.0,3,0.707592
-3.0,3,0.70898
-3.0,3,0.710402
-3.0,3,0.711804
-3.0,3,0.713403
-3.0,3,0.714794
-3.0,3,0.716236
-3.0,3,0.717769
-3.0,3,0.719685
-3.0,3,0.721308
-3.0,3,0.722849
-3.0,3,0.724236
-3.0,3,0.725794
-3.0,3,0.727252
-3.0,3,0.728726
-3.0,3,0.730071
-3.0,3,0.731606
-3.0,3,0.733206
-3.0,3,0.734657
-3.0,3,0.736507
-3.0,3,0.738543
-3.0,3,0.739924
-3.0,3,0.741307
-3.0,3,0.742729
-3.0,3,0.744113
-3.0,3,0.745546
-3.0,3,0.747034
-3.0,3,0.748614
-3.0,3,0.750059
-3.0,3,0.75151
-3.0,3,0.752989
-3.0,3,0.754355
-3.0,3,0.756261
-3.0,3,0.757824
-3.0,3,0.759278
-3.0,3,0.760717
-3.0,3,0.762254
-3.0,3,0.763735
-3.0,3,0.76521
-3.0,3,0.766755
-3.0,3,0.768281
-3.0,3,0.769894
-3.0,3,0.771453
-3.0,3,0.773499
-3.0,3,0.775239
-3.0,3,0.776897
-3.0,3,0.778448
-3.0,3,0.780163
