#{"t_start": 1540766727.4599247, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.486848
-200.0,200,0.597898
-200.0,200,0.722878
-200.0,200,0.880085
-200.0,200,1.034185
-4.0,4,1.122358
-20.0,20,1.15093
-200.0,200,1.419939
-200.0,200,1.685125
-200.0,200,1.949889
-200.0,200,2.213883
-200.0,200,2.495184
-200.0,200,2.744221
-200.0,200,3.014054
-19.0,19,3.04037
-8.0,8,3.05213
-4.0,4,3.057401
-200.0,200,3.321388
-35.0,35,3.36629
-200.0,200,3.669586
-4.0,4,3.67621
-200.0,200,3.96733
-200.0,200,4.257588
-25.0,25,4.301723
-200.0,200,4.593969
-200.0,200,4.89649
-200.0,200,5.152791
-200.0,200,5.415394
-200.0,200,5.698182
-200.0,200,5.974084
-200.0,200,6.252734
-200.0,200,6.535715
-43.0,43,6.59129
-200.0,200,6.854423
-200.0,200,7.11866
-200.0,200,7.379983
-119.0,119,7.529455
-200.0,200,7.801838
-200.0,200,8.058989
-8.0,8,8.069389
-14.0,14,8.09205
-200.0,200,8.359395
-200.0,200,8.624175
-200.0,200,8.885575
-19.0,19,8.910311
-200.0,200,9.178539
-200.0,200,9.528364
-200.0,200,9.788417
-200.0,200,10.049801
-138.0,138,10.227353
-200.0,200,10.485664
-200.0,200,10.747076
-200.0,200,11.00795
-4.0,4,11.013125
-200.0,200,11.272884
-24.0,24,11.304922
-200.0,200,11.557539
-91.0,91,11.671634
-200.0,200,11.934076
-200.0,200,12.193638
-130.0,130,12.366103
-200.0,200,12.628989
-200.0,200,12.89277
-200.0,200,13.153047
-26.0,26,13.187325
-14.0,14,13.205118
