#{"t_start": 1540229875.3547554, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.452337
-200.0,200,0.561273
-200.0,200,0.706174
-200.0,200,0.868805
-200.0,200,1.032401
-200.0,200,1.362206
-200.0,200,1.606371
-200.0,200,1.86282
-200.0,200,2.115935
-200.0,200,2.371658
-200.0,200,2.628222
-200.0,200,2.882887
-200.0,200,3.141271
-200.0,200,3.384037
-200.0,200,3.638412
-200.0,200,3.895612
-200.0,200,4.146597
-200.0,200,4.395336
-200.0,200,4.651254
-200.0,200,4.908098
-200.0,200,5.16558
-200.0,200,5.421847
-200.0,200,5.678957
-200.0,200,5.934818
-200.0,200,6.193383
-200.0,200,6.455383
-200.0,200,6.731364
-200.0,200,6.992484
-200.0,200,7.24983
-200.0,200,7.511182
-200.0,200,7.772347
-200.0,200,8.035914
-200.0,200,8.298498
-200.0,200,8.558837
-200.0,200,8.841093
-200.0,200,9.108912
-200.0,200,9.363175
-200.0,200,9.649339
-200.0,200,9.912409
-200.0,200,10.178798
-200.0,200,10.440248
-200.0,200,10.70514
-200.0,200,10.971339
-200.0,200,11.237514
-200.0,200,11.531008
-200.0,200,11.824581
-200.0,200,12.107237
-200.0,200,12.389506
-200.0,200,12.673176
-200.0,200,12.957676
-200.0,200,13.243515
-200.0,200,13.529199
-200.0,200,13.821723
-200.0,200,14.114653
-200.0,200,14.398711
-200.0,200,14.684731
-200.0,200,14.973514
-200.0,200,15.262371
-200.0,200,15.55058
-200.0,200,15.837404
-200.0,200,16.122913
-200.0,200,16.406791
-200.0,200,16.681977
-200.0,200,16.955039
-200.0,200,17.216803
-200.0,200,17.478516
-200.0,200,17.737406
-200.0,200,18.027488
-200.0,200,18.285657
-200.0,200,18.556051
-200.0,200,18.834408
-200.0,200,19.10228
-200.0,200,19.36631
-200.0,200,19.628727
-200.0,200,19.892759
-200.0,200,20.156786
-200.0,200,20.409561
-200.0,200,20.669132
-200.0,200,20.931736
-200.0,200,21.19543
-200.0,200,21.45652
-200.0,200,21.713829
-200.0,200,21.972631
-200.0,200,22.232609
-200.0,200,22.491432
-200.0,200,22.751892
-200.0,200,23.014276
-200.0,200,23.277084
-200.0,200,23.54024
-200.0,200,23.80203
-200.0,200,24.066779
-200.0,200,24.331762
-200.0,200,24.59289
