#{"t_start": 1540438840.901837, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.509284
-200.0,200,0.632405
-3.0,3,0.634994
-3.0,3,0.637552
-3.0,3,0.64006
-3.0,3,0.642556
-3.0,3,0.645026
-3.0,3,0.647418
-3.0,3,0.649956
-3.0,3,0.652286
-3.0,3,0.65453
-3.0,3,0.656962
-3.0,3,0.659385
-3.0,3,0.66178
-3.0,3,0.664212
-3.0,3,0.666511
-3.0,3,0.669042
-3.0,3,0.671416
-3.0,3,0.673799
-3.0,3,0.676198
-3.0,3,0.678664
-3.0,3,0.681121
-3.0,3,0.683988
-3.0,3,0.686738
-3.0,3,0.689709
-3.0,3,0.692732
-3.0,3,0.69578
-3.0,3,0.69866
-3.0,3,0.701606
-3.0,3,0.704588
-3.0,3,0.707489
-3.0,3,0.71043
-3.0,3,0.71334
-3.0,3,0.716221
-3.0,3,0.719784
-3.0,3,0.736034
-3.0,3,0.739607
-3.0,3,0.74321
-3.0,3,0.74665
-3.0,3,0.750126
-3.0,3,0.753708
-3.0,3,0.757548
-3.0,3,0.76179
-3.0,3,0.765646
-3.0,3,0.769265
-3.0,3,0.772786
-3.0,3,0.776214
-3.0,3,0.77973
-3.0,3,0.783432
-3.0,3,0.786988
-3.0,3,0.790911
-3.0,3,0.794554
-3.0,3,0.798227
-3.0,3,0.801985
-3.0,3,0.805681
-3.0,3,0.809418
-3.0,3,0.812931
-3.0,3,0.816588
-3.0,3,0.820325
-3.0,3,0.823839
-3.0,3,0.827324
-3.0,3,0.830964
-3.0,3,0.835595
-3.0,3,0.840173
-3.0,3,0.844849
-3.0,3,0.849519
-3.0,3,0.854628
-3.0,3,0.858935
-3.0,3,0.877254
-3.0,3,0.881634
-3.0,3,0.886101
-3.0,3,0.890506
-3.0,3,0.894774
-3.0,3,0.898936
-3.0,3,0.903199
-3.0,3,0.907345
-3.0,3,0.911857
-3.0,3,0.916259
-3.0,3,0.921375
-3.0,3,0.925893
-3.0,3,0.930243
-3.0,3,0.934416
-3.0,3,0.939066
-3.0,3,0.943799
-3.0,3,0.948383
-3.0,3,0.953118
-3.0,3,0.957776
-3.0,3,0.962483
-3.0,3,0.967071
-3.0,3,0.971431
-3.0,3,0.976373
-3.0,3,0.981284
-3.0,3,0.985692
-3.0,3,0.99037
-3.0,3,0.995059
-3.0,3,0.999764
-3.0,3,1.00452
-3.0,3,1.009127
-3.0,3,1.014446
-3.0,3,1.019175
-3.0,3,1.023549
-3.0,3,1.040643
-3.0,3,1.043721
-3.0,3,1.046286
-3.0,3,1.048368
-3.0,3,1.050516
-3.0,3,1.052648
-3.0,3,1.054837
-3.0,3,1.056943
-3.0,3,1.058851
-3.0,3,1.060928
-3.0,3,1.06303
-3.0,3,1.065076
-3.0,3,1.067321
-3.0,3,1.069451
-3.0,3,1.07163
-3.0,3,1.074098
-3.0,3,1.076267
-3.0,3,1.078332
-3.0,3,1.080298
-3.0,3,1.082358
-3.0,3,1.084443
-3.0,3,1.086456
-3.0,3,1.088522
-3.0,3,1.090657
-3.0,3,1.092836
-3.0,3,1.094946
-3.0,3,1.096983
-3.0,3,1.099105
-3.0,3,1.101154
-3.0,3,1.103286
-3.0,3,1.105386
-3.0,3,1.107646
-3.0,3,1.110039
-3.0,3,1.112525
-3.0,3,1.126758
-3.0,3,1.130241
-3.0,3,1.133863
-3.0,3,1.137526
-3.0,3,1.141332
-3.0,3,1.14469
-3.0,3,1.148044
-3.0,3,1.15132
-3.0,3,1.15479
-3.0,3,1.158218
-3.0,3,1.161632
-3.0,3,1.164934
-3.0,3,1.168174
-3.0,3,1.171525
-3.0,3,1.17489
-3.0,3,1.178166
-3.0,3,1.181471
-3.0,3,1.184943
-3.0,3,1.188429
-3.0,3,1.19195
-3.0,3,1.195385
-3.0,3,1.198811
-3.0,3,1.20212
-3.0,3,1.205496
-3.0,3,1.208825
-3.0,3,1.21196
-3.0,3,1.215158
-3.0,3,1.218501
-3.0,3,1.221993
-3.0,3,1.225359
-3.0,3,1.228836
-3.0,3,1.232458
-3.0,3,1.235961
-3.0,3,1.247126
-3.0,3,1.250436
-3.0,3,1.253915
-3.0,3,1.257152
-3.0,3,1.260598
-3.0,3,1.264035
-3.0,3,1.267541
-3.0,3,1.270744
-3.0,3,1.274009
-3.0,3,1.27747
-3.0,3,1.280889
-3.0,3,1.28429
-3.0,3,1.287547
-3.0,3,1.290845
-3.0,3,1.294154
-3.0,3,1.297777
-3.0,3,1.301928
-3.0,3,1.305328
-3.0,3,1.308825
-3.0,3,1.312241
-3.0,3,1.315482
-3.0,3,1.31883
-3.0,3,1.32226
-3.0,3,1.325682
-3.0,3,1.32911
-3.0,3,1.33255
-3.0,3,1.336792
-3.0,3,1.340326
-3.0,3,1.343719
-3.0,3,1.347045
-3.0,3,1.350312
-3.0,3,1.353899
-3.0,3,1.357361
-3.0,3,1.368549
-200.0,200,1.725005
-10.0,10,1.738154
-12.0,12,1.753801
-20.0,20,1.779199
-8.0,8,1.790469
-10.0,10,1.803921
-11.0,11,1.818717
-12.0,12,1.833463
-11.0,11,1.847513
-11.0,11,1.864645
-10.0,10,1.877637
-12.0,12,1.89293
-10.0,10,1.905663
-12.0,12,1.920576
-13.0,13,1.93586
-13.0,13,1.951857
-12.0,12,1.966461
-200.0,200,2.210778
-16.0,16,2.233565
-15.0,15,2.25164
-12.0,12,2.266248
-11.0,11,2.279678
-200.0,200,2.535401
-200.0,200,2.793941
-5.0,5,2.800466
-4.0,4,2.805569
-4.0,4,2.810673
-4.0,4,2.81569
-4.0,4,2.820822
-4.0,4,2.825912
-4.0,4,2.831116
-4.0,4,2.836514
-4.0,4,2.841736
-4.0,4,2.846879
-4.0,4,2.851896
-4.0,4,2.857001
-4.0,4,2.862059
-5.0,5,2.868509
-4.0,4,2.877401
-5.0,5,2.883892
-4.0,4,2.88907
-4.0,4,2.894023
-4.0,4,2.899288
-4.0,4,2.904632
-4.0,4,2.909788
-4.0,4,2.914888
-4.0,4,2.920027
-4.0,4,2.925209
-4.0,4,2.930329
-4.0,4,2.935504
-5.0,5,2.941622
-4.0,4,2.946711
-4.0,4,2.951759
-4.0,4,2.957376
-5.0,5,2.963755
-5.0,5,2.970121
-4.0,4,2.975221
-4.0,4,2.980355
-5.0,5,2.986693
-5.0,5,2.993184
-4.0,4,2.998387
-4.0,4,3.007349
-5.0,5,3.013839
-4.0,4,3.018872
-5.0,5,3.025402
-5.0,5,3.031766
-4.0,4,3.036921
-5.0,5,3.043324
-5.0,5,3.049422
-5.0,5,3.05577
-5.0,5,3.062486
-5.0,5,3.06931
-5.0,5,3.075596
-4.0,4,3.080666
-4.0,4,3.085697
-4.0,4,3.091318
-5.0,5,3.097902
-5.0,5,3.104328
-5.0,5,3.110765
-4.0,4,3.115796
-4.0,4,3.121098
-4.0,4,3.126455
-5.0,5,3.133068
-4.0,4,3.141816
-5.0,5,3.148155
-5.0,5,3.154602
-5.0,5,3.161052
-4.0,4,3.166198
-4.0,4,3.171314
-4.0,4,3.176557
-4.0,4,3.181813
-4.0,4,3.186859
-4.0,4,3.192047
-4.0,4,3.197283
-4.0,4,3.202501
-5.0,5,3.208808
-4.0,4,3.214092
-5.0,5,3.220456
-5.0,5,3.22694
-4.0,4,3.231955
-4.0,4,3.237076
-5.0,5,3.243365
-5.0,5,3.249904
-4.0,4,3.254919
-4.0,4,3.259826
-4.0,4,3.264774
-4.0,4,3.273595
-4.0,4,3.279115
-4.0,4,3.284315
-4.0,4,3.289852
-4.0,4,3.294842
-4.0,4,3.300013
-4.0,4,3.305087
-5.0,5,3.312055
-5.0,5,3.318469
-4.0,4,3.323569
-5.0,5,3.329967
-4.0,4,3.335342
-5.0,5,3.341786
-4.0,4,3.347028
-5.0,5,3.35395
-5.0,5,3.360288
-5.0,5,3.366582
-4.0,4,3.371672
-4.0,4,3.377177
-4.0,4,3.382207
-4.0,4,3.387375
-4.0,4,3.392622
-5.0,5,3.399133
-4.0,4,3.408345
-4.0,4,3.413533
-4.0,4,3.418578
-4.0,4,3.423595
-4.0,4,3.428737
-4.0,4,3.433838
-4.0,4,3.438941
-4.0,4,3.443899
-4.0,4,3.449193
-4.0,4,3.454417
-4.0,4,3.459609
-4.0,4,3.464762
-4.0,4,3.469779
-5.0,5,3.476098
-4.0,4,3.481234
-4.0,4,3.486342
-4.0,4,3.491408
-4.0,4,3.496766
-4.0,4,3.501839
-4.0,4,3.507059
-4.0,4,3.512319
-4.0,4,3.517925
-4.0,4,3.523069
-4.0,4,3.528188
-4.0,4,3.533285
-5.0,5,3.54324
-5.0,5,3.549548
-4.0,4,3.554875
-4.0,4,3.560048
-4.0,4,3.565165
-4.0,4,3.570308
-4.0,4,3.575473
-4.0,4,3.580547
-4.0,4,3.58574
-4.0,4,3.591107
-5.0,5,3.597487
-4.0,4,3.602753
-4.0,4,3.607744
-4.0,4,3.612903
-4.0,4,3.618348
-4.0,4,3.623468
-4.0,4,3.628634
-4.0,4,3.633644
-4.0,4,3.638717
-4.0,4,3.64375
-4.0,4,3.648928
-5.0,5,3.655316
-5.0,5,3.66194
-4.0,4,3.6706
-4.0,4,3.675781
-5.0,5,3.68238
-5.0,5,3.688734
-5.0,5,3.695196
-4.0,4,3.70022
-5.0,5,3.706608
-5.0,5,3.713048
-5.0,5,3.719568
-4.0,4,3.724858
-4.0,4,3.729993
-4.0,4,3.735096
-4.0,4,3.740445
-4.0,4,3.745606
-4.0,4,3.750971
-4.0,4,3.756181
-4.0,4,3.761363
-4.0,4,3.766352
-4.0,4,3.771984
-4.0,4,3.777592
-4.0,4,3.783223
-4.0,4,3.788847
-4.0,4,3.794595
-4.0,4,3.8002
-4.0,4,3.810282
-4.0,4,3.815845
-4.0,4,3.821428
-4.0,4,3.827099
-4.0,4,3.832725
-5.0,5,3.84033
-4.0,4,3.845929
-5.0,5,3.852924
-5.0,5,3.860027
-5.0,5,3.867251
-5.0,5,3.87433
-4.0,4,3.880374
-5.0,5,3.887784
-5.0,5,3.895037
-4.0,4,3.900854
-5.0,5,3.907479
-5.0,5,3.913745
-5.0,5,3.919848
-5.0,5,3.926517
-5.0,5,3.932643
-5.0,5,3.939201
-5.0,5,3.948829
-4.0,4,3.953911
-4.0,4,3.959065
-4.0,4,3.964448
-4.0,4,3.969855
-4.0,4,3.974744
-4.0,4,3.979733
-4.0,4,3.984669
-4.0,4,3.989778
-4.0,4,3.994702
-4.0,4,4.00001
-4.0,4,4.005001
-4.0,4,4.010149
-4.0,4,4.015101
-4.0,4,4.020181
-4.0,4,4.025451
-4.0,4,4.030663
-4.0,4,4.035762
-4.0,4,4.04091
-4.0,4,4.045945
-5.0,5,4.052574
-5.0,5,4.059117
-4.0,4,4.06475
-5.0,5,4.071186
-4.0,4,4.076039
-4.0,4,4.084699
-9.0,9,4.096132
-10.0,10,4.10916
-104.0,104,4.242567
-12.0,12,4.257792
-12.0,12,4.272465
-12.0,12,4.287372
-9.0,9,4.298753
-9.0,9,4.310261
-123.0,123,4.473326
-13.0,13,4.489993
-9.0,9,4.502046
-9.0,9,4.513844
-9.0,9,4.525239
-12.0,12,4.540337
-9.0,9,4.551801
-9.0,9,4.563242
-10.0,10,4.576263
-12.0,12,4.591364
-12.0,12,4.610196
-11.0,11,4.623947
-11.0,11,4.638074
-22.0,22,4.666104
-10.0,10,4.679029
-12.0,12,4.694685
-14.0,14,4.712555
-9.0,9,4.724016
-9.0,9,4.739361
-200.0,200,4.998365
-118.0,118,5.148982
-200.0,200,5.407992
-200.0,200,5.668439
-15.0,15,5.687551
-126.0,126,5.850803
-109.0,109,5.99256
-14.0,14,6.011307
-14.0,14,6.033265
-15.0,15,6.052859
-200.0,200,6.314993
-18.0,18,6.338064
-15.0,15,6.357516
-200.0,200,6.615792
-31.0,31,6.653411
-14.0,14,6.670121
-22.0,22,6.701461
-200.0,200,6.979823
-146.0,146,7.188005
-22.0,22,7.21876
-25.0,25,7.257653
-19.0,19,7.285026
-23.0,23,7.317485
-114.0,114,7.481109
-21.0,21,7.510513
-19.0,19,7.541272
-19.0,19,7.567991
-116.0,116,7.741092
-19.0,19,7.770688
-19.0,19,7.80043
-23.0,23,7.84152
-19.0,19,7.871688
-19.0,19,7.901598
-21.0,21,7.935496
-151.0,151,8.179925
-121.0,121,8.372882
-34.0,34,8.426158
-154.0,154,8.665983
-24.0,24,8.695618
-32.0,32,8.735908
-24.0,24,8.771048
-200.0,200,9.024648
-24.0,24,9.053817
-24.0,24,9.082447
-26.0,26,9.113407
-132.0,132,9.289873
-142.0,142,9.479718
-27.0,27,9.516248
-24.0,24,9.54751
-200.0,200,9.815658
-30.0,30,9.858937
-30.0,30,9.898051
-147.0,147,10.096081
-42.0,42,10.150701
-135.0,135,10.330001
-29.0,29,10.372282
-29.0,29,10.41068
-157.0,157,10.619873
-33.0,33,10.666676
-29.0,29,10.705511
-37.0,37,10.754143
-29.0,29,10.796044
-38.0,38,10.845641
-123.0,123,11.00916
-34.0,34,11.05579
-34.0,34,11.098614
-34.0,34,11.140352
-200.0,200,11.395451
-34.0,34,11.440467
-38.0,38,11.486159
-34.0,34,11.529604
-146.0,146,11.731771
-48.0,48,11.799833
-148.0,148,12.014779
-48.0,48,12.082094
-35.0,35,12.135916
-164.0,164,12.370066
-55.0,55,12.452079
-157.0,157,12.674293
-55.0,55,12.755936
-153.0,153,12.978884
-200.0,200,13.265602
-53.0,53,13.339865
-200.0,200,13.596877
-200.0,200,13.84628
-200.0,200,14.104858
-200.0,200,14.373847
-165.0,165,14.612593
-44.0,44,14.673799
-200.0,200,14.96052
-200.0,200,15.250963
-176.0,176,15.571337
-200.0,200,15.86396
-178.0,178,16.096147
-183.0,183,16.351724
-171.0,171,16.586327
-200.0,200,16.863654
-200.0,200,17.171743
-200.0,200,17.479072
-200.0,200,17.787251
-200.0,200,18.088359
-200.0,200,18.347825
-85.0,85,18.458895
-200.0,200,18.717596
-200.0,200,18.978596
-200.0,200,19.2412
-200.0,200,19.512869
-200.0,200,19.800452
-200.0,200,20.087766
-200.0,200,20.375086
-200.0,200,20.6363
-200.0,200,20.889934
-200.0,200,21.151657
-200.0,200,21.411972
-200.0,200,21.670213
-200.0,200,21.945502
-200.0,200,22.232103
-200.0,200,22.517865
-200.0,200,22.802299
-200.0,200,23.060905
-200.0,200,23.315091
-200.0,200,23.576861
-200.0,200,23.83776
-200.0,200,24.096992
-200.0,200,24.362198
-200.0,200,24.649998
-200.0,200,24.936815
-200.0,200,25.212107
-200.0,200,25.468295
-186.0,186,25.711702
-177.0,177,25.933837
-197.0,197,26.212413
-195.0,195,26.493284
-131.0,131,26.679617
-193.0,193,26.958197
-200.0,200,27.246369
-187.0,187,27.509176
-178.0,178,27.738392
-180.0,180,27.958246
-94.0,94,28.073825
-110.0,110,28.216262
-98.0,98,28.34464
-188.0,188,28.589983
-93.0,93,28.711336
-101.0,101,28.843117
-180.0,180,29.077254
-109.0,109,29.217832
-97.0,97,29.345011
-112.0,112,29.490567
-96.0,96,29.615619
-195.0,195,29.873877
-200.0,200,30.134125
-102.0,102,30.260394
-105.0,105,30.391719
-107.0,107,30.536354
-110.0,110,30.699499
-109.0,109,30.862811
-133.0,133,31.064393
-128.0,128,31.253962
-200.0,200,31.587373
-87.0,87,31.754726
-111.0,111,31.968106
