#{"t_start": 1540175296.403284, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.433885
-200.0,200,0.541389
-121.0,121,0.648799
-200.0,200,0.824408
-4.0,4,0.826674
-4.0,4,0.828984
-4.0,4,0.83118
-4.0,4,0.833429
-5.0,5,0.836335
-4.0,4,0.838611
-5.0,5,0.841556
-5.0,5,0.844311
-5.0,5,0.847167
-4.0,4,0.849404
-4.0,4,0.851817
-4.0,4,0.854262
-5.0,5,0.857567
-5.0,5,0.86084
-5.0,5,0.864044
-5.0,5,0.867164
-5.0,5,0.870139
-4.0,4,0.872672
-5.0,5,0.876082
-5.0,5,0.879103
-4.0,4,0.881668
-4.0,4,0.884369
-5.0,5,0.888054
-5.0,5,0.891954
-4.0,4,0.89544
-5.0,5,0.899773
-4.0,4,0.903164
-5.0,5,0.907493
-5.0,5,0.911664
-5.0,5,0.915612
-5.0,5,0.919807
-5.0,5,0.923842
-5.0,5,0.927851
-5.0,5,0.931618
-4.0,4,0.934519
-4.0,4,0.93707
-5.0,5,0.940111
-5.0,5,0.942974
-5.0,5,0.945827
-5.0,5,0.948686
-5.0,5,0.95171
-5.0,5,0.954774
-5.0,5,0.957854
-5.0,5,0.961091
-5.0,5,0.964087
-5.0,5,0.96717
-5.0,5,0.970192
-5.0,5,0.973125
-5.0,5,0.976007
-5.0,5,0.979024
-4.0,4,0.981324
-5.0,5,0.984405
-4.0,4,0.986853
-5.0,5,0.989836
-4.0,4,0.992479
-5.0,5,0.995886
-5.0,5,0.999766
-4.0,4,1.003514
-5.0,5,1.008815
-5.0,5,1.014588
-14.0,14,1.131425
-10.0,10,1.143823
-12.0,12,1.157962
-12.0,12,1.172035
-12.0,12,1.186272
-12.0,12,1.200242
-9.0,9,1.210946
-9.0,9,1.221374
-9.0,9,1.231778
-9.0,9,1.242458
-9.0,9,1.253037
-9.0,9,1.263613
-9.0,9,1.274099
-9.0,9,1.28512
-11.0,11,1.298624
-199.0,199,1.543604
-197.0,197,1.789085
-93.0,93,1.903259
-103.0,103,2.029735
-182.0,182,2.253054
-183.0,183,2.479128
-200.0,200,2.727855
-190.0,190,2.961001
-200.0,200,3.20733
-200.0,200,3.446703
-200.0,200,3.693821
-200.0,200,3.939498
-200.0,200,4.18623
-199.0,199,4.430807
-200.0,200,4.678235
-200.0,200,4.923718
-200.0,200,5.172482
-200.0,200,5.4201
-200.0,200,5.666955
-200.0,200,5.913479
-200.0,200,6.161336
-200.0,200,6.40924
-200.0,200,6.659683
-200.0,200,6.932136
-200.0,200,7.207066
-200.0,200,7.479645
-200.0,200,7.753536
-200.0,200,8.025108
-200.0,200,8.297071
-200.0,200,8.570071
-200.0,200,8.844147
-200.0,200,9.115508
-200.0,200,9.388632
-200.0,200,9.661554
-200.0,200,9.935848
-200.0,200,10.2083
-200.0,200,10.480547
-200.0,200,10.755179
-200.0,200,11.030924
-200.0,200,11.308871
-200.0,200,11.57684
-200.0,200,11.823454
-200.0,200,12.071635
-200.0,200,12.319443
-200.0,200,12.585813
-200.0,200,13.157365
