23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
23,30000,1
29,30000,1
29,30000,1
29,30000,1
29,30000,1
29,30000,1
29,30000,1
29,30000,1
29,30000,1
29,30000,1
29,30000,1
29,30000,1
29,30000,1
29,30000,1
29,30000,1
29,30000,1
29,30000,1
29,30000,1
29,30000,1
29,30000,1
25,35000,1
25,35000,1
25,35000,1
25,35000,1
25,35000,1
25,35000,1
25,35000,1
25,35000,1
25,35000,1
25,35000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
1,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
13,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
24,40000,1
8,45000,1
8,45000,1
8,45000,1
8,45000,1
8,45000,1
8,45000,1
8,45000,1
8,45000,1
8,45000,1
8,45000,1
8,45000,1
8,45000,1
8,45000,1
8,45000,1
8,45000,1
8,45000,1
8,45000,1
