#{"t_start": 1540225575.6538093, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.456352
-200.0,200,0.575688
-200.0,200,0.739106
-200.0,200,0.842399
-200.0,200,0.973569
-200.0,200,1.316012
-200.0,200,1.571052
-200.0,200,1.826501
-200.0,200,2.081061
-200.0,200,2.335922
-200.0,200,2.630766
-200.0,200,2.948535
-200.0,200,3.267203
-200.0,200,3.574868
-200.0,200,3.848666
-200.0,200,4.120602
-200.0,200,4.394292
-200.0,200,4.670145
-200.0,200,4.944212
-200.0,200,5.218755
-200.0,200,5.492454
-200.0,200,5.767971
-200.0,200,6.043139
-200.0,200,6.350177
-200.0,200,6.657189
-200.0,200,6.962877
-200.0,200,7.268396
-200.0,200,7.591964
-200.0,200,7.939292
-200.0,200,8.285057
-200.0,200,8.630346
-200.0,200,8.977085
-200.0,200,9.322466
-200.0,200,9.667102
-200.0,200,10.009012
-200.0,200,10.349849
-200.0,200,10.696322
-200.0,200,11.04517
-200.0,200,11.387704
-200.0,200,11.734689
-200.0,200,12.078459
-200.0,200,12.426539
-200.0,200,12.776329
