#{"t_start": 1540180203.901155, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.789632
-200.0,200,0.970497
-3.0,3,0.973621
-3.0,3,0.976774
-3.0,3,0.9799
-3.0,3,0.983055
-3.0,3,0.986474
-3.0,3,0.989706
-3.0,3,0.993011
-3.0,3,0.996191
-3.0,3,0.999305
-3.0,3,1.002334
-3.0,3,1.005334
-3.0,3,1.008247
-3.0,3,1.01109
-3.0,3,1.014417
-3.0,3,1.017435
-3.0,3,1.020454
-3.0,3,1.023517
-3.0,3,1.026506
-3.0,3,1.029569
-3.0,3,1.032641
-3.0,3,1.035726
-3.0,3,1.038806
-3.0,3,1.042119
-3.0,3,1.045297
-3.0,3,1.048379
-3.0,3,1.051481
-3.0,3,1.054682
-3.0,3,1.057813
-3.0,3,1.061383
-3.0,3,1.065105
-3.0,3,1.068707
-3.0,3,1.072305
-3.0,3,1.075815
-3.0,3,1.079421
-3.0,3,1.083099
-3.0,3,1.086883
-3.0,3,1.090584
-3.0,3,1.13549
-3.0,3,1.137175
-3.0,3,1.138869
-3.0,3,1.140391
-3.0,3,1.141779
-3.0,3,1.143143
-3.0,3,1.144454
-3.0,3,1.145985
-3.0,3,1.147357
-3.0,3,1.148732
-3.0,3,1.150095
-3.0,3,1.151486
-3.0,3,1.152916
-3.0,3,1.154294
-3.0,3,1.155782
-3.0,3,1.157253
-3.0,3,1.158593
-3.0,3,1.159919
-3.0,3,1.161239
-3.0,3,1.162667
-3.0,3,1.164098
-3.0,3,1.165402
-3.0,3,1.166731
-3.0,3,1.168173
-3.0,3,1.169523
-3.0,3,1.171
-3.0,3,1.172467
-3.0,3,1.173723
-3.0,3,1.175008
-3.0,3,1.176316
-3.0,3,1.177718
-3.0,3,1.179081
-3.0,3,1.180577
-3.0,3,1.181877
-3.0,3,1.183226
-3.0,3,1.184758
-3.0,3,1.186221
-3.0,3,1.187687
-3.0,3,1.189209
-3.0,3,1.190721
-3.0,3,1.192316
-3.0,3,1.193886
-3.0,3,1.195558
-3.0,3,1.223741
-3.0,3,1.225578
-3.0,3,1.227417
-3.0,3,1.229067
-3.0,3,1.230731
-3.0,3,1.232505
-3.0,3,1.234299
-3.0,3,1.236145
-3.0,3,1.237875
-3.0,3,1.239669
-3.0,3,1.241491
-3.0,3,1.243304
-3.0,3,1.245128
-3.0,3,1.246789
-3.0,3,1.248656
-3.0,3,1.250517
-3.0,3,1.252382
-3.0,3,1.254172
-3.0,3,1.256044
-3.0,3,1.257764
-3.0,3,1.259686
-3.0,3,1.261445
-3.0,3,1.263317
-3.0,3,1.265078
-3.0,3,1.266973
-3.0,3,1.268868
-3.0,3,1.270967
-3.0,3,1.272931
-3.0,3,1.275062
-3.0,3,1.277107
-3.0,3,1.279302
-3.0,3,1.281257
-3.0,3,1.283315
-3.0,3,1.285474
-3.0,3,1.287584
-3.0,3,1.289947
-3.0,3,1.292424
-3.0,3,1.294962
-3.0,3,1.297584
-3.0,3,1.300236
-3.0,3,1.302668
-3.0,3,1.305118
-3.0,3,1.344512
-3.0,3,1.346694
-3.0,3,1.349252
-3.0,3,1.351779
-3.0,3,1.354086
-3.0,3,1.356563
-3.0,3,1.359168
-3.0,3,1.361436
-3.0,3,1.363903
-3.0,3,1.366468
-3.0,3,1.368979
-3.0,3,1.371503
-3.0,3,1.374112
-3.0,3,1.37653
-3.0,3,1.378882
-3.0,3,1.381248
-3.0,3,1.383553
-3.0,3,1.385862
-3.0,3,1.388423
-3.0,3,1.390882
-3.0,3,1.393358
-3.0,3,1.395879
-3.0,3,1.398265
-3.0,3,1.401347
-3.0,3,1.404752
-3.0,3,1.407684
-3.0,3,1.410569
-3.0,3,1.413605
-3.0,3,1.416734
-3.0,3,1.419974
-3.0,3,1.423078
-3.0,3,1.426011
-3.0,3,1.428955
-3.0,3,1.431998
-3.0,3,1.434991
-3.0,3,1.438092
-3.0,3,1.441242
-3.0,3,1.444366
-3.0,3,1.447551
-3.0,3,1.450961
-3.0,3,1.45401
-3.0,3,1.456865
-3.0,3,1.459973
-3.0,3,1.511673
-3.0,3,1.514843
-3.0,3,1.51794
-3.0,3,1.521316
-3.0,3,1.524904
-3.0,3,1.528401
-3.0,3,1.53158
-3.0,3,1.534722
-3.0,3,1.538064
-3.0,3,1.5414
-3.0,3,1.544736
-3.0,3,1.548321
-3.0,3,1.551579
-3.0,3,1.554933
-3.0,3,1.55827
-3.0,3,1.561727
-3.0,3,1.565104
-3.0,3,1.568469
-3.0,3,1.571785
-3.0,3,1.575194
-3.0,3,1.578652
-3.0,3,1.581904
-3.0,3,1.585168
-3.0,3,1.588606
-3.0,3,1.592172
-3.0,3,1.595496
-3.0,3,1.598737
-3.0,3,1.602054
-3.0,3,1.605447
-3.0,3,1.608834
-3.0,3,1.612115
-3.0,3,1.615506
-3.0,3,1.618737
-3.0,3,1.622142
-3.0,3,1.625521
-3.0,3,1.628858
-3.0,3,1.632454
-3.0,3,1.636
-3.0,3,1.639557
-3.0,3,1.643147
-3.0,3,1.646924
-3.0,3,1.650633
-3.0,3,1.654306
-3.0,3,1.710032
-3.0,3,1.713456
-3.0,3,1.71677
-3.0,3,1.720317
