#{"t_start": 1540456744.0414171, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.509381
-200.0,200,0.619565
-200.0,200,0.715593
-200.0,200,0.715682
-200.0,200,0.811963
-200.0,200,0.812097
-200.0,200,0.907845
-200.0,200,0.907928
-200.0,200,1.308061
-200.0,200,1.308165
-200.0,200,1.603904
-200.0,200,1.604006
-200.0,200,1.896396
-200.0,200,1.896483
-200.0,200,2.176614
-200.0,200,2.176708
-200.0,200,2.461351
-200.0,200,2.461441
-200.0,200,2.746749
-200.0,200,2.746842
-200.0,200,3.038482
-200.0,200,3.038657
-200.0,200,3.331819
-200.0,200,3.331967
-200.0,200,3.624956
-200.0,200,3.625048
-200.0,200,3.921242
-200.0,200,3.921353
-200.0,200,4.213118
-200.0,200,4.213272
-200.0,200,4.505586
-200.0,200,4.505677
-200.0,200,4.800717
-200.0,200,4.800804
-200.0,200,5.091209
-200.0,200,5.091295
-200.0,200,5.37798
-200.0,200,5.37807
-200.0,200,5.665793
-200.0,200,5.66588
-200.0,200,5.946964
-200.0,200,5.947047
-200.0,200,6.238767
-200.0,200,6.238849
-200.0,200,6.528597
-200.0,200,6.528687
-200.0,200,6.823841
-200.0,200,6.823937
