#{"t_start": 1540175906.0097444, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.4545
-200.0,200,0.582669
-3.0,3,0.584476
-3.0,3,0.586276
-3.0,3,0.588063
-3.0,3,0.589927
-3.0,3,0.591762
-3.0,3,0.593544
-3.0,3,0.595382
-3.0,3,0.59725
-3.0,3,0.599141
-3.0,3,0.601193
-3.0,3,0.603295
-3.0,3,0.605565
-3.0,3,0.607799
-3.0,3,0.610502
-3.0,3,0.613126
-3.0,3,0.616026
-3.0,3,0.618777
-3.0,3,0.621403
-3.0,3,0.624092
-3.0,3,0.626804
-3.0,3,0.646907
-3.0,3,0.651549
-3.0,3,0.655706
-3.0,3,0.660027
-3.0,3,0.664433
-3.0,3,0.668783
-3.0,3,0.672717
-3.0,3,0.67667
-3.0,3,0.680597
-3.0,3,0.684535
-3.0,3,0.688434
-3.0,3,0.692326
-3.0,3,0.696258
-3.0,3,0.69965
-3.0,3,0.702702
-3.0,3,0.705372
-3.0,3,0.707963
-3.0,3,0.710111
-3.0,3,0.712027
-3.0,3,0.714079
-3.0,3,0.716177
-3.0,3,0.718201
-3.0,3,0.720191
-3.0,3,0.722049
-3.0,3,0.723974
-3.0,3,0.725974
-3.0,3,0.728155
-3.0,3,0.730198
-3.0,3,0.732172
-3.0,3,0.734214
-3.0,3,0.736353
-3.0,3,0.738318
-3.0,3,0.740605
-3.0,3,0.742838
-3.0,3,0.744912
-3.0,3,0.746907
-3.0,3,0.748962
-3.0,3,0.750934
-3.0,3,0.752913
-3.0,3,0.754787
-3.0,3,0.756664
-3.0,3,0.758615
-3.0,3,0.760595
-3.0,3,0.762487
-3.0,3,0.764405
-3.0,3,0.766292
-3.0,3,0.768422
-3.0,3,0.770806
-3.0,3,0.773147
-3.0,3,0.775711
-3.0,3,0.7781
-3.0,3,0.780565
-3.0,3,0.782908
-3.0,3,0.785033
-3.0,3,0.786948
-3.0,3,0.788861
-3.0,3,0.790766
-3.0,3,0.792891
-3.0,3,0.794977
-3.0,3,0.797029
-3.0,3,0.799016
-3.0,3,0.800985
-3.0,3,0.802928
-3.0,3,0.805017
-3.0,3,0.806958
-3.0,3,0.808965
-3.0,3,0.811044
-3.0,3,0.813048
-3.0,3,0.814973
-3.0,3,0.817197
-3.0,3,0.819523
-3.0,3,0.82172
-3.0,3,0.823797
-3.0,3,0.825762
-3.0,3,0.828007
-3.0,3,0.830422
-3.0,3,0.833302
-3.0,3,0.835545
-3.0,3,0.837705
-3.0,3,0.839859
-3.0,3,0.841898
-3.0,3,0.843933
-3.0,3,0.846109
-3.0,3,0.848316
-3.0,3,0.850277
-3.0,3,0.852424
-3.0,3,0.854409
-3.0,3,0.856308
-3.0,3,0.85827
-3.0,3,0.860341
-3.0,3,0.862387
-3.0,3,0.864396
-3.0,3,0.866484
-3.0,3,0.868882
-3.0,3,0.870852
-3.0,3,0.872882
-3.0,3,0.874841
-3.0,3,0.876866
-3.0,3,0.878804
-3.0,3,0.880877
-3.0,3,0.88303
-3.0,3,0.885171
-3.0,3,0.887347
-3.0,3,0.889393
-3.0,3,0.891488
-3.0,3,0.893594
-3.0,3,0.895564
-3.0,3,0.897622
-3.0,3,0.899708
-3.0,3,0.901811
-3.0,3,0.903962
-3.0,3,0.906007
-3.0,3,0.908214
-3.0,3,0.910176
-3.0,3,0.912395
-3.0,3,0.914416
-3.0,3,0.916514
-3.0,3,0.918585
-3.0,3,0.920609
-3.0,3,0.922737
-3.0,3,0.924814
-3.0,3,0.926811
-3.0,3,0.928838
-3.0,3,0.930922
-3.0,3,0.932963
-3.0,3,0.934959
-3.0,3,0.937039
-3.0,3,0.939022
-3.0,3,0.941126
-3.0,3,0.943064
-3.0,3,0.94504
-3.0,3,0.946936
-3.0,3,0.948964
-3.0,3,0.950954
-3.0,3,0.953102
-3.0,3,0.955147
-3.0,3,0.957171
-3.0,3,0.959386
-3.0,3,0.961649
-3.0,3,0.963978
-3.0,3,0.966596
-3.0,3,0.969144
-3.0,3,0.971769
-3.0,3,0.974485
-3.0,3,0.977182
-3.0,3,0.980004
-3.0,3,0.982721
-3.0,3,0.985489
-3.0,3,0.98823
-3.0,3,0.99166
-3.0,3,0.995678
-3.0,3,0.999905
-3.0,3,1.004156
-3.0,3,1.008295
-3.0,3,1.012544
-3.0,3,1.016887
-3.0,3,1.021053
-3.0,3,1.025269
-3.0,3,1.029506
-3.0,3,1.033726
-3.0,3,1.037668
-3.0,3,1.041566
-3.0,3,1.045555
-3.0,3,1.049267
-3.0,3,1.052508
-3.0,3,1.055159
-3.0,3,1.057683
-3.0,3,1.059968
-3.0,3,1.062301
-3.0,3,1.064958
-3.0,3,1.067436
-3.0,3,1.069851
-3.0,3,1.072293
-3.0,3,1.074655
-3.0,3,1.077136
-3.0,3,1.079528
-3.0,3,1.082071
-3.0,3,1.084619
-3.0,3,1.086918
-3.0,3,1.08929
-3.0,3,1.181176
-3.0,3,1.185531
-3.0,3,1.189462
-3.0,3,1.193294
-3.0,3,1.1969
-3.0,3,1.200462
-3.0,3,1.204245
-3.0,3,1.208406
-3.0,3,1.212258
-3.0,3,1.216096
-3.0,3,1.219829
-3.0,3,1.223562
-3.0,3,1.227135
-3.0,3,1.230885
-3.0,3,1.234276
-3.0,3,1.237794
-3.0,3,1.241491
-3.0,3,1.245099
-3.0,3,1.248686
-3.0,3,1.252426
-3.0,3,1.25634
-3.0,3,1.260188
-3.0,3,1.26393
-3.0,3,1.26777
-3.0,3,1.271512
-3.0,3,1.275422
-3.0,3,1.279389
-3.0,3,1.283198
-3.0,3,1.286971
-3.0,3,1.290952
-3.0,3,1.294768
-3.0,3,1.298546
-3.0,3,1.30248
-3.0,3,1.306359
-3.0,3,1.310281
-3.0,3,1.31424
-3.0,3,1.318104
-3.0,3,1.322075
-3.0,3,1.325936
-3.0,3,1.329828
-3.0,3,1.333721
-3.0,3,1.337537
-3.0,3,1.341469
-3.0,3,1.345333
-3.0,3,1.349141
-3.0,3,1.352885
-3.0,3,1.356773
-3.0,3,1.360676
-3.0,3,1.364509
-3.0,3,1.368335
-3.0,3,1.372075
-3.0,3,1.375983
-3.0,3,1.379838
-3.0,3,1.383581
-3.0,3,1.38731
-3.0,3,1.391273
-3.0,3,1.395106
-3.0,3,1.398941
-3.0,3,1.402709
-3.0,3,1.406586
-3.0,3,1.410348
-3.0,3,1.414
-3.0,3,1.41848
-3.0,3,1.422406
-3.0,3,1.426211
-3.0,3,1.429976
-3.0,3,1.433839
-3.0,3,1.437595
-3.0,3,1.441442
-3.0,3,1.445166
-3.0,3,1.448915
-3.0,3,1.452694
-3.0,3,1.457633
-3.0,3,1.4679
-3.0,3,1.472428
-3.0,3,1.477004
-3.0,3,1.480848
-3.0,3,1.485115
-3.0,3,1.489279
-3.0,3,1.493177
-3.0,3,1.497543
-3.0,3,1.501476
-3.0,3,1.505256
-3.0,3,1.509245
-3.0,3,1.512928
-3.0,3,1.516797
-3.0,3,1.520854
-3.0,3,1.524647
-3.0,3,1.528294
-3.0,3,1.531942
-3.0,3,1.535492
-3.0,3,1.538962
