#{"t_start": 1540947160.1551576, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.558776
-200.0,200,0.804639
-200.0,200,1.051271
-200.0,200,1.05142
-200.0,200,1.304909
-200.0,200,1.305181
-200.0,200,1.502819
-200.0,200,1.502979
-200.0,200,1.896165
-200.0,200,1.896277
-200.0,200,1.986797
-65.0,65,1.98692
-65.0,65,1.986982
-200.0,200,2.257875
-200.0,200,2.257987
-200.0,200,2.378093
-94.0,94,2.378206
-94.0,94,2.378262
-200.0,200,2.411474
-94.0,94,2.411588
-27.0,27,2.411656
-27.0,27,2.411706
-200.0,200,2.667553
-200.0,200,2.667675
-200.0,200,2.705239
-94.0,94,2.705353
-27.0,27,2.705407
-27.0,27,2.705455
-200.0,200,2.825132
-94.0,94,2.825235
-94.0,94,2.825291
-200.0,200,2.867801
-32.0,32,2.867915
-32.0,32,2.86797
-200.0,200,2.908337
-32.0,32,2.90845
-32.0,32,2.908507
-200.0,200,3.162121
-200.0,200,3.162237
-200.0,200,3.206139
-32.0,32,3.206247
-32.0,32,3.206304
-200.0,200,3.23973
-94.0,94,3.239841
-27.0,27,3.239898
-27.0,27,3.239946
-200.0,200,3.360113
-94.0,94,3.360224
-94.0,94,3.36028
-200.0,200,3.615283
-200.0,200,3.615389
-200.0,200,3.648463
-94.0,94,3.648571
-27.0,27,3.648625
-27.0,27,3.648671
-200.0,200,3.766398
-94.0,94,3.766507
-94.0,94,3.766559
-200.0,200,3.799506
-94.0,94,3.799618
-27.0,27,3.799688
-27.0,27,3.799739
-200.0,200,3.832909
-94.0,94,3.83302
-27.0,27,3.833078
-27.0,27,3.833129
-200.0,200,3.923079
-65.0,65,3.923197
-65.0,65,3.923255
-200.0,200,4.18445
-200.0,200,4.184569
-200.0,200,4.225222
-32.0,32,4.225337
-32.0,32,4.225393
-200.0,200,4.311471
-65.0,65,4.31161
-65.0,65,4.311686
-200.0,200,4.570376
-200.0,200,4.570489
-200.0,200,4.605067
-94.0,94,4.605179
-27.0,27,4.605236
-27.0,27,4.605285
-200.0,200,4.651961
-32.0,32,4.652078
-32.0,32,4.652135
-200.0,200,4.7758
-94.0,94,4.775904
-94.0,94,4.775961
-200.0,200,5.035772
-200.0,200,5.035885
-200.0,200,5.076795
-32.0,32,5.076913
-32.0,32,5.076968
-200.0,200,5.112129
-94.0,94,5.112242
-27.0,27,5.112299
-27.0,27,5.112348
-200.0,200,5.370455
-200.0,200,5.370568
-200.0,200,5.409515
-94.0,94,5.409616
-27.0,27,5.409674
-27.0,27,5.409725
-200.0,200,5.680091
-200.0,200,5.680193
-200.0,200,5.727893
-32.0,32,5.728015
-32.0,32,5.728079
-200.0,200,5.864523
-94.0,94,5.864641
-94.0,94,5.864704
-200.0,200,6.001113
-94.0,94,6.001227
-94.0,94,6.00129
-200.0,200,6.046522
-32.0,32,6.046643
-32.0,32,6.046848
-200.0,200,6.335096
-200.0,200,6.335215
