#{"t_start": 1540787941.0664983, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.528201
-200.0,200,0.633825
-200.0,200,0.726846
-200.0,200,0.72693
-200.0,200,0.820007
-200.0,200,0.820101
-200.0,200,0.916256
-200.0,200,0.916347
-200.0,200,1.323098
-200.0,200,1.323192
-200.0,200,1.600198
-200.0,200,1.600291
-200.0,200,1.876766
-200.0,200,1.876856
-200.0,200,2.156071
-200.0,200,2.15616
-200.0,200,2.433351
-200.0,200,2.433435
-200.0,200,2.708083
-200.0,200,2.70817
-200.0,200,2.987084
-200.0,200,2.987179
-200.0,200,3.261439
-200.0,200,3.261535
-200.0,200,3.537147
-200.0,200,3.537241
-200.0,200,3.813982
-200.0,200,3.814076
-200.0,200,4.089887
-200.0,200,4.089974
-200.0,200,4.36707
-200.0,200,4.36716
-200.0,200,4.643268
-200.0,200,4.643365
-200.0,200,4.918062
-200.0,200,4.918155
-200.0,200,5.191796
-200.0,200,5.191884
-200.0,200,5.463552
-200.0,200,5.463654
-200.0,200,5.728322
-200.0,200,5.728425
-200.0,200,5.996062
-200.0,200,5.996159
-200.0,200,6.270358
-200.0,200,6.270453
-200.0,200,6.543516
-200.0,200,6.543616
-200.0,200,6.816859
-200.0,200,6.816961
-200.0,200,7.079266
-200.0,200,7.079357
-200.0,200,7.352239
-200.0,200,7.352335
-200.0,200,7.625672
-200.0,200,7.625774
-200.0,200,7.900193
-200.0,200,7.900293
-200.0,200,8.172104
-200.0,200,8.172206
-200.0,200,8.447437
-200.0,200,8.447535
-200.0,200,8.719957
-200.0,200,8.720058
-200.0,200,8.984762
-200.0,200,8.984861
-200.0,200,9.259256
-200.0,200,9.259355
-200.0,200,9.532713
-200.0,200,9.53282
-200.0,200,9.804439
-200.0,200,9.804535
-200.0,200,10.080364
-200.0,200,10.080472
-200.0,200,10.350353
-200.0,200,10.350449
-200.0,200,10.622088
-200.0,200,10.622182
-200.0,200,10.894807
-200.0,200,10.894914
-200.0,200,11.17023
-200.0,200,11.170332
-200.0,200,11.446656
-200.0,200,11.446757
-200.0,200,11.720663
-200.0,200,11.720767
-200.0,200,11.993979
-200.0,200,11.994073
-200.0,200,12.267734
-200.0,200,12.267831
-200.0,200,12.53915
-200.0,200,12.539252
-200.0,200,12.812974
-200.0,200,12.813068
-200.0,200,13.083531
-200.0,200,13.083633
-200.0,200,13.353613
-200.0,200,13.353709
-200.0,200,13.627056
-200.0,200,13.627154
-200.0,200,13.900243
-200.0,200,13.900347
-183.0,183,14.146883
-183.0,183,14.146996
-200.0,200,14.419976
-200.0,200,14.42009
-200.0,200,14.689361
-200.0,200,14.689476
-200.0,200,14.960468
-200.0,200,14.960594
-200.0,200,15.23105
-200.0,200,15.231165
-200.0,200,15.502267
-200.0,200,15.502392
-200.0,200,15.774131
-200.0,200,15.774245
-200.0,200,16.047246
-200.0,200,16.047361
-200.0,200,16.316087
-200.0,200,16.316207
-200.0,200,16.589618
-200.0,200,16.589733
-200.0,200,16.860822
-200.0,200,16.860946
-200.0,200,17.131177
-200.0,200,17.131289
-200.0,200,17.40349
-200.0,200,17.403594
-200.0,200,17.661982
-200.0,200,17.662091
-200.0,200,17.920289
-200.0,200,17.920397
-200.0,200,18.178682
-200.0,200,18.178789
-200.0,200,18.445318
-200.0,200,18.445434
-200.0,200,18.717196
-200.0,200,18.717332
