#{"t_start": 1540462743.8916867, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.501208
-200.0,200,0.611291
-200.0,200,0.707655
-200.0,200,0.707738
-200.0,200,0.804302
-200.0,200,0.804436
-200.0,200,0.898329
-200.0,200,0.898421
-200.0,200,1.321741
-200.0,200,1.321848
-200.0,200,1.622049
-200.0,200,1.622227
-200.0,200,1.914014
-200.0,200,1.914104
-200.0,200,2.203757
-200.0,200,2.203844
-200.0,200,2.493624
-200.0,200,2.49371
-200.0,200,2.774791
-200.0,200,2.774878
-200.0,200,3.054893
-200.0,200,3.054979
-200.0,200,3.339277
-200.0,200,3.339366
-200.0,200,3.627802
-200.0,200,3.627907
-200.0,200,3.927095
-200.0,200,3.927191
-200.0,200,4.215163
-200.0,200,4.21527
-200.0,200,4.503848
-200.0,200,4.503987
-200.0,200,4.795748
-200.0,200,4.795837
-200.0,200,5.085969
-200.0,200,5.086054
-200.0,200,5.377037
-200.0,200,5.377148
-200.0,200,5.670532
-200.0,200,5.670636
-200.0,200,5.944834
-200.0,200,5.944915
-200.0,200,6.230649
-200.0,200,6.230733
-200.0,200,6.515102
-200.0,200,6.515205
-200.0,200,6.799378
-200.0,200,6.799459
-200.0,200,7.096731
-200.0,200,7.096825
-200.0,200,7.383752
-200.0,200,7.383858
-200.0,200,7.660606
-200.0,200,7.660717
-200.0,200,7.945779
-200.0,200,7.945887
-200.0,200,8.238787
-200.0,200,8.238874
-200.0,200,8.536611
-200.0,200,8.536699
-200.0,200,8.818473
-200.0,200,8.818558
-200.0,200,9.099256
-200.0,200,9.099338
-200.0,200,9.374767
-200.0,200,9.37486
-200.0,200,9.65623
-200.0,200,9.65638
-200.0,200,9.944727
-200.0,200,9.944815
-200.0,200,10.241992
-200.0,200,10.242083
-200.0,200,10.535285
-200.0,200,10.535388
-200.0,200,10.829949
-200.0,200,10.83005
-200.0,200,11.113525
-200.0,200,11.113611
-200.0,200,11.402177
-200.0,200,11.402262
-200.0,200,11.691016
-200.0,200,11.691116
-200.0,200,11.974547
-200.0,200,11.974637
-200.0,200,12.257195
-200.0,200,12.257281
-200.0,200,12.539087
-200.0,200,12.53917
-200.0,200,12.819861
-200.0,200,12.819956
-200.0,200,13.104867
-200.0,200,13.104974
-200.0,200,13.390435
-200.0,200,13.390557
-200.0,200,13.679092
-200.0,200,13.679172
-200.0,200,13.970742
