#{"t_start": 1540230669.376758, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.465968
-200.0,200,0.562299
-200.0,200,0.65286
-200.0,200,0.739858
-200.0,200,0.829969
-200.0,200,1.168922
-200.0,200,1.433622
-200.0,200,1.694587
-200.0,200,1.956075
-200.0,200,2.215119
-200.0,200,2.479473
-200.0,200,2.743702
-200.0,200,3.005597
-200.0,200,3.268723
-200.0,200,3.53029
-200.0,200,3.795909
-200.0,200,4.060618
-200.0,200,4.330057
-200.0,200,4.592361
-200.0,200,4.856147
-200.0,200,5.1158
-200.0,200,5.374987
-200.0,200,5.631478
-200.0,200,5.890579
-200.0,200,6.157181
-200.0,200,6.428263
-200.0,200,6.707185
-200.0,200,7.011321
-200.0,200,7.296071
-200.0,200,7.556653
-200.0,200,7.817852
-200.0,200,8.070678
-200.0,200,8.329529
-200.0,200,8.589993
-200.0,200,8.859639
-200.0,200,9.103944
-200.0,200,9.347958
-200.0,200,9.604491
-200.0,200,9.86492
-200.0,200,10.127285
-200.0,200,10.391692
-200.0,200,10.645282
-200.0,200,10.901322
-200.0,200,11.161929
-200.0,200,11.42018
-200.0,200,11.69282
-200.0,200,12.004654
-200.0,200,12.262637
-200.0,200,12.547225
-200.0,200,12.838366
-200.0,200,13.093222
-200.0,200,13.354776
-200.0,200,13.606885
-200.0,200,13.868268
-200.0,200,14.12556
-200.0,200,14.383389
-200.0,200,14.653439
-200.0,200,14.914874
-200.0,200,15.162608
-200.0,200,15.409948
-200.0,200,15.669434
-200.0,200,15.921334
-200.0,200,16.180634
-200.0,200,16.438113
-200.0,200,16.694373
-200.0,200,16.951894
-200.0,200,17.209505
-200.0,200,17.466396
-200.0,200,17.740209
-200.0,200,18.025318
-200.0,200,18.309018
-200.0,200,18.592637
-200.0,200,18.876645
-200.0,200,19.161452
-200.0,200,19.446076
-200.0,200,19.73139
-200.0,200,20.016459
-200.0,200,20.299288
-200.0,200,20.585668
-184.0,184,20.843322
-200.0,200,21.133292
-200.0,200,21.428867
-200.0,200,21.747502
-200.0,200,22.066926
-200.0,200,22.384618
-200.0,200,22.704565
-200.0,200,23.06818
-200.0,200,23.430161
-200.0,200,23.788108
-200.0,200,24.055478
-200.0,200,24.323351
-200.0,200,24.590707
-200.0,200,24.859675
-200.0,200,25.12757
-200.0,200,25.399529
-200.0,200,25.696056
-200.0,200,25.992339
-200.0,200,26.289368
-200.0,200,26.584996
-200.0,200,26.881778
-200.0,200,27.178958
-200.0,200,27.474613
-200.0,200,27.769398
-200.0,200,28.066813
-200.0,200,28.361808
-200.0,200,28.655225
-200.0,200,28.949492
-200.0,200,29.245636
-200.0,200,29.540062
-200.0,200,29.835833
-200.0,200,30.13114
-200.0,200,30.426744
-200.0,200,30.72376
-200.0,200,31.05613
-200.0,200,31.390481
-200.0,200,31.72237
-200.0,200,32.055551
-200.0,200,32.350382
-200.0,200,32.593918
-200.0,200,32.854935
-200.0,200,33.123132
-200.0,200,33.390272
-200.0,200,33.657589
-200.0,200,33.944844
-200.0,200,34.240197
