#{"t_start": 1540962610.7998068, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.550152
-200.0,200,0.656863
-200.0,200,0.752574
-200.0,200,0.752669
-200.0,200,0.850166
-200.0,200,0.850258
-200.0,200,0.948578
-200.0,200,0.948671
-200.0,200,1.366814
-200.0,200,1.366909
-200.0,200,1.455368
-65.0,65,1.45552
-65.0,65,1.455566
-200.0,200,1.744271
-200.0,200,1.744386
-200.0,200,1.888785
-94.0,94,1.888934
-94.0,94,1.888982
-200.0,200,1.927468
-94.0,94,1.927573
-27.0,27,1.92762
-27.0,27,1.92766
-200.0,200,2.215874
-200.0,200,2.216011
-200.0,200,2.258404
-94.0,94,2.25854
-27.0,27,2.258618
-27.0,27,2.258659
-200.0,200,2.393125
-94.0,94,2.393239
-94.0,94,2.393293
-200.0,200,2.441102
-32.0,32,2.441234
-32.0,32,2.441282
-200.0,200,2.48788
-32.0,32,2.48799
-32.0,32,2.488059
-200.0,200,2.777069
-200.0,200,2.777186
-200.0,200,2.826505
-32.0,32,2.82661
-32.0,32,2.826658
-200.0,200,2.863719
-94.0,94,2.86383
-27.0,27,2.863883
-27.0,27,2.863942
-200.0,200,3.00019
-94.0,94,3.000319
-94.0,94,3.000372
-200.0,200,3.287331
-200.0,200,3.28745
-200.0,200,3.326646
-94.0,94,3.326763
-27.0,27,3.326825
-27.0,27,3.326864
-200.0,200,3.464719
-94.0,94,3.464849
-94.0,94,3.464915
-200.0,200,3.501928
-94.0,94,3.502041
-27.0,27,3.502109
-27.0,27,3.502152
-200.0,200,3.540609
-94.0,94,3.540757
-27.0,27,3.54082
-27.0,27,3.540862
-200.0,200,3.640148
-65.0,65,3.640278
-65.0,65,3.640325
-200.0,200,3.925224
-200.0,200,3.925351
-200.0,200,3.973591
-32.0,32,3.973732
-32.0,32,3.973779
-200.0,200,4.069181
-65.0,65,4.069291
-65.0,65,4.069356
-200.0,200,4.354244
-200.0,200,4.354345
-200.0,200,4.389792
-94.0,94,4.389897
-27.0,27,4.389944
-27.0,27,4.389984
-200.0,200,4.439495
-32.0,32,4.439633
-32.0,32,4.439682
-200.0,200,4.579545
-94.0,94,4.579651
-94.0,94,4.579713
-200.0,200,4.866275
-200.0,200,4.866388
-200.0,200,4.911644
-32.0,32,4.911742
-32.0,32,4.911788
-200.0,200,4.948374
-94.0,94,4.948476
-27.0,27,4.948522
-27.0,27,4.948562
-200.0,200,5.235719
-200.0,200,5.235828
-200.0,200,5.275152
-94.0,94,5.275246
-27.0,27,5.275293
-27.0,27,5.275334
-200.0,200,5.560716
-200.0,200,5.560805
-200.0,200,5.606888
-32.0,32,5.607062
-32.0,32,5.607128
