#{"t_start": 1540440677.041049, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.616237
-200.0,200,0.731621
-3.0,3,0.733091
-3.0,3,0.734469
-3.0,3,0.735887
-3.0,3,0.73749
-3.0,3,0.739072
-3.0,3,0.740413
-3.0,3,0.74375
-3.0,3,0.745593
-3.0,3,0.747052
-3.0,3,0.748506
-3.0,3,0.750065
-3.0,3,0.75153
-3.0,3,0.753078
-3.0,3,0.754441
-3.0,3,0.755945
-3.0,3,0.757267
-3.0,3,0.758701
-3.0,3,0.76015
-3.0,3,0.762136
-3.0,3,0.764981
-3.0,3,0.766529
-3.0,3,0.768125
-3.0,3,0.769546
-3.0,3,0.770955
-3.0,3,0.772385
-3.0,3,0.773917
-3.0,3,0.775379
-3.0,3,0.776726
-3.0,3,0.7781
-3.0,3,0.781096
-3.0,3,0.78276
-3.0,3,0.784414
-3.0,3,0.785884
-3.0,3,0.79352
-3.0,3,0.794962
-3.0,3,0.796317
-3.0,3,0.797684
-3.0,3,0.79931
-3.0,3,0.801973
-3.0,3,0.803733
-3.0,3,0.805151
-3.0,3,0.806483
-3.0,3,0.807916
-3.0,3,0.809272
-3.0,3,0.810875
-3.0,3,0.812301
-3.0,3,0.813785
-3.0,3,0.815386
-3.0,3,0.818098
-3.0,3,0.81962
-3.0,3,0.821121
-3.0,3,0.822592
-3.0,3,0.824004
-3.0,3,0.825476
-3.0,3,0.82695
-3.0,3,0.828494
-3.0,3,0.829995
-3.0,3,0.831403
-3.0,3,0.83281
-3.0,3,0.83403
-3.0,3,0.835365
-3.0,3,0.838592
-3.0,3,0.840184
-3.0,3,0.841577
-3.0,3,0.842957
-3.0,3,0.844349
-3.0,3,0.851925
-3.0,3,0.854881
-3.0,3,0.856456
-3.0,3,0.857882
-3.0,3,0.859303
-3.0,3,0.860837
-3.0,3,0.862206
-3.0,3,0.863647
-3.0,3,0.86521
-3.0,3,0.866574
-3.0,3,0.867972
-3.0,3,0.869319
-3.0,3,0.870727
-3.0,3,0.872082
-3.0,3,0.874551
-3.0,3,0.876467
-3.0,3,0.877901
-3.0,3,0.879402
-3.0,3,0.880928
-3.0,3,0.882332
-3.0,3,0.884031
-3.0,3,0.885473
-3.0,3,0.886886
-3.0,3,0.888219
-3.0,3,0.890592
-3.0,3,0.892548
-3.0,3,0.893851
-3.0,3,0.895267
-3.0,3,0.896563
-3.0,3,0.897958
-3.0,3,0.899417
-3.0,3,0.900955
-3.0,3,0.902412
-3.0,3,0.909184
-3.0,3,0.912101
-3.0,3,0.913611
-3.0,3,0.915059
-3.0,3,0.916468
-3.0,3,0.917813
-3.0,3,0.919509
-3.0,3,0.921272
-3.0,3,0.92277
-3.0,3,0.924231
-3.0,3,0.925719
-3.0,3,0.929232
-3.0,3,0.930686
-3.0,3,0.932014
-3.0,3,0.933502
-3.0,3,0.934899
-3.0,3,0.936369
-3.0,3,0.937843
-3.0,3,0.939438
-3.0,3,0.940779
-3.0,3,0.94209
-3.0,3,0.943452
-3.0,3,0.944735
-3.0,3,0.946234
-3.0,3,0.949278
-3.0,3,0.950719
-3.0,3,0.952127
-3.0,3,0.953502
-3.0,3,0.954882
-3.0,3,0.95624
-3.0,3,0.957538
-3.0,3,0.959435
-3.0,3,0.960766
-3.0,3,0.962043
-3.0,3,0.970477
-3.0,3,0.972062
-3.0,3,0.973525
-3.0,3,0.975037
-3.0,3,0.976523
-3.0,3,0.97811
-3.0,3,0.979505
-3.0,3,0.980925
-3.0,3,0.982241
-3.0,3,0.983804
-3.0,3,0.986263
-3.0,3,0.987671
-3.0,3,0.989038
-3.0,3,0.990364
-3.0,3,0.991846
-3.0,3,0.993244
-3.0,3,0.994725
-3.0,3,0.996343
-3.0,3,0.997751
-3.0,3,0.999149
-3.0,3,1.001652
-3.0,3,1.003447
-3.0,3,1.004862
-3.0,3,1.006352
-3.0,3,1.007798
-3.0,3,1.009254
-3.0,3,1.010747
-3.0,3,1.012226
-3.0,3,1.01388
-3.0,3,1.015357
-3.0,3,1.016754
-3.0,3,1.018153
-3.0,3,1.019506
-3.0,3,1.026123
-3.0,3,1.027539
-3.0,3,1.028861
-3.0,3,1.030305
-3.0,3,1.031807
-3.0,3,1.033264
-3.0,3,1.034556
-3.0,3,1.03585
-3.0,3,1.038707
-3.0,3,1.04032
-3.0,3,1.042033
-3.0,3,1.043638
-3.0,3,1.044959
-3.0,3,1.046273
-3.0,3,1.047628
-3.0,3,1.049218
-3.0,3,1.050645
-3.0,3,1.052031
-3.0,3,1.053257
-3.0,3,1.054547
-3.0,3,1.055996
-3.0,3,1.059264
-3.0,3,1.062472
-3.0,3,1.0643
-3.0,3,1.065834
-3.0,3,1.067378
-3.0,3,1.068804
-3.0,3,1.070383
-3.0,3,1.071855
-3.0,3,1.075002
-3.0,3,1.076825
-3.0,3,1.078286
-3.0,3,1.079711
-3.0,3,1.085104
-3.0,3,1.196907
-3.0,3,1.201479
-3.0,3,1.20715
-3.0,3,1.21138
-3.0,3,1.216038
-3.0,3,1.220489
-3.0,3,1.226353
-3.0,3,1.230432
-3.0,3,1.235085
-3.0,3,1.23908
-3.0,3,1.245081
-3.0,3,1.249543
-3.0,3,1.254145
-3.0,3,1.260282
-3.0,3,1.264404
-3.0,3,1.26888
-3.0,3,1.273001
-3.0,3,1.278719
-3.0,3,1.284064
-3.0,3,1.288172
-3.0,3,1.292591
-3.0,3,1.298527
-3.0,3,1.302512
-3.0,3,1.307085
-3.0,3,1.311283
-3.0,3,1.317173
-3.0,3,1.321449
-3.0,3,1.325496
-3.0,3,1.329636
-3.0,3,1.335829
-3.0,3,1.340195
-3.0,3,1.345806
-3.0,3,1.350416
-3.0,3,1.360068
-3.0,3,1.364686
-3.0,3,1.368808
-3.0,3,1.37467
-3.0,3,1.379029
-3.0,3,1.383755
-3.0,3,1.387661
-3.0,3,1.394009
-3.0,3,1.398463
-3.0,3,1.40287
-3.0,3,1.407614
-3.0,3,1.415622
-3.0,3,1.419966
-3.0,3,1.424057
-3.0,3,1.430596
-3.0,3,1.434799
-3.0,3,1.439374
-3.0,3,1.443403
-3.0,3,1.449735
-3.0,3,1.453774
-3.0,3,1.458478
-3.0,3,1.462625
-3.0,3,1.46855
-3.0,3,1.472838
-3.0,3,1.477458
-3.0,3,1.482048
-3.0,3,1.487856
-3.0,3,1.492396
-3.0,3,1.497097
-3.0,3,1.503246
-3.0,3,1.507717
-3.0,3,1.512403
-3.0,3,1.516771
-3.0,3,1.526923
-3.0,3,1.531851
-3.0,3,1.536128
-3.0,3,1.542367
-3.0,3,1.546934
-3.0,3,1.552744
-3.0,3,1.560351
-3.0,3,1.565679
-3.0,3,1.570312
-3.0,3,1.577351
-3.0,3,1.582694
-3.0,3,1.587212
-3.0,3,1.591609
-3.0,3,1.597808
-3.0,3,1.602168
-3.0,3,1.607808
-3.0,3,1.613335
-3.0,3,1.618053
-3.0,3,1.62268
-3.0,3,1.627584
-3.0,3,1.633178
-3.0,3,1.638091
-3.0,3,1.642951
-3.0,3,1.647683
-3.0,3,1.653567
-3.0,3,1.658889
-3.0,3,1.663905
-3.0,3,1.668678
-3.0,3,1.67504
-3.0,3,1.679655
-3.0,3,1.684418
-3.0,3,1.691047
-3.0,3,1.695417
-3.0,3,1.704316
-3.0,3,1.710104
-3.0,3,1.714546
-3.0,3,1.719609
-3.0,3,1.72479
-3.0,3,1.732124
-3.0,3,1.737236
-3.0,3,1.742296
-3.0,3,1.748571
-3.0,3,1.753136
-3.0,3,1.757888
-3.0,3,1.764031
-3.0,3,1.768931
-9.0,9,1.784272
-10.0,10,1.799913
-9.0,9,1.814014
-12.0,12,1.83378
-12.0,12,1.852715
-11.0,11,1.870323
-9.0,9,1.890022
-11.0,11,1.908298
-200.0,200,2.242474
-9.0,9,2.2579
-11.0,11,2.27542
-15.0,15,2.302826
-8.0,8,2.316892
-11.0,11,2.334955
-9.0,9,2.351119
-13.0,13,2.371392
-17.0,17,2.403187
-13.0,13,2.424612
-10.0,10,2.440511
-9.0,9,2.455139
-12.0,12,2.474273
-13.0,13,2.494384
-15.0,15,2.518044
-10.0,10,2.534316
-11.0,11,2.556536
-8.0,8,2.569888
-8.0,8,2.583201
-8.0,8,2.594324
-8.0,8,2.607701
-8.0,8,2.620592
-11.0,11,2.638363
-8.0,8,2.653201
-9.0,9,2.666002
-9.0,9,2.680091
-9.0,9,2.694773
-17.0,17,2.723472
-12.0,12,2.741628
-9.0,9,2.755982
-8.0,8,2.769422
-9.0,9,2.783473
-11.0,11,2.800815
-12.0,12,2.819115
-11.0,11,2.836185
-12.0,12,2.85363
-9.0,9,2.87422
-8.0,8,2.886295
-8.0,8,2.899167
-19.0,19,2.929662
-8.0,8,2.940823
-11.0,11,2.958639
-200.0,200,3.279898
-15.0,15,3.304322
-12.0,12,3.323308
-10.0,10,3.338989
-10.0,10,3.359653
-200.0,200,3.689173
-11.0,11,3.706388
-8.0,8,3.719404
-23.0,23,3.754291
-8.0,8,3.765364
-8.0,8,3.780468
-10.0,10,3.796354
-8.0,8,3.809774
-8.0,8,3.821135
-200.0,200,4.144633
-4.0,4,4.150232
-4.0,4,4.157991
-4.0,4,4.163825
-4.0,4,4.175023
-4.0,4,4.180686
-4.0,4,4.186217
-4.0,4,4.194281
-4.0,4,4.200012
-4.0,4,4.205541
-4.0,4,4.212848
-4.0,4,4.218737
-4.0,4,4.22451
-4.0,4,4.232248
-4.0,4,4.237705
-4.0,4,4.24326
-4.0,4,4.250785
-4.0,4,4.256352
-4.0,4,4.262376
-4.0,4,4.269478
-4.0,4,4.275059
-4.0,4,4.281353
-4.0,4,4.288753
