#{"t_start": 1540175364.32998, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.456649
-200.0,200,0.559726
-13.0,13,0.56647
-200.0,200,0.676123
-200.0,200,0.870575
-5.0,5,0.877995
-5.0,5,0.884932
-4.0,4,0.890842
-5.0,5,0.898212
-5.0,5,0.905355
-5.0,5,0.912779
-5.0,5,0.920302
-4.0,4,0.926292
-5.0,5,0.93364
-4.0,4,0.939796
-5.0,5,0.947552
-4.0,4,0.953414
-5.0,5,0.960741
-5.0,5,0.968095
-5.0,5,0.97512
-5.0,5,0.982355
-5.0,5,0.989879
-5.0,5,0.997375
-5.0,5,1.004728
-5.0,5,1.0119
-5.0,5,1.019315
-5.0,5,1.02683
-5.0,5,1.034239
-5.0,5,1.041571
-5.0,5,1.049132
-5.0,5,1.056429
-5.0,5,1.063753
-5.0,5,1.071185
-5.0,5,1.07848
-5.0,5,1.085722
-5.0,5,1.093167
-5.0,5,1.100727
-5.0,5,1.10793
-5.0,5,1.115606
-5.0,5,1.123046
-5.0,5,1.130376
-5.0,5,1.137741
-5.0,5,1.144959
-5.0,5,1.253563
-11.0,11,1.268541
-9.0,9,1.280185
-12.0,12,1.294915
-12.0,12,1.309593
-12.0,12,1.323637
-11.0,11,1.336734
-9.0,9,1.347562
-9.0,9,1.358108
-9.0,9,1.368781
-9.0,9,1.379528
-9.0,9,1.390371
-9.0,9,1.401473
-9.0,9,1.412873
-9.0,9,1.424088
-10.0,10,1.43662
-200.0,200,1.685912
-200.0,200,1.960086
-200.0,200,2.232387
-183.0,183,2.480626
-26.0,26,2.516462
-194.0,194,2.78378
-192.0,192,3.062289
-200.0,200,3.369375
-200.0,200,3.70673
-200.0,200,4.054082
-200.0,200,4.404914
-200.0,200,4.753648
-200.0,200,5.10339
-200.0,200,5.452335
-133.0,133,5.684583
-200.0,200,6.032902
-200.0,200,6.381408
-200.0,200,6.731087
-200.0,200,7.080975
-139.0,139,7.323892
-200.0,200,7.672897
-200.0,200,8.058202
-200.0,200,8.4627
-200.0,200,8.869156
-171.0,171,9.216523
-200.0,200,9.621149
-200.0,200,10.026099
-200.0,200,10.431983
-200.0,200,10.836916
-200.0,200,11.243217
-200.0,200,11.647649
-200.0,200,12.056054
-200.0,200,12.461821
-200.0,200,12.868884
-200.0,200,13.277628
-200.0,200,13.679678
-200.0,200,14.083942
-200.0,200,14.492899
-200.0,200,14.898557
-200.0,200,15.305052
-200.0,200,15.707243
-200.0,200,16.110768
-200.0,200,16.516861
-200.0,200,16.925483
-200.0,200,17.333771
-200.0,200,17.739969
-200.0,200,18.205017
