#{"t_start": 1540448914.873236, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.509615
-200.0,200,0.683064
-3.0,3,0.685359
-3.0,3,0.687427
-3.0,3,0.689425
-3.0,3,0.691665
-3.0,3,0.693657
-3.0,3,0.695775
-3.0,3,0.69774
-3.0,3,0.699768
-3.0,3,0.701709
-3.0,3,0.703745
-3.0,3,0.705731
-3.0,3,0.707817
-3.0,3,0.710274
-3.0,3,0.712533
-3.0,3,0.714395
-3.0,3,0.716445
-3.0,3,0.718312
-3.0,3,0.720392
-3.0,3,0.722417
-3.0,3,0.724329
-3.0,3,0.726294
-3.0,3,0.728334
-3.0,3,0.730335
-3.0,3,0.732383
-3.0,3,0.734197
-3.0,3,0.736067
-3.0,3,0.738157
-3.0,3,0.740242
-3.0,3,0.74222
-3.0,3,0.744232
-3.0,3,0.746252
-3.0,3,0.748245
-3.0,3,0.750235
-3.0,3,0.759002
-3.0,3,0.760988
-3.0,3,0.762997
-3.0,3,0.765001
-3.0,3,0.767012
-3.0,3,0.769028
-3.0,3,0.771011
-3.0,3,0.772931
-3.0,3,0.774912
-3.0,3,0.776924
-3.0,3,0.779017
-3.0,3,0.78133
-3.0,3,0.783348
-3.0,3,0.785466
-3.0,3,0.787377
-3.0,3,0.789401
-3.0,3,0.791302
-3.0,3,0.793199
-3.0,3,0.795231
-3.0,3,0.79726
-3.0,3,0.79933
-3.0,3,0.80152
-3.0,3,0.803534
-3.0,3,0.805825
-3.0,3,0.808479
-3.0,3,0.810546
-3.0,3,0.812499
-3.0,3,0.81431
-3.0,3,0.816331
-3.0,3,0.81821
-3.0,3,0.820237
-3.0,3,0.822211
-3.0,3,0.824236
-3.0,3,0.833014
-3.0,3,0.83494
-3.0,3,0.836918
-3.0,3,0.838839
-3.0,3,0.840806
-3.0,3,0.842776
-3.0,3,0.844827
-3.0,3,0.846823
-3.0,3,0.848792
-3.0,3,0.850864
-3.0,3,0.85281
-3.0,3,0.854701
-3.0,3,0.856776
-3.0,3,0.858884
-3.0,3,0.860971
-3.0,3,0.862986
-3.0,3,0.864948
-3.0,3,0.867071
-3.0,3,0.869137
-3.0,3,0.871033
-3.0,3,0.873077
-3.0,3,0.875041
-3.0,3,0.877052
-3.0,3,0.879244
-3.0,3,0.881625
-3.0,3,0.883622
-3.0,3,0.885493
-3.0,3,0.887439
-3.0,3,0.889347
-3.0,3,0.891316
-3.0,3,0.89313
-3.0,3,0.895364
-3.0,3,0.897409
-3.0,3,0.906727
-3.0,3,0.908788
-3.0,3,0.910828
-3.0,3,0.912918
-3.0,3,0.914938
-3.0,3,0.917003
-3.0,3,0.918924
-3.0,3,0.921044
-3.0,3,0.923079
-3.0,3,0.925121
-3.0,3,0.927069
-3.0,3,0.929132
-3.0,3,0.931206
-3.0,3,0.93318
-3.0,3,0.93525
-3.0,3,0.93726
-3.0,3,0.939318
-3.0,3,0.941189
-3.0,3,0.94351
-3.0,3,0.945843
-3.0,3,0.94869
-3.0,3,0.951393
-3.0,3,0.953989
-3.0,3,0.956513
-3.0,3,0.959378
-3.0,3,0.962217
-3.0,3,0.964959
-3.0,3,0.967545
-3.0,3,0.970163
-3.0,3,0.972794
-3.0,3,0.975352
-3.0,3,0.978039
-3.0,3,0.980731
-3.0,3,0.983291
-3.0,3,0.995171
-3.0,3,0.997921
-3.0,3,1.000776
-3.0,3,1.003249
-3.0,3,1.006121
-3.0,3,1.008857
-3.0,3,1.011917
-3.0,3,1.014464
-3.0,3,1.017151
-3.0,3,1.019829
-3.0,3,1.022387
-3.0,3,1.025058
-3.0,3,1.027759
-3.0,3,1.030207
-3.0,3,1.032747
-3.0,3,1.035412
-3.0,3,1.037963
-3.0,3,1.040726
-3.0,3,1.043477
-3.0,3,1.046032
-3.0,3,1.04881
-3.0,3,1.051751
-3.0,3,1.054393
-3.0,3,1.057197
-3.0,3,1.059983
-3.0,3,1.062487
-3.0,3,1.065224
-3.0,3,1.067905
-3.0,3,1.070627
-3.0,3,1.07323
