#{"t_start": 1540772842.4724252, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.510345
-200.0,200,0.72563
-200.0,200,0.91366
-200.0,200,1.088281
-200.0,200,1.251506
-4.0,4,1.362655
-200.0,200,1.632344
-200.0,200,1.902565
-200.0,200,2.170992
-200.0,200,2.441567
-200.0,200,2.727011
-200.0,200,3.02612
-200.0,200,3.32625
-200.0,200,3.62621
-200.0,200,3.927076
-200.0,200,4.243422
-200.0,200,4.583356
-200.0,200,4.92082
-200.0,200,5.258668
-200.0,200,5.598722
-200.0,200,5.935635
-200.0,200,6.274738
-200.0,200,6.614834
-200.0,200,6.955713
-140.0,140,7.190752
-200.0,200,7.53152
-200.0,200,7.873326
-28.0,28,7.920458
-200.0,200,8.259617
-200.0,200,8.597305
-200.0,200,8.935225
-200.0,200,9.27356
-200.0,200,9.612214
-200.0,200,9.949652
-200.0,200,10.333857
-200.0,200,10.785103
-8.0,8,10.804022
-200.0,200,11.29912
-200.0,200,11.805193
-200.0,200,12.231231
-200.0,200,12.533401
-200.0,200,12.835471
-200.0,200,13.137604
-200.0,200,13.438894
-200.0,200,13.741949
-200.0,200,14.016819
-200.0,200,14.280343
-200.0,200,14.546692
-200.0,200,14.832168
-5.0,5,14.839586
-200.0,200,15.155311
-200.0,200,15.527404
-200.0,200,15.897784
-200.0,200,16.258247
-200.0,200,16.513693
-200.0,200,16.770207
-200.0,200,17.03679
-8.0,8,17.051419
-200.0,200,17.404013
-124.0,124,17.62803
-200.0,200,18.005433
-200.0,200,18.413684
-3.0,3,18.419823
-4.0,4,18.427942
-200.0,200,18.832374
-200.0,200,19.238386
-200.0,200,19.644157
-200.0,200,20.053256
-200.0,200,20.501433
-200.0,200,20.986081
-200.0,200,21.429157
-200.0,200,21.757149
-200.0,200,22.0838
-109.0,109,22.261231
-200.0,200,22.585358
-200.0,200,22.913509
-109.0,109,23.091701
-3.0,3,23.096854
-200.0,200,23.448816
-200.0,200,23.819982
-200.0,200,24.190205
-24.0,24,24.23437
-200.0,200,24.527332
-10.0,10,24.540644
-200.0,200,24.81346
-9.0,9,24.826083
-200.0,200,25.098211
-200.0,200,25.370326
-200.0,200,25.641749
-200.0,200,25.915605
-200.0,200,26.200109
-200.0,200,26.50159
-200.0,200,26.803469
-200.0,200,27.105845
-200.0,200,27.438171
-200.0,200,27.826431
-200.0,200,28.098325
-200.0,200,28.364339
-135.0,135,28.537389
-200.0,200,28.802462
-200.0,200,29.066825
-200.0,200,29.330461
-200.0,200,29.59518
-200.0,200,29.858966
-8.0,8,29.86948
-200.0,200,30.133951
-200.0,200,30.398445
-200.0,200,30.64764
-8.0,8,30.657417
-4.0,4,30.662636
-200.0,200,30.916752
-200.0,200,31.204992
-200.0,200,31.506065
-200.0,200,31.807357
-200.0,200,32.112216
-200.0,200,32.421026
-8.0,8,32.434491
-200.0,200,32.776352
-9.0,9,32.791318
-200.0,200,33.135532
