#{"t_start": 1541178050.4125957, "env_id": "MiniGrid-Empty-8x8-v0"}
r,l,t
0,256,1.015313
0,256,1.261925
0.103516,255,1.519248
0,256,1.771867
0,256,2.035874
0.325,192,2.264305
0.715234,81,2.358306
0,256,2.678308
0,256,2.97074
0,256,3.249322
0,256,3.526298
0,256,3.806704
0,256,4.09956
0.620313,108,4.177949
0.708203,83,4.287552
0.462109,153,4.456423
0,256,4.751477
0,256,5.038352
0,256,5.325428
0,256,5.613157
0.792578,59,5.701543
0.708203,83,5.756
0,256,6.025002
0,256,6.301629
0.539453,131,6.43716
0.729297,77,6.533197
0,256,6.807338
0.451562,156,6.964939
0.838281,46,7.041546
0.725781,78,7.098457
0.49375,144,7.241618
0.743359,73,7.338619
0.514844,138,7.483725
0.838281,46,7.517965
0.641406,102,7.634394
0.933203,19,7.647345
0.820703,51,7.729269
0,256,8.010593
0.307422,197,8.198091
0.746875,72,8.293628
0.539453,131,8.430374
0.571094,122,8.560953
0.528906,134,8.706039
0.862891,39,8.732923
0.803125,56,8.814744
0.813672,53,8.852232
0.933203,19,8.864539
0.233594,218,9.108172
0.912109,25,9.124924
0.778516,63,9.211586
0.926172,21,9.225382
0.905078,27,9.243742
0.792578,59,9.286823
0.905078,27,9.345289
0.957812,12,9.35474
0.2125,224,9.552027
0.251172,213,9.790113
0.94375,16,9.802152
0.760938,68,9.893728
0.230078,219,10.094791
0.936719,18,10.149644
0,256,10.428764
0,256,10.72207
0.813672,53,10.760312
0.883984,33,10.782392
0.8875,32,10.84642
0.588672,117,10.93134
0,256,11.205192
0.894531,30,11.268438
0.947266,15,11.278592
0.845313,44,11.308766
0.680078,91,11.41834
0.891016,31,11.439397
0.444531,158,11.599509
0.810156,54,11.678643
0.409375,168,11.844619
0.869922,37,11.872247
0,256,12.147837
0.701172,85,12.250103
0.915625,24,12.267159
0.792578,59,12.350882
0.954297,13,12.360863
0.869922,37,12.387969
0.701172,85,12.489401
0.564062,124,12.624303
0.377734,177,12.796114
0.8875,32,12.817347
0.950781,14,12.827418
0.817187,52,12.905354
0.940234,17,12.916208
0.940234,17,12.927944
0.950781,14,12.937519
0.947266,15,12.946885
0.827734,49,13.024783
0.901563,28,13.042742
0.518359,137,13.181247
0.8875,32,13.204056
0.957812,12,13.212073
0.455078,155,13.40505
0.472656,150,13.549811
0.669531,94,13.615241
0.743359,73,13.710592
0.789062,60,13.751381
0.841797,45,13.825638
0.732812,76,13.878944
