#{"t_start": 1540468305.028459, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.510196
-200.0,200,0.68002
-200.0,200,0.842187
-200.0,200,0.842332
-200.0,200,1.006263
-200.0,200,1.006423
-200.0,200,1.200812
-200.0,200,1.200974
-200.0,200,1.641469
-200.0,200,1.641563
-200.0,200,1.925102
-200.0,200,1.925218
-200.0,200,2.208857
-200.0,200,2.208958
-200.0,200,2.494258
-200.0,200,2.494353
-200.0,200,2.776944
-200.0,200,2.777077
-200.0,200,3.0577
-200.0,200,3.057816
-200.0,200,3.336644
-200.0,200,3.33676
-200.0,200,3.639478
-200.0,200,3.639586
-200.0,200,3.945456
-200.0,200,3.945561
-200.0,200,4.257677
-200.0,200,4.257789
-200.0,200,4.573344
-200.0,200,4.573459
-200.0,200,4.883971
-200.0,200,4.884082
-200.0,200,5.199274
-200.0,200,5.19938
-200.0,200,5.514584
-200.0,200,5.514686
-200.0,200,5.829276
-200.0,200,5.829384
-200.0,200,6.142506
-200.0,200,6.142609
-200.0,200,6.449746
-200.0,200,6.449876
-200.0,200,6.753218
-200.0,200,6.75334
-200.0,200,7.06056
-200.0,200,7.06067
-200.0,200,7.375044
-200.0,200,7.375154
-200.0,200,7.688148
-200.0,200,7.688255
-200.0,200,8.002328
-200.0,200,8.002436
-200.0,200,8.316405
-200.0,200,8.316518
-200.0,200,8.627706
-200.0,200,8.627825
-200.0,200,8.938606
-200.0,200,8.938707
-200.0,200,9.241379
-200.0,200,9.241489
-200.0,200,9.549447
-200.0,200,9.549571
-200.0,200,9.855242
-200.0,200,9.855346
-200.0,200,10.167196
-200.0,200,10.16732
-200.0,200,10.480782
-200.0,200,10.480888
-200.0,200,10.794655
-200.0,200,10.794758
-200.0,200,11.106846
-200.0,200,11.106958
-200.0,200,11.421415
-200.0,200,11.421564
-200.0,200,11.734477
-200.0,200,11.734587
-200.0,200,12.04621
-200.0,200,12.046309
-200.0,200,12.352607
-200.0,200,12.352725
-200.0,200,12.660767
-200.0,200,12.66088
-200.0,200,12.965205
-200.0,200,12.965312
-200.0,200,13.278239
-200.0,200,13.278342
-200.0,200,13.589707
-200.0,200,13.58983
-200.0,200,13.904185
-200.0,200,13.904292
-200.0,200,14.218003
-200.0,200,14.218109
-200.0,200,14.533012
-200.0,200,14.533122
-200.0,200,14.845074
-200.0,200,14.845205
-200.0,200,15.157746
-200.0,200,15.157849
-200.0,200,15.466677
-200.0,200,15.466777
-200.0,200,15.769595
-200.0,200,15.769695
-200.0,200,16.073327
-200.0,200,16.073429
-200.0,200,16.386148
-200.0,200,16.386314
-200.0,200,16.698004
-200.0,200,16.698106
-200.0,200,17.008353
-200.0,200,17.008479
-200.0,200,17.31824
-200.0,200,17.318362
-200.0,200,17.631303
-200.0,200,17.631416
