#{"t_start": 1541091523.6981745, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.571087
-200.0,200,0.693192
-200.0,200,0.796114
-200.0,200,0.895009
-200.0,200,0.994054
-200.0,200,1.478836
-200.0,200,1.807071
-200.0,200,2.110085
-200.0,200,2.382137
-200.0,200,2.655832
-200.0,200,2.929439
-200.0,200,3.210551
-200.0,200,3.492065
-200.0,200,3.760557
-200.0,200,4.025213
-200.0,200,4.290695
-200.0,200,4.550537
-200.0,200,4.814567
-200.0,200,5.076451
-200.0,200,5.346237
-200.0,200,5.626882
-200.0,200,5.939949
-200.0,200,6.276314
-200.0,200,6.548019
-200.0,200,6.817078
-200.0,200,7.088558
-200.0,200,7.374141
-200.0,200,7.652885
-200.0,200,7.933178
-200.0,200,8.217751
-200.0,200,8.495683
-200.0,200,8.821623
-200.0,200,9.134835
-200.0,200,9.471055
-200.0,200,9.744639
-200.0,200,10.010559
-200.0,200,10.280448
-200.0,200,10.554818
-200.0,200,10.822165
-200.0,200,11.096948
-200.0,200,11.366284
-200.0,200,11.647313
-200.0,200,11.970388
-200.0,200,12.290092
-200.0,200,12.580102
-200.0,200,12.86111
-200.0,200,13.151114
-200.0,200,13.419193
-200.0,200,13.694705
-200.0,200,13.963725
-200.0,200,14.233567
-200.0,200,14.499204
-200.0,200,14.765501
-200.0,200,15.046129
-200.0,200,15.304028
-200.0,200,15.563896
-200.0,200,15.830892
-200.0,200,16.096561
-200.0,200,16.361284
-200.0,200,16.638699
-200.0,200,16.908989
-200.0,200,17.176818
-200.0,200,17.449339
-200.0,200,17.748074
-200.0,200,18.040905
-200.0,200,18.304954
-200.0,200,18.568767
-200.0,200,18.897556
-200.0,200,19.223862
-200.0,200,19.492501
-200.0,200,19.764478
-200.0,200,20.041222
-200.0,200,20.310458
-200.0,200,20.584541
-200.0,200,20.868271
-200.0,200,21.138197
-200.0,200,21.412939
-200.0,200,21.690971
-200.0,200,21.964628
-200.0,200,22.252493
-200.0,200,22.519514
-200.0,200,22.828973
-200.0,200,23.155557
-200.0,200,23.49376
-200.0,200,23.766792
-200.0,200,24.037072
-200.0,200,24.297678
-200.0,200,24.558469
-200.0,200,24.837327
-200.0,200,25.105185
-200.0,200,25.37114
-200.0,200,25.649372
-200.0,200,25.911948
-200.0,200,26.176039
-200.0,200,26.44494
-200.0,200,26.719893
-200.0,200,27.008298
-200.0,200,27.2849
-200.0,200,27.561937
-200.0,200,27.834229
-200.0,200,28.088961
-200.0,200,28.374117
-200.0,200,28.679463
-200.0,200,28.989582
-200.0,200,29.252084
-200.0,200,29.512492
-200.0,200,29.784955
-200.0,200,30.055152
-200.0,200,30.329788
-200.0,200,30.607069
-200.0,200,30.878314
-200.0,200,31.237794
-200.0,200,31.70631
-200.0,200,32.159103
-200.0,200,32.425381
-200.0,200,32.690353
-200.0,200,32.955798
-200.0,200,33.219581
-200.0,200,33.493533
-200.0,200,33.76174
-200.0,200,34.025967
-200.0,200,34.302673
-200.0,200,34.564604
-200.0,200,34.829112
-200.0,200,35.100968
-200.0,200,35.371274
-200.0,200,35.636726
-200.0,200,35.909907
-200.0,200,36.179116
-200.0,200,36.453867
-200.0,200,36.720543
-200.0,200,36.994759
-200.0,200,37.263995
-200.0,200,37.537759
-200.0,200,37.790503
-200.0,200,38.061423
-200.0,200,38.312589
-200.0,200,38.579944
-200.0,200,38.858151
-200.0,200,39.122695
-200.0,200,39.391008
-200.0,200,39.659298
-200.0,200,39.9501
-200.0,200,40.242829
-200.0,200,40.535372
-200.0,200,40.827937
-200.0,200,41.097018
-200.0,200,41.373634
-200.0,200,41.701949
-200.0,200,42.029189
-200.0,200,42.355966
-200.0,200,42.682469
-200.0,200,43.010631
-200.0,200,43.300277
-200.0,200,43.559522
-200.0,200,43.824455
-200.0,200,44.088651
-200.0,200,44.353228
-200.0,200,44.617178
-200.0,200,44.882546
-200.0,200,45.146246
-200.0,200,45.413387
-200.0,200,45.675917
-200.0,200,45.940226
-200.0,200,46.206922
-200.0,200,46.472886
-200.0,200,46.7384
-200.0,200,47.003399
-200.0,200,47.319502
-200.0,200,47.641279
-200.0,200,47.905818
-200.0,200,48.173745
-200.0,200,48.447194
-200.0,200,48.764991
-200.0,200,49.078825
-200.0,200,49.395113
-200.0,200,49.713048
-200.0,200,50.00209
-200.0,200,50.26032
-200.0,200,50.513307
-200.0,200,50.765972
-200.0,200,51.031098
-200.0,200,51.296834
-200.0,200,51.562901
-200.0,200,51.834454
-200.0,200,52.125423
-200.0,200,52.384039
-200.0,200,52.637689
-200.0,200,52.901558
-200.0,200,53.163851
-200.0,200,53.453973
-200.0,200,53.747432
-200.0,200,54.080787
-200.0,200,54.415743
-200.0,200,54.679011
-200.0,200,54.973449
-200.0,200,55.301548
-200.0,200,55.565226
-200.0,200,55.868536
-200.0,200,56.171216
-200.0,200,56.474738
-200.0,200,56.752494
-200.0,200,57.014146
-200.0,200,57.279437
-200.0,200,57.55561
-200.0,200,57.847123
-200.0,200,58.160488
-200.0,200,58.519173
-200.0,200,58.873378
-200.0,200,59.138883
-200.0,200,59.404401
-200.0,200,59.669194
-200.0,200,59.935586
-200.0,200,60.20105
-200.0,200,60.466317
-200.0,200,60.731473
-200.0,200,61.006986
-200.0,200,61.278208
-200.0,200,61.535519
-200.0,200,61.809472
-200.0,200,62.115996
-200.0,200,62.442489
-200.0,200,62.785672
-200.0,200,63.156655
-200.0,200,63.467668
-200.0,200,63.73661
-200.0,200,64.029756
-200.0,200,64.325074
-200.0,200,64.618439
-200.0,200,64.911757
-200.0,200,65.178352
-200.0,200,65.45957
-200.0,200,65.739869
-200.0,200,66.005886
-200.0,200,66.273025
-200.0,200,66.537181
-200.0,200,66.801646
-200.0,200,67.066204
-200.0,200,67.330117
-200.0,200,67.62212
-200.0,200,67.918991
-200.0,200,68.178491
-200.0,200,68.444791
-200.0,200,68.730564
-200.0,200,69.023574
-200.0,200,69.317921
-200.0,200,69.609054
-200.0,200,69.903208
-200.0,200,70.196716
-200.0,200,70.458418
-200.0,200,70.721671
-200.0,200,70.986067
-200.0,200,71.262715
-200.0,200,71.555541
-200.0,200,71.848779
-200.0,200,72.15535
-200.0,200,72.446384
-200.0,200,72.708169
-200.0,200,72.998841
-200.0,200,73.325193
-200.0,200,73.654388
-200.0,200,73.98296
-200.0,200,74.280406
-200.0,200,74.56249
-200.0,200,74.8261
-200.0,200,75.091062
-200.0,200,75.355344
-200.0,200,75.619335
-200.0,200,75.886948
-200.0,200,76.155291
-200.0,200,76.453258
-200.0,200,76.7513
-200.0,200,77.019232
-200.0,200,77.270463
-200.0,200,77.526163
-200.0,200,77.79968
-200.0,200,78.073151
-200.0,200,78.348665
-200.0,200,78.622865
-200.0,200,78.898317
-200.0,200,79.176672
-200.0,200,79.432727
-200.0,200,79.697118
-200.0,200,79.962485
-200.0,200,80.227204
-200.0,200,80.49343
-200.0,200,80.758181
-200.0,200,81.025186
-200.0,200,81.289255
-200.0,200,81.552909
-200.0,200,81.860439
-200.0,200,82.186887
-200.0,200,82.512435
-200.0,200,82.839604
-200.0,200,83.166243
-200.0,200,83.522136
-200.0,200,83.784736
-200.0,200,84.049717
-200.0,200,84.316233
-200.0,200,84.580379
-200.0,200,84.857818
-200.0,200,85.151595
-200.0,200,85.45592
-200.0,200,85.744299
-200.0,200,86.010486
-200.0,200,86.277237
-200.0,200,86.552259
-200.0,200,86.826977
-200.0,200,87.098799
-200.0,200,87.372156
-200.0,200,87.645255
-200.0,200,87.918883
-200.0,200,88.184517
-200.0,200,88.450415
-200.0,200,88.71643
-200.0,200,88.980449
-200.0,200,89.245281
-200.0,200,89.510831
-200.0,200,89.776149
-200.0,200,90.059329
-200.0,200,90.372303
-200.0,200,90.625318
-200.0,200,90.88904
-200.0,200,91.178844
-200.0,200,91.504483
