#{"t_start": 1540175399.2050111, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.448417
-200.0,200,0.650171
-124.0,124,0.762532
-200.0,200,0.924939
-4.0,4,0.927512
-5.0,5,0.930509
-5.0,5,0.933712
-5.0,5,0.936883
-4.0,4,0.939426
-4.0,4,0.941868
-4.0,4,0.944519
-4.0,4,0.94709
-4.0,4,0.949642
-5.0,5,0.952729
-5.0,5,0.955612
-5.0,5,0.958714
-5.0,5,0.961898
-5.0,5,0.964909
-5.0,5,0.96806
-4.0,4,0.97054
-4.0,4,0.972852
-5.0,5,0.97589
-5.0,5,0.979089
-5.0,5,0.982152
-4.0,4,0.984767
-4.0,4,0.987352
-5.0,5,0.990474
-5.0,5,0.993639
-4.0,4,0.996111
-5.0,5,0.999153
-5.0,5,1.002254
-4.0,4,1.004665
-5.0,5,1.008074
-5.0,5,1.011839
-5.0,5,1.015712
-5.0,5,1.019469
-5.0,5,1.023664
-5.0,5,1.027871
-5.0,5,1.031795
-4.0,4,1.035009
-5.0,5,1.038981
-4.0,4,1.042138
-4.0,4,1.045437
-5.0,5,1.049485
-4.0,4,1.052717
-4.0,4,1.055771
-4.0,4,1.059062
-5.0,5,1.063287
-5.0,5,1.067315
-5.0,5,1.07127
-5.0,5,1.0755
-5.0,5,1.079673
-5.0,5,1.08386
-5.0,5,1.088481
-5.0,5,1.09451
-5.0,5,1.101625
-5.0,5,1.108639
-5.0,5,1.116223
-5.0,5,1.123525
-5.0,5,1.129255
-5.0,5,1.13343
-5.0,5,1.136992
-5.0,5,1.140468
-15.0,15,1.242783
-9.0,9,1.254261
-11.0,11,1.267387
-12.0,12,1.281511
-12.0,12,1.295691
-12.0,12,1.309617
-12.0,12,1.324293
-12.0,12,1.33963
-12.0,12,1.354608
-12.0,12,1.369783
-200.0,200,1.623991
-200.0,200,1.878345
-200.0,200,2.128965
-200.0,200,2.383976
-99.0,99,2.508103
-200.0,200,2.761883
-96.0,96,2.8844
-200.0,200,3.138272
-133.0,133,3.308337
-103.0,103,3.441817
-200.0,200,3.695872
-200.0,200,3.948774
-121.0,121,4.101996
-200.0,200,4.356719
-200.0,200,4.609817
-200.0,200,4.890411
-134.0,134,5.07773
-200.0,200,5.357706
-200.0,200,5.63874
-200.0,200,5.946593
-200.0,200,6.266612
-200.0,200,6.588072
-200.0,200,6.904516
-200.0,200,7.183646
-200.0,200,7.457666
-200.0,200,7.730511
-200.0,200,8.004313
-200.0,200,8.276981
-200.0,200,8.549384
-200.0,200,8.821513
-200.0,200,9.093505
-200.0,200,9.365634
-200.0,200,9.636359
-200.0,200,9.907413
-200.0,200,10.179581
-200.0,200,10.450685
-200.0,200,10.72496
-184.0,184,10.974786
-200.0,200,11.245884
-200.0,200,11.518288
-200.0,200,11.790724
-200.0,200,12.062073
-200.0,200,12.333639
-200.0,200,12.67419
-200.0,200,13.020914
-200.0,200,13.36665
-200.0,200,13.654637
-200.0,200,14.092823
